ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944439,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,4.890349,0.0,2.833213,0.693147,1.098612,0.0,0.0,4.795791,0.0,3.610918,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,2.197225,0.693147,2.197225,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,2.302585,2.833213,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.098612,0.0,0.0,0.009658,0.0,0.0,0.0,1.639919,0.0,0.0,0.0,0.0,0.0,0.0,1.94591,0.0,0.0,2.322248,0.0,0.0,0.0,1.609438,4.317488,0.0,1.791759,0.693147,0.693147,0.0,0.0,2.397895,0.0,2.833213,0.0,0.0,0.011036,0.698135,0.0,1.791759,0.698135,1.386294,1.098612,1.098612,0.0,0.0,0.0,0.698135,0.150774,0.0,2.197225,0.012285,0.0,0.00621,0.0,1.791759,0.011921,1.115142,0.246473,0.0,1
0.0,0.0,0.0,1.098612,0.0,0.0,0.001433,0.0,0.0,0.0,1.601353,0.0,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.0,2.317787,0.0,0.0,0.0,1.098612,2.302585,0.0,1.098612,0.693147,0.693147,0.0,0.0,0.693147,0.0,1.791759,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.0,0.133767,1.408545,1.386294,0.0,0.010617,0.0,2.302585,1.098612,0.0,0.0,0.168376,0.0,0
1.098612,0.0,0.0,1.609438,0.0,0.708036,0.009996,0.0,0.0,0.010137,2.42241,0.0,0.0,0.0,0.0,0.0,0.0,2.833213,0.0,0.708036,2.337506,0.0,0.0,0.0,1.94591,4.744932,0.0,2.079442,0.693147,0.0,0.0,0.0,3.091042,0.0,3.713572,0.0,0.010301,0.0,1.617406,0.0,1.94591,0.698135,2.197225,2.079442,2.197225,0.0,0.0,0.0,1.617406,0.159834,0.0,2.564949,0.021339,0.0,0.003038,0.0,0.693147,0.020805,0.0,0.244048,0.0,0
0.0,0.0,0.0,1.098612,1.633154,1.633154,0.0,0.0,0.0,0.0,0.0,0.063924,0.0,0.0,4.85203,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.693147,0.693147,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.103848,0.0,0.0,0.0,0.0,0.0,4.859812,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,1.791759,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,1
1.098612,0.010989,0.0,2.302585,0.0,0.698135,0.021917,0.009082,0.0,0.00273,2.147427,0.0,0.698135,1.108563,0.0,0.0,0.0,2.833213,0.002321,0.698135,2.337203,0.0,0.0,1.128171,2.484907,4.70048,0.0,2.079442,1.098612,0.693147,0.0,0.0,3.091042,0.0,3.970292,0.013621,0.002619,0.026272,1.954445,1.147402,2.564949,1.418277,1.94591,2.302585,1.94591,0.693147,0.703098,0.0,1.954445,0.182337,0.703098,2.833213,0.028481,0.002727,0.019516,1.386294,1.791759,0.028266,1.838961,0.353156,0.011326,0
0.0,0.0,0.00685,1.386294,0.0,0.0,0.001192,0.0,0.698135,0.0,0.912295,0.0,0.0,0.0,0.0,0.0,0.0,2.564949,0.0,0.0,0.114565,0.0,0.0,0.0,1.609438,3.218876,1.609438,1.609438,1.386294,0.693147,0.0,0.0,1.94591,0.0,2.833213,0.0,0.0,0.0,0.0,0.0,1.791759,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,0.698135,0.042598,0.741937,1.386294,0.0,0.027346,0.0,3.78419,1.609438,0.007237,0.0,0.109969,0.0,0
0.0,0.002553,0.003208,2.079442,0.0,1.108563,0.018347,0.002613,1.105257,0.012567,2.380021,0.0,0.0,0.71784,0.0,0.0,0.693147,2.079442,0.0,1.108563,2.339276,0.0,0.001678,0.751416,1.386294,3.401197,0.0,1.94591,0.693147,0.693147,0.0,0.698135,2.772589,0.71295,2.70805,0.002707,0.012706,0.002503,1.413423,0.875469,1.609438,0.86289,1.609438,2.397895,1.386294,0.693147,0.71295,0.001862,1.415853,0.169555,0.737164,2.833213,0.007798,0.00386,0.002795,0.0,1.94591,0.007292,0.932164,0.290677,0.002812,0
0.0,0.0,0.0,1.098612,0.0,0.0,0.004136,0.0,0.0,0.0,1.947188,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,2.326681,0.0,0.0,0.698135,1.098612,2.70805,0.0,0.693147,0.693147,0.0,0.0,0.0,0.0,0.0,2.197225,0.002501,0.0,0.003038,0.698135,0.0,1.098612,0.698135,0.0,1.609438,0.0,0.0,0.0,0.0,0.698135,0.15183,0.0,2.397895,0.00262,0.0,0.000884,0.0,0.0,0.002688,0.71295,0.239713,0.0,0
0.693147,0.003521,0.0,1.791759,0.0,0.0,0.005271,0.0,0.0,0.0,0.912295,0.0,0.698135,0.698135,0.0,0.693147,0.0,2.639057,0.003036,0.0,0.114565,0.0,0.0,0.722706,2.564949,4.454347,0.0,1.791759,0.693147,1.386294,0.0,0.0,2.397895,0.0,3.871201,0.004708,0.0,0.00907,1.108563,0.71295,2.772589,1.166271,1.609438,0.0,1.609438,0.0,0.0,0.0,1.108563,0.042598,0.0,1.791759,0.014744,0.0,0.019002,2.302585,1.609438,0.015358,1.205971,0.109969,0.004407,1
