ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
0.0,0.0,0.0,0.0,0.0,0.0,0.000234,0.0,0.0,0.0,1.021414,0.0,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.0,0.059136,0.0,0.0,0.0,0.0,2.484907,0.0,1.386294,0.693147,0.0,0.0,0.0,1.386294,0.0,1.791759,0.0,0.0,0.004522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009573,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.698135,0.030484,0.0,0
0.0,0.000725,0.0,1.386294,0.0,1.105257,0.011969,0.0007,0.0,0.001305,2.516357,0.0,0.0,0.698135,0.0,0.0,0.0,2.079442,0.0,1.105257,0.258471,0.0,0.0,1.108563,1.386294,2.995732,0.0,1.791759,1.386294,0.693147,0.0,0.0,2.397895,0.0,2.564949,0.001522,0.001363,0.002387,1.398717,0.71784,1.609438,1.633154,1.098612,0.0,1.098612,0.0,0.698135,0.0,1.398717,0.02577,1.629241,1.386294,0.003817,0.003814,0.004035,3.496508,1.791759,0.003518,1.420696,0.039025,0.000779,1
0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.0,1.017699,0.0,0.0,0.0,0.0,0.0,0.0,2.302585,0.0,0.0,0.059886,0.0,0.0,0.0,0.693147,3.496508,0.0,1.098612,0.693147,0.693147,0.0,0.0,0.693147,0.0,2.772589,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,1.098612,0.0,1.098612,0.0,0.0,0.0,0.0,0.010046,0.0,0.693147,0.0,0.0,0.0,1.94591,1.098612,0.0,0.0,0.033365,0.0,0
0.0,0.0,0.0059,0.693147,0.0,0.0,0.020832,0.0,0.698135,0.0,1.395935,0.0,0.0,0.0,0.0,1.098612,0.0,2.484907,0.0,0.0,0.097782,0.0,0.0,0.0,0.0,3.526361,0.0,2.484907,0.693147,1.94591,0.0,0.0,4.025352,0.0,2.944439,0.0,0.0,0.0,0.0,0.0,1.94591,0.0,1.098612,0.0,0.693147,0.693147,0.0,0.0,0.698135,0.015668,0.0,1.098612,0.0,0.0,0.0,0.0,2.484907,0.00625,0.0,0.047847,0.0,0
0.0,0.0,0.0,0.693147,0.0,0.0,0.006986,0.0,0.0,0.0,1.982316,0.0,0.0,0.0,0.0,1.386294,0.0,1.609438,0.0,0.0,0.172007,0.698135,0.001202,0.0,1.098612,3.135494,2.079442,1.609438,1.609438,0.693147,0.001401,0.0,1.94591,0.698135,2.302585,0.0,0.0,0.003398,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022545,0.698135,1.386294,0.0,0.001734,0.0,3.610918,1.098612,0.0,1.108563,0.047339,0.0,0
3.367296,0.008979,0.001074,2.944439,0.0,1.403643,0.216204,0.003574,0.698135,0.004353,3.520088,0.0,2.101692,2.107786,0.0,0.0,0.0,5.036953,0.008202,1.403643,0.63362,0.0,0.001984,2.629728,3.871201,6.52503,1.098612,3.931826,1.791759,1.098612,0.0,0.0,7.111512,0.698135,5.846439,0.013379,0.003955,0.029779,2.415914,2.817801,3.89182,2.808197,2.639057,0.0,2.639057,0.693147,1.108563,0.0,2.415914,0.086262,1.851599,3.218876,0.014105,0.010396,0.019004,4.317488,2.70805,0.015082,3.030617,0.16489,0.009896,0
0.693147,0.001131,0.0,0.693147,0.0,0.0,0.016829,0.001046,0.0,0.0,1.992261,0.0,0.0,0.703098,0.0,0.0,0.0,3.178054,0.0,0.0,0.173639,0.0,0.0,0.703098,2.70805,5.117994,2.639057,2.70805,1.791759,0.693147,0.0,0.0,4.521789,0.0,4.26268,0.001242,0.0,0.004484,0.0,0.81093,2.772589,0.71295,2.197225,0.0,2.197225,0.0,0.703098,0.0,0.0,0.022693,1.111858,1.609438,0.0,0.00511,0.001347,4.394449,2.397895,0.0,1.150572,0.048047,0.001266,0
3.091042,0.009249,0.0,2.833213,0.0,1.105257,0.296758,0.0,0.0,0.002337,3.347364,0.0,2.21266,2.21266,0.0,0.0,0.0,4.691348,0.008772,1.105257,0.55466,0.0,0.001984,2.393339,3.555348,6.265301,1.098612,3.583519,1.791759,1.098612,0.0,0.0,6.390241,0.698135,5.497168,0.011035,0.002226,0.027628,2.21266,2.564949,3.583519,2.768204,2.397895,0.0,2.397895,0.693147,0.0,0.0,2.21266,0.073405,1.851599,3.044522,0.012306,0.010396,0.014511,4.304065,1.94591,0.012376,3.023347,0.141428,0.010177,0
0.0,0.0,0.0,0.0,0.0,0.0,0.000665,0.0,0.0,0.0,0.940179,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,0.05125,0.0,0.0,0.0,1.098612,2.079442,0.0,1.098612,1.94591,0.0,0.0,0.0,0.693147,0.0,1.791759,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007999,0.0,1.098612,0.0,0.0,0.0,3.044522,1.098612,0.0,0.0,0.024408,0.0,0
0.693147,0.001029,0.000943,1.098612,0.0,0.0,0.027196,0.001088,0.703098,0.0,1.954,0.0,0.0,0.703098,0.0,0.0,0.0,1.791759,0.0,0.0,0.165241,0.0,0.0,0.703098,2.397895,4.189655,0.693147,1.791759,1.098612,1.098612,0.0,0.0,2.397895,0.0,3.637586,0.001032,0.0,0.007843,0.698135,0.727549,2.564949,1.147402,0.0,0.0,0.0,0.0,0.703098,0.0,1.108563,0.021237,0.698135,1.609438,0.001838,0.00172,0.002878,1.609438,1.386294,0.002979,1.432701,0.044696,0.001127,0
