ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
0.0,0.001671,0.000986,2.0,0.0,2.02,0.015136,0.001814,1.01,0.002273,12.6847,0.0,0.0,2.04,0.0,0.0,0.0,5.0,0.0,2.02,0.324998,0.0,0.000762,2.06,2.0,20.0,0.0,5.0,1.0,2.0,0.0,1.01,10.0,1.01,9.0,0.001739,0.002354,0.00659,3.03,2.17,3.0,2.04,1.0,0.0,1.0,0.0,2.04,0.0,3.04,0.027819,2.05,2.0,0.003516,0.002409,0.001411,6.0,5.0,0.002949,3.15,0.039889,0.001888,0
0.0,0.0,0.0,0.0,0.0,0.0,0.014074,0.0,0.0,0.0,4.41258,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.138856,0.0,0.007109,0.0,2.0,10.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,1.01,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018583,1.01,1.0,0.0,0.002598,0.0,54.0,1.0,0.0,0.0,0.046384,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0002,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.061715,0.0,0.0,0.0,3.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010097,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.033928,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.002532,0.0,0.0,0.0,3.18664,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.095785,0.0,0.0,0.0,1.0,32.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.004997,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.012297,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.02,0.034176,0.0,0
0.0,0.003556,0.0,2.0,0.0,0.0,0.035857,0.001423,0.0,0.0,5.74149,0.0,0.0,2.06,0.0,0.0,0.0,11.0,0.0,0.0,0.173855,0.0,0.002202,2.1,7.0,60.0,3.0,6.0,4.0,1.0,0.0,1.01,15.0,1.02,30.0,0.003616,0.0,0.004558,1.01,2.42,8.0,3.17,1.0,0.0,0.0,0.0,1.01,0.00166,1.01,0.021697,3.11,4.0,0.002203,0.006091,0.004928,51.0,3.0,0.002537,3.57,0.049748,0.003913,0
17.0,0.001189,0.001632,11.0,0.0,3.12,0.185011,0.000549,2.09,0.001283,18.208,0.0,2.05,2.04,0.0,0.0,0.0,172.0,0.001419,2.02,0.458825,0.0,0.001986,5.22,28.0,724.0,0.0,33.0,3.0,2.0,0.0,0.0,528.0,1.01,352.0,0.004482,0.002087,0.011039,3.03,3.38,29.0,6.65,8.0,0.0,4.0,1.0,1.04,0.0,4.11,0.037296,3.04,13.0,0.003533,0.005131,0.005155,22.0,6.0,0.004117,10.25,0.04733,0.00137,0
1.0,0.0,0.0,0.0,0.0,0.0,0.00187,0.0,0.0,0.0,5.36933,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.147436,0.0,0.0,0.0,2.0,46.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.004997,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.015487,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.01,0.034436,0.0,0
5.0,0.003918,0.0,2.0,0.0,5.13,0.103746,0.003637,0.0,0.003089,10.0124,0.0,3.05,6.41,0.0,0.0,0.0,124.0,0.001473,5.13,0.257273,0.0,0.001422,8.28,16.0,338.0,2.0,41.0,3.0,1.0,0.0,0.0,820.0,2.04,229.0,0.005569,0.002094,0.009017,5.19,15.64,17.0,8.34,12.0,0.0,12.0,0.0,6.36,0.0,5.19,0.02206,7.38,2.0,0.008088,0.005729,0.004691,63.0,36.0,0.008435,10.59,0.032271,0.004354,0
0.0,0.0,0.00136,5.0,0.0,0.0,0.02586,0.001371,1.02,0.0,17.2695,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.428158,0.0,0.004977,1.02,5.0,41.0,0.0,5.0,3.0,2.0,0.0,1.01,10.0,2.02,14.0,0.000854,0.0,0.008031,4.05,0.0,7.0,3.08,0.0,1.0,0.0,2.0,1.03,0.00091,5.07,0.032943,11.41,6.0,0.002769,0.019161,0.002372,67.0,5.0,0.004528,5.11,0.037581,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.061715,0.0,0.0,0.0,1.0,32.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010097,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.033928,0.0,0
