ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,30.0,10.0,5.0,6.0,0.0,0.0,45.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.02,1.0,0.0,0.00487,0.0,253.0,10.0,0.0,0.0,0.0,0.0,0
1.0,0.004733,0.0,2.0,0.0,1.12,0.149015,0.0,0.0,0.004435,8.50408,0.0,2.02,2.02,0.0,0.0,0.0,68.0,0.004351,1.12,0.234636,0.0,0.007931,3.63,6.0,193.0,3.0,8.0,3.0,1.0,0.0,0.0,28.0,3.06,91.0,0.006215,0.005091,0.006711,3.04,2.14,7.0,3.81,15.0,0.0,15.0,0.0,0.0,0.0,3.04,0.02671,4.1,3.0,0.007407,0.003821,0.006518,34.0,7.0,0.008153,4.79,0.073821,0.005509,0
0.0,0.0,0.0,1.0,0.0,0.0,0.000312,0.0,0.0,0.0,1.77712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06092,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009619,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.030953,0.0,0
2.0,0.000782,0.0,0.0,0.0,1.08,0.04231,0.000828,0.0,0.0006,4.87416,0.0,1.01,1.03,0.0,0.0,0.0,76.0,0.000741,1.08,0.130918,0.0,0.000311,1.58,5.0,210.0,15.0,11.0,3.0,1.0,0.0,0.0,55.0,1.13,128.0,0.000787,0.000464,0.000806,2.02,1.27,6.0,1.95,11.0,0.0,11.0,0.0,1.02,0.0,2.02,0.013344,2.03,1.0,0.001791,0.002576,0.000808,36.0,9.0,0.001987,2.58,0.03107,0.000845,0
0.0,0.0,0.00243,0.0,0.0,0.0,0.029437,0.0,1.01,0.0,3.8069,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.12122,1.01,0.007109,0.0,7.0,81.0,2.0,7.0,2.0,1.0,0.005184,0.0,21.0,1.01,41.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,0.016629,1.01,1.0,0.0,0.002598,0.0,47.0,1.0,0.002537,0.0,0.043368,0.0,0
2.0,0.0,0.0,3.0,0.0,0.0,0.022383,0.0,0.0,0.0,11.2037,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.282767,0.0,0.0,1.01,8.0,123.0,0.0,9.0,2.0,1.0,0.0,0.0,36.0,0.0,43.0,0.000719,0.0,0.006544,1.01,0.0,9.0,1.03,4.0,0.0,3.0,0.0,0.0,0.0,1.01,0.023455,0.0,3.0,0.000652,0.0,0.00063,6.0,5.0,0.000757,3.53,0.035547,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.002038,0.0,0.0,0.0,3.19189,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.097192,0.0,0.0,0.0,1.0,42.0,0.0,5.0,2.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.012663,0.0,1.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.03454,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.007945,0.0,0.0,0.0,1.77712,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06092,0.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009619,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.030953,0.0,0
3.0,0.0,0.007484,20.0,0.0,30.8,0.074513,0.0,5.06,0.0,34.2777,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.01,0.90343,0.0,0.0,0.0,1.0,33.0,0.0,5.0,1.0,4.0,0.0,0.0,10.0,0.0,15.0,0.0,0.031563,0.016521,1.01,0.0,5.0,1.02,233.0,0.0,9.0,0.0,0.0,0.0,6.07,0.08304,1.01,34.0,0.000198,0.001646,0.000161,6.0,2.0,0.009002,8.18,0.127768,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.01,2.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,0.000823,0.0,0.000824,1.01,0.0,3.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.000989,0.0,0.000748,5.0,1.0,0.001074,1.07,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.002446,0.0,0.0,0.0,3.19695,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.09499,0.0,0.0,0.0,9.0,62.0,1.0,9.0,3.0,1.0,0.0,0.0,36.0,0.0,54.0,0.0,0.0,0.004532,3.03,0.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.03,0.011819,1.02,0.0,0.006435,0.001646,0.0,36.0,9.0,0.006633,1.02,0.0312,0.0,0
6.0,0.00121,0.001402,8.0,0.0,1.01,0.083051,0.0,1.01,0.001202,21.4513,0.0,1.04,1.04,0.0,0.0,0.0,41.0,0.001161,1.01,0.553435,0.0,0.0,2.15,17.0,210.0,0.0,19.0,4.0,1.0,0.0,1.01,171.0,0.0,88.0,0.002485,0.001026,0.010594,3.05,1.66,18.0,4.29,5.0,0.0,5.0,0.0,0.0,0.001015,4.06,0.047521,2.04,10.0,0.005056,0.004334,0.005476,16.0,13.0,0.006197,5.85,0.060214,0.001341,0
0.0,0.001157,0.0,1.0,1.01,1.01,0.009932,0.00126,0.0,0.0,9.53614,0.000389,0.0,1.01,1.0,0.0,0.0,1.0,0.0,0.0,0.25412,0.0,0.0,1.01,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.001313,0.00145,0.005992,1.02,1.01,1.0,1.03,1.0,0.0,0.0,0.0,1.01,0.0,1.02,0.024092,0.0,1.0,0.002006,0.0,0.001627,0.0,1.0,0.001619,2.08,0.039735,0.001394,0
1.0,0.005528,0.006654,15.0,0.0,3.19,0.185114,0.003991,2.02,0.0024,20.29,0.0,3.11,4.1,0.0,4.0,0.0,19.0,0.00418,3.19,0.544254,2.04,0.002339,6.4,9.0,199.0,2.0,9.0,4.0,3.0,0.003466,0.0,36.0,1.01,55.0,0.007865,0.002177,0.014113,3.11,5.1,12.0,7.02,12.0,0.0,12.0,0.0,3.03,0.0,4.11,0.051189,4.1,20.0,0.004716,0.00613,0.008426,47.0,6.0,0.009759,11.51,0.071305,0.005981,1
0.0,0.0,0.0,4.0,0.0,0.0,0.020419,0.0,0.0,0.0,15.172,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.38333,0.0,0.003121,2.03,5.0,23.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.11,16.0,0.002649,0.0,0.009518,5.06,0.0,5.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.031512,3.03,4.0,0.006128,0.003222,0.004789,14.0,0.0,0.006027,6.17,0.042131,0.0,1
0.0,0.000725,0.0,5.0,0.0,0.0,0.015287,0.0,0.0,0.0,10.1348,0.0,1.01,1.01,0.0,0.0,0.0,19.0,0.000784,0.0,0.271462,0.0,0.0,3.14,8.0,52.0,0.0,4.0,1.0,2.0,0.0,0.0,6.0,0.0,28.0,0.003708,0.0,0.009736,2.03,1.04,10.0,3.14,5.0,0.0,5.0,0.0,0.0,0.0,2.03,0.026216,0.0,5.0,0.001615,0.0,0.003888,0.0,4.0,0.001744,5.39,0.045184,0.000779,0
0.0,0.0,0.0,0.0,0.0,0.0,0.001048,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.061715,0.0,0.0,0.0,1.0,57.0,0.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.004997,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010097,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.04,0.033928,0.0,0
1.0,0.000624,0.0,1.0,0.0,1.03,0.005385,0.0,0.0,0.0,7.7645,0.0,1.01,1.01,0.0,0.0,0.0,4.0,0.00064,0.0,0.199447,0.0,0.0,1.03,4.0,29.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,19.0,0.000724,0.000904,0.006232,1.02,1.04,5.0,2.09,1.0,0.0,1.0,0.0,0.0,0.0,1.02,0.017872,0.0,1.0,0.000638,0.0,0.001395,0.0,3.0,0.000672,3.17,0.034457,0.000664,0
0.0,0.007772,0.012893,2.0,0.0,1.03,0.044551,0.003057,9.12,0.002243,15.677,0.0,0.0,4.21,0.0,2.0,0.0,39.0,0.0,1.03,0.421727,0.0,0.001986,4.3,8.0,150.0,0.0,31.0,3.0,25.0,0.0,0.0,465.0,1.01,61.0,0.008058,0.002124,0.017087,3.05,8.2,33.0,4.37,4.0,0.0,3.0,0.0,2.12,0.0,11.17,0.040685,3.15,8.0,0.006627,0.005131,0.008224,32.0,14.0,0.017646,9.15,0.06509,0.008385,0
0.0,0.002198,0.0,2.0,0.0,0.0,0.009002,0.002434,0.0,0.0,5.78633,0.0,0.0,1.01,0.0,0.0,0.0,5.0,0.0,0.0,0.189271,0.0,0.0,1.04,2.0,24.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,0.002437,0.0,0.00735,0.0,1.01,2.0,1.05,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0285,0.0,2.0,0.0,0.0,0.002502,2.0,2.0,0.0,2.26,0.08741,0.002496,0
0.0,0.004422,0.027813,1.0,0.0,1.01,0.029312,0.003057,21.52,0.0,17.1031,0.0,0.0,3.04,0.0,39.0,0.0,17.0,0.0,0.0,0.452716,14.29,0.0,4.05,4.0,50.0,0.0,14.0,2.0,81.0,0.012492,0.0,91.0,0.0,29.0,0.006247,0.00145,0.012252,0.0,3.46,84.0,3.06,1.0,0.0,1.0,0.0,2.03,0.0,21.52,0.041884,0.0,5.0,0.0,0.0,0.00453,7.0,12.0,0.03005,6.17,0.063274,0.00476,0
0.0,0.0,0.0,0.0,0.0,0.0,0.003188,0.0,0.0,0.0,6.42599,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.168539,0.0,0.0,0.0,2.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015846,1.01,0.0,0.0,0.001646,0.0,7.0,2.0,0.0,0.0,0.031381,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.018105,0.0,0.0,0.0,2.84822,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.093944,0.0,0.0,0.0,13.0,91.0,13.0,10.0,5.0,1.0,0.0,0.0,45.0,0.0,39.0,0.0,0.0,0.003115,0.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013756,2.04,3.0,0.0,0.005123,0.0,80.0,7.0,0.0,1.3,0.039721,0.0,0
1.0,0.002264,0.00243,1.0,0.0,0.0,0.052919,0.0,1.01,0.0,5.02919,0.0,0.0,1.05,0.0,4.0,0.0,23.0,0.0,0.0,0.157739,0.0,0.0,1.05,9.0,98.0,0.0,26.0,3.0,5.0,0.0,0.0,325.0,0.0,76.0,0.002161,0.0,0.002222,1.05,2.15,14.0,1.24,4.0,0.0,4.0,0.0,0.0,0.0,1.06,0.02102,1.02,2.0,0.002203,0.002598,0.002248,14.0,14.0,0.002537,1.16,0.052183,0.002453,0
1.0,0.000622,0.002077,1.0,0.0,0.0,0.012715,0.000558,2.02,0.0,14.4321,0.0,0.0,1.01,0.0,0.0,0.0,8.0,0.0,0.0,0.364765,0.0,0.0,1.01,6.0,27.0,26.0,5.0,6.0,3.0,0.0,0.0,10.0,0.0,20.0,0.000625,0.0,0.000621,1.01,1.04,9.0,2.06,1.0,0.0,1.0,0.0,1.01,0.0,3.03,0.029916,11.51,1.0,0.000761,0.012963,0.0014,155.0,4.0,0.003016,1.03,0.039515,0.00065,0
0.0,0.000808,0.00086,1.0,0.0,1.01,0.006377,0.000807,1.01,0.00085,4.50329,0.0,0.0,1.02,0.0,0.0,0.0,9.0,0.0,1.01,0.126056,0.0,0.0,1.03,4.0,26.0,0.0,7.0,3.0,2.0,0.0,0.0,21.0,0.0,14.0,0.000823,0.000736,0.000824,1.01,1.11,6.0,1.04,3.0,0.0,3.0,0.0,1.02,0.0,0.0,0.013768,2.04,1.0,0.000989,0.002712,0.000748,34.0,7.0,0.0,1.1,0.031378,0.000854,0
0.0,0.006502,0.004594,1.0,0.0,2.02,0.027089,0.006145,2.03,0.001431,9.06916,0.0,0.0,3.03,0.0,1.0,0.0,13.0,0.0,1.01,0.262037,1.01,0.002859,4.04,1.0,45.0,7.0,12.0,2.0,5.0,0.002902,1.01,66.0,1.07,15.0,0.007986,0.002448,0.012579,1.01,3.3,6.0,3.06,6.0,0.0,5.0,0.0,3.03,0.0,2.04,0.029502,4.14,2.0,0.002417,0.009098,0.006579,27.0,12.0,0.004826,5.23,0.056806,0.006919,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.003005,0.0,0.0,0.0,4.87416,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.130918,0.0,0.0,0.0,2.0,25.0,0.0,7.0,3.0,1.0,0.0,0.0,21.0,0.0,10.0,0.0,0.0,0.0,1.01,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.01,0.013344,2.05,0.0,0.000989,0.002576,0.0,34.0,7.0,0.001022,0.0,0.03107,0.0,0
0.0,0.003123,0.005844,2.0,0.0,1.02,0.036905,0.002818,4.2,0.000775,8.36237,0.0,1.03,2.06,0.0,0.0,0.0,20.0,0.000747,1.02,0.226477,0.0,0.004098,2.22,9.0,60.0,4.0,4.0,4.0,18.0,0.0,2.02,6.0,3.04,39.0,0.003324,0.000565,0.007891,2.04,2.19,27.0,2.55,0.0,0.0,0.0,0.0,2.02,0.000359,5.24,0.022322,4.09,3.0,0.003428,0.005424,0.00333,16.0,3.0,0.006609,3.75,0.039675,0.0032,0
0.0,0.0,0.0,0.0,0.0,0.0,0.001426,0.0,0.0,0.0,3.15241,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.103077,0.0,0.0,0.0,7.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.004997,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01496,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.01,0.042799,0.0,0
0.0,0.0,0.007551,2.0,0.0,0.0,0.01117,0.00117,7.07,0.0,7.53549,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.198653,0.0,0.0,0.0,2.0,27.0,5.0,6.0,5.0,7.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,2.0,0.0,1.01,0.0,7.07,0.018442,3.04,2.0,0.0,0.006043,0.0,85.0,5.0,0.007782,0.0,0.03199,0.0,0
2.0,0.0,0.0,1.0,0.0,0.0,0.000863,0.0,0.0,0.0,3.19695,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.09499,0.0,0.0,0.0,3.0,72.0,0.0,8.0,1.0,3.0,0.0,0.0,28.0,0.0,26.0,0.0,0.0,0.004532,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011819,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.03,0.0312,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.001902,0.0,0.0,0.0,3.1764,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.104249,0.0,0.0,0.0,3.0,47.0,0.0,6.0,1.0,1.0,0.0,0.0,15.0,0.0,21.0,0.0,0.0,0.002353,0.0,0.0,4.0,1.01,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.015225,0.0,3.0,0.0,0.0,0.002502,0.0,2.0,0.0,1.04,0.043906,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.014074,0.0,0.0,0.0,4.41258,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.138856,0.0,0.007109,0.0,2.0,10.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,1.01,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018583,1.01,1.0,0.0,0.002598,0.0,54.0,1.0,0.0,0.0,0.046384,0.0,0
7.0,0.0,0.0,1.0,0.0,0.0,0.027833,0.0,0.0,0.0,2.99199,0.0,1.02,0.0,0.0,0.0,0.0,29.0,0.003473,0.0,0.202979,0.0,0.0,0.0,10.0,156.0,0.0,15.0,1.0,2.0,0.0,0.0,105.0,0.0,69.0,0.0,0.0,0.004532,0.0,0.0,12.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.060215,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.09,0.135636,0.0,0
