project,cls_boot,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Zxing,RandomForestClassifier(random_state=0)0,0.0,0.0,0.0,0.0,0.0048895077278015234,0.0,0.016040682588054755,0.00482129129050195,0.0001352771344915471,0.00016255331691005458,8.07990124564828e-05,0.02945261725020779,0.03660196100020245,0.00014901724465592457,0.042759478851254765,0.0,1.795533610144062e-05,0.00207929002097476,0.0,0.0,0.0,0.0,0.0,0.0,0.0025177592930508653,0.002043117744610279
Zxing,RandomForestClassifier(random_state=0)1,0.0,0.0,0.0,0.0,9.947434959077572e-05,9.96961430123866e-05,8.073280546497586e-05,0.0,0.000130414531904961,0.00024386186705700917,3.7261294829988854e-05,0.00568725524160417,0.00013673564442076458,0.0,6.831237385497957e-05,6.210215804998142e-05,-0.002628461796137658,7.463348637078315e-05,0.0,0.0,0.0,0.00034172387490464916,0.0,0.00021247809789960216,0.00010557366868496843,6.831237385497957e-05
Zxing,RandomForestClassifier(random_state=0)2,0.0,0.0,0.0,0.0,2.8011204481792616e-05,0.0,0.0007440825521322835,0.007280318868631293,0.00019162049869923868,5.602240896358523e-05,2.8106157717320278e-05,0.040198436157018805,0.03201052115619533,0.0013009642822038535,0.03318750984153185,0.0023061555200592563,0.004070017216363535,0.028156177020695342,6.722689075630228e-05,0.0007451929924512113,0.02213344654913323,0.0009921985323054728,0.001879058844781598,0.01530154356764227,0.008825130246133081,0.0031608183173011508
Zxing,RandomForestClassifier(random_state=0)3,0.0,0.0,0.0,0.0,-0.0015365407123767837,0.0,-0.00029196471977217976,0.0,4.967937588261861e-05,-0.008041883525201556,0.0,0.11170268806378009,-0.00257823459962494,0.0,-0.0016252980531055261,0.0,-0.0005781871230071589,-0.0019060582910849888,0.0,0.0,0.0,0.0,0.0002954583710498504,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)4,0.0,0.0,0.0,0.0,-0.005949946226669684,0.0,-0.004019578604759743,0.0,6.48393751841958e-05,0.00021963377285713292,0.00020164276835938467,0.0008686576746510833,0.00029781330657205893,0.0,4.126142057176097e-05,0.00014736221632771773,-0.015665388718486117,0.0001237842617152829,0.0,0.0,0.0,0.0001654557336716067,5.305039787797838e-05,0.00012429682594598647,5.894488653108709e-05,4.7155909224869675e-05
Zxing,RandomForestClassifier(random_state=0)5,0.0,0.0,0.0,0.0,0.02519609468236557,0.0,0.0,0.012622263888351281,0.0019418207910497998,0.0,0.0,0.0,0.0007729648991784899,0.03166392212834244,0.0,0.0,0.04478118882128159,0.006055908765307456,0.0,0.0,0.0,0.022852693192660412,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)6,0.0,-0.01811772438473468,-0.017414822970494872,0.0,-0.034358474795384224,0.0,-0.03662025106236495,0.0,-0.006210059111309225,-0.03957827631973378,-0.017551291852336556,0.000616306166764895,-0.017384446526960553,0.001555905531229067,-0.008203155937898417,-0.008700863618294785,-0.005741911920639486,-0.01657082063599607,-0.02810905217413613,-0.02762900664049482,-0.02625892706120928,-0.008592282500539344,-0.03247502103034247,-0.035875766571184194,-0.03361883256059635,0.0
Zxing,RandomForestClassifier(random_state=0)7,0.0,0.0,0.0,0.0,0.00017545136073103594,0.00032299386995225275,-0.0034143431126342216,0.0,0.00037455818749394077,0.0006386108563135906,-0.0019732117424275854,0.04354739722602128,0.02122279125159285,0.00018952572788862197,0.0001816860465115866,0.0014431987327424834,5.813953488370771e-05,5.0986540926558634e-05,5.087209302324425e-05,0.0,0.00012377540743450767,0.0002196392384091128,0.001823373139967308,0.030564900324509717,7.267441860463464e-05,0.0
Zxing,RandomForestClassifier(random_state=0)8,-0.03567554488404812,-0.027743148032852306,0.0,0.0,-0.06508742009376885,0.0,-0.06630353897381348,0.0,-0.062476802460103585,-0.08075690277848975,-0.06059929568998042,-0.009595526022969402,-0.002086367554079227,-0.030109180660604286,-0.02309901649525165,-0.025183880103350074,-0.040528885725220114,-0.006075831456828235,-0.022306388496086793,-0.034737490127283416,-0.004314953505325483,-0.019811681145423612,-0.018469682867199272,-0.015487941016228177,-0.025360371558066495,0.0053952459922609105
Zxing,RandomForestClassifier(random_state=0)9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015836560399653806,0.0,0.0,0.0,0.0,0.001132142647219352,0.001121495327102804,0.0,0.0,0.00411593935170024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004873919943572562
Zxing,RandomForestClassifier(random_state=0)10,-0.012798354505623354,0.0,0.0,0.0,-0.011565418870818554,0.0,-0.01631001149022311,0.0,-0.026335708438521146,-0.015129518801264629,-0.006359176949558734,0.0,-0.004563352643058014,0.0,-0.003245650364573458,-0.025588419116861202,-0.02156974244493493,-0.010745241742175216,0.0,-0.0016407500077224935,0.0,0.0,-0.0013672452900781896,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006883240323607289,0.0,0.0,0.0,0.0362196304860173,0.0,0.006844152737958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01626966740845561,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)12,0.0,0.0,0.0,0.0,0.00011808418003106613,0.007998757956839037,5.378640334389839e-05,0.0,0.002554125087893122,0.00015997959750493784,1.2642225031598287e-05,0.13231052881724806,0.0,0.0013563317315854028,0.010052541686465561,6.3211125157991435e-06,0.0006955441701599163,2.2123893805297002e-05,0.0,0.0,0.0,7.901390644748929e-05,0.0,1.580278128949786e-05,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)13,-0.020331498522487217,-0.013769914873082718,-0.022958396227081856,0.0,-0.053306879194764976,-0.011040788817081627,-0.05260437557116072,-0.011385028645717688,-0.05668951461517839,-0.05510957371592637,-0.05594488956443802,-0.01277470228950182,-0.02008034015963505,-0.027716818914377602,-0.040200011427500924,-0.050345407801913884,-0.05545586150674424,-0.05196691031503477,-0.03033575493205974,-0.028100143543728088,-0.030477625812155882,-0.01573005166214841,-0.03717922807148826,-0.004702629707054493,-0.04517005776767924,0.0
Zxing,RandomForestClassifier(random_state=0)14,0.0,0.0,0.0,0.0,3.474467237470691e-05,0.0,3.1152647975063454e-05,0.00012186759144963588,3.461405330562606e-05,1.730702665281303e-05,0.0,3.807545863618866e-05,0.00010116633498749917,0.0,1.7372336187353454e-05,0.0,0.0,3.4614053305626057e-06,0.0,3.4614053305626057e-06,7.987356074110164e-05,0.0,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)15,-0.012015616547632467,-0.012680563243577652,0.0,0.0,-0.030638623325064035,0.0,-0.030628793705142675,0.0,-0.0302683131244786,-0.026690511266860232,-0.00839503405113867,-0.00398121417194635,-0.00792858097516414,-0.019786928588158302,-0.006519794861369852,-0.0328073959938367,-0.01941372178020833,-0.005972204842672841,-0.0067471205269754985,-0.012637993720095211,-0.01978666002750109,0.0,0.0,-0.004456257129560988,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)16,0.0,0.0,0.0,0.0,-0.00911753085536966,0.0,-0.010206429364093422,0.001563218390804595,-0.038614942836716334,-0.033394130984666474,-0.037755762709783675,0.0015755283506679917,0.0,0.00018648018648017127,3.1080031080028546e-05,0.0,-0.036671632361542396,-0.003965168517760689,0.0,0.0,0.000170940170940157,0.0,0.0,0.0,0.00021756021756019983,0.0
Zxing,RandomForestClassifier(random_state=0)17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007805063773082033,0.0,0.0,0.004049747846987293,0.0,0.0,0.0007766990291262132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)18,0.0,0.0,0.0,0.0,-0.007739588271865037,-0.010928945152494767,-0.009495385065878086,2.119205298013238e-05,-0.047714412052015584,-0.04941639387795309,-0.04943717201878698,0.00016953642384105904,-0.0007375813253991659,0.0004980132450331132,-0.005845074574116471,-0.005216658413557296,-0.04690882894346485,-0.006570134418159852,0.0,-0.012342458102939897,0.0,0.002391293786820703,-0.0008968457857386137,0.005329383060299779,0.0,4.238410596026476e-05
Zxing,RandomForestClassifier(random_state=0)19,0.0,0.0,0.0,0.0,-0.03068010959446841,0.0,-0.014204406939295082,0.0,-0.03773479796207066,-0.029224469118098353,-0.006807053281423258,0.03745237914182775,4.1322314049585526e-05,-0.010874828246678864,8.264462809917105e-05,0.0,-0.015200841524249982,-0.004918747999233805,0.0,0.0,0.0007676188379532878,0.0,0.0,0.0,0.0,0.006600731608183241
