project,cls_boot,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Zxing,RandomForestClassifier(random_state=0)0,0.0,0.0,0.0,0.0,-0.0020289855072463505,0.0,-0.011594202898550678,-0.0052173913043477875,0.008695652173913082,0.01043478260869569,0.005217391304347849,-0.027826086956521716,-0.029565217391304334,0.009565217391304386,-0.03275362318840577,0.0,0.0011594202898550776,0.002318840579710173,0.0,0.0,0.0,0.0,0.0,0.0,-0.005507246376811548,0.0
Zxing,RandomForestClassifier(random_state=0)1,0.0,0.0,0.0,0.0,0.005565217391304382,0.005565217391304373,0.004521739130434814,0.0,0.007304347826087008,0.013565217391304375,0.002086956521739145,0.05356521739130441,0.007652173913043527,0.0,0.0038260869565217657,0.003478260869565242,0.00973913043478265,0.004173913043478286,0.0,0.0,0.0,0.0,0.0,0.01182608695652177,0.005913043478260911,0.0038260869565217657
Zxing,RandomForestClassifier(random_state=0)2,0.0,0.0,0.0,0.0,0.00161290322580645,0.0,0.007741935483870996,-0.0064516129032258,0.010967741935483897,0.0032258064516129,0.0016129032258064546,-0.010967741935483862,-0.030322580645161263,0.0,-0.030967741935483843,0.00161290322580645,0.00967741935483875,-0.029677419354838683,0.0038709677419354804,0.005161290322580645,-0.021612903225806432,0.0009677419354838701,-0.0038709677419354804,-0.01258064516129031,-0.007741935483870961,-0.0041935483870967705
Zxing,RandomForestClassifier(random_state=0)3,0.0,0.0,0.0,0.0,0.006719999999999984,0.0,0.002240000000000002,0.0,0.002879999999999998,0.021759999999999925,0.0,0.06688,0.003519999999999999,0.0,0.0009600000000000009,0.0,0.004799999999999991,0.00416,0.0,0.0,0.0,0.0,0.01695999999999993,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)4,0.0,0.0,0.0,0.0,0.015161290322580631,0.0,0.0035483870967741903,0.0,0.0035483870967741903,0.011935483870967732,0.010967741935483862,0.045483870967741896,0.016129032258064502,0.0,0.0022580645161290303,0.008064516129032251,0.030967741935483843,0.0067741935483870905,0.0,0.0,0.0,0.009032258064516121,0.0029032258064516105,0.0067741935483870905,0.0032258064516129,0.0025806451612903204
Zxing,RandomForestClassifier(random_state=0)5,0.0,0.0,0.0,0.0,-0.006785714285714248,0.00035714285714286034,0.0057142857142857655,-0.012857142857142824,0.017142857142857192,0.022500000000000034,0.004285714285714324,0.015000000000000045,0.012142857142857207,0.013214285714285757,0.013571428571428634,0.0,-0.029642857142857117,0.00214285714285718,0.0,0.0,0.0,-0.015357142857142821,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)6,0.0,0.015495495495495528,0.014414414414414444,0.0,0.03531531531531535,0.0,0.03603603603603607,0.0,0.03603603603603607,0.05333333333333335,0.0212612612612613,0.013693693693693722,0.016216216216216252,0.033873873873873916,0.014054054054054084,0.008648648648648666,0.012972972972973,0.017657657657657696,0.027747747747747797,0.033873873873873916,0.025945945945945997,0.011531531531531556,0.03675675675675679,0.03495495495495499,0.03639639639639644,0.0
Zxing,RandomForestClassifier(random_state=0)7,0.0,0.0,0.0,0.0,0.007328244274809172,0.013435114503816816,0.012213740458015288,0.0,0.015572519083969491,0.02625954198473287,0.007633587786259555,0.01374045801526722,-0.013435114503816714,0.007938931297709936,0.007633587786259555,-0.002442748091603022,0.0024427480916030574,0.0021374045801526753,0.0021374045801526753,0.0,0.005190839694656497,0.009160305343511466,0.0006106870229007955,-0.02503816793893123,0.003053435114503822,0.0
Zxing,RandomForestClassifier(random_state=0)8,0.04557377049180329,0.046557377049180323,0.0,0.0,0.08983606557377048,0.0,0.0983606557377049,0.0,0.0862295081967213,0.1209836065573771,0.07999999999999996,0.02032786885245904,0.011475409836065587,0.05180327868852461,0.02885245901639347,0.03868852459016397,0.06032786885245898,0.010491803278688537,0.042950819672131164,0.053770491803278676,0.011475409836065587,0.03475409836065576,0.033442622950819706,0.025573770491803302,0.03639344262295084,0.0
Zxing,RandomForestClassifier(random_state=0)9,0.0,0.0,0.0,0.00034782608695652415,0.012521739130434804,0.0,0.017043478260869584,-0.00034782608695647975,0.018086956521739146,0.0,0.0,0.019130434782608702,0.007304347826086994,0.0,0.00452173913043481,0.002782608695652193,0.0034782608695652375,0.002434782608695665,0.0,0.004521739130434814,0.0,0.006608695652173951,0.0,0.0,0.0,0.004173913043478281
Zxing,RandomForestClassifier(random_state=0)10,0.019099099099099126,0.0,0.0,0.0,0.02414414414414417,0.0,0.024864864864864885,0.0,0.04144144144144143,0.028468468468468497,0.012612612612612635,0.0,0.02414414414414418,0.0,0.008648648648648666,0.03675675675675675,0.04684684684684685,0.012972972972972991,0.0,0.003603603603603611,0.0,0.0,0.0014414414414414445,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)11,0.0,0.0,0.0,0.0,0.0020689655172413967,0.0,0.006896551724137958,-0.0017241379310344528,0.023103448275862092,0.01724137931034486,0.0,-0.021034482758620642,0.0024137931034482964,-0.0034482758620689503,0.009655172413793172,0.00034482758620689945,0.004827586206896588,0.0,0.0,0.0,0.0,-0.015172413793103407,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)12,0.0,0.0,0.0,0.0,0.012436974789915935,0.0,0.005714285714285694,0.0,0.010084033613445342,0.016806722689075602,0.0013445378151260457,0.048067226890756286,0.0,0.028907563025210078,0.004369747899159648,0.0006722689075630228,0.0,0.00235294117647058,0.0,0.0,0.0,0.008403361344537785,0.0,0.001680672268907557,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)13,0.024466019417475716,0.02990291262135921,0.022135922330097077,0.0,0.0881553398058252,0.01592233009708737,0.08427184466019413,0.024854368932038823,0.06640776699029123,0.06796116504854366,0.06563106796116502,0.03844660194174756,0.024466019417475716,0.04233009708737862,0.046213592233009686,0.06097087378640774,0.08233009708737861,0.0586407766990291,0.03844660194174756,0.04038834951456309,0.037669902912621345,0.03689320388349513,0.04737864077669901,0.0027184466019417462,0.05747572815533978,0.0
Zxing,RandomForestClassifier(random_state=0)14,0.0,0.0,0.0,0.0,0.0036697247706421886,0.0,0.003302752293577962,0.012844036697247678,0.00366972477064218,0.00183486238532109,0.0,0.004036697247706398,0.010642201834862365,0.0,0.0018348623853210943,0.0,0.0,0.00036697247706421796,0.0,0.00036697247706421796,0.00844036697247703,0.0,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)15,0.014453781512605093,0.015798319327731142,0.0,0.0,0.03697478991596643,0.0,0.04235294117647064,0.0,0.04605042016806728,0.04000000000000004,0.011764705882352988,0.010756302521008454,0.014117647058823582,0.0258823529411765,0.0053781512605042495,0.03932773109243702,0.02453781512605045,0.012100840336134495,0.008067226890756354,0.018823529411764746,0.02487394957983197,0.0,0.0,0.006386554621848783,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)16,0.0,0.0,0.0,0.0,0.016470588235294095,0.0,0.016470588235294105,0.0,0.061764705882352944,0.05529411764705884,0.05911764705882354,0.029117647058823522,0.0,0.00352941176470587,0.000588235294117645,0.0,0.05352941176470589,0.005588235294117627,0.0,0.0,0.003235294117647047,0.0,0.0,0.0,0.004117647058823515,0.0
Zxing,RandomForestClassifier(random_state=0)17,0.0003571428571428559,0.0,0.0,0.0,0.006428571428571406,0.0,0.0071428571428571175,0.0,0.006428571428571406,0.0071428571428571175,0.00785714285714283,0.0382142857142857,0.0007142857142857118,0.005714285714285694,0.0003571428571428559,0.0007142857142857118,0.008214285714285684,0.006785714285714261,0.0,0.0,0.0,0.0046428571428571265,0.002499999999999991,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)18,0.0,0.0,0.0,0.0,0.013812949640287769,0.015539568345323733,0.014100719424460425,0.0002877697841726601,0.0889208633093525,0.06388489208633094,0.06273381294964031,0.0023021582733812806,0.011223021582733805,0.003453237410071921,0.008345323741007183,0.00316546762589927,0.061007194244604344,0.008633093525179842,0.0,0.012949640287769787,0.0,0.031654676258992806,0.0011510791366906449,0.0,0.0,0.0005755395683453202
Zxing,RandomForestClassifier(random_state=0)19,0.0,0.0,0.0,0.0,0.04266666666666666,0.0,0.02433333333333336,0.0,0.049666666666666685,0.048000000000000015,0.007666666666666671,-0.002666666666666657,0.0009999999999999966,0.01433333333333334,0.001999999999999993,0.0,0.023666666666666673,0.006333333333333333,0.0,0.0,0.018333333333333354,0.0,0.0,0.0,0.0,0.0
Zxing,RandomForestClassifier(random_state=0)20,0.0,0.0,0.0,0.0,0.02181818181818182,0.0,0.026013986013986027,0.0,0.06769230769230766,0.03356643356643357,0.06965034965034964,0.002237762237762233,0.00923076923076921,0.0030769230769230704,0.0,0.0002797202797202791,0.09062937062937064,0.0013986013986013956,0.0,0.0,0.0,0.0033566433566433497,0.0,0.0,0.0002797202797202791,0.00643356643356642
Zxing,RandomForestClassifier(random_state=0)21,0.004477611940298454,0.0,0.0,0.0,0.03641791044776115,0.0,0.040895522388059644,0.0,0.024179104477611894,0.04776119402985069,0.017611940298507406,0.024179104477611894,-0.01432835820895526,0.006567164179104421,0.02895522388059698,0.005373134328358163,0.0074626865671641295,0.0026865671641790813,0.0,0.012835820895522319,0.0,0.010149253731343216,0.003582089552238763,0.0,0.0029850746268656357,0.0
