project,cls_boot,accuracy,precision,recall,f1,auc,mcc
camel-1.2,RandomForestClassifier(random_state=0)0,0.7287234042553191,0.7073170731707317,0.4264705882352941,0.5321100917431193,0.6632352941176471,0.3798731039288936
camel-1.2,RandomForestClassifier(random_state=0)1,0.6836734693877551,0.673469387755102,0.4177215189873418,0.515625,0.6404846911176025,0.3182795722505808
camel-1.2,RandomForestClassifier(random_state=0)2,0.6617647058823529,0.6666666666666666,0.3373493975903614,0.4479999999999999,0.6108234591257592,0.26928445040595095
camel-1.2,RandomForestClassifier(random_state=0)3,0.655,0.6153846153846154,0.3076923076923077,0.4102564102564103,0.5923707440100883,0.2274292988849844
camel-1.2,RandomForestClassifier(random_state=0)4,0.6787564766839378,0.5925925925925926,0.4444444444444444,0.5079365079365079,0.6313131313131313,0.2829389950829819
camel-1.2,RandomForestClassifier(random_state=0)5,0.649746192893401,0.58,0.37662337662337664,0.4566929133858268,0.6008116883116883,0.22606493277340392
camel-1.2,RandomForestClassifier(random_state=0)6,0.6220095693779905,0.5576923076923077,0.3411764705882353,0.4233576642335767,0.5778462998102467,0.17690364345115864
camel-1.2,RandomForestClassifier(random_state=0)7,0.6305418719211823,0.425531914893617,0.29411764705882354,0.34782608695652173,0.5470588235294118,0.1053128034007415
camel-1.2,RandomForestClassifier(random_state=0)8,0.6456310679611651,0.48148148148148145,0.36619718309859156,0.416,0.579394887845592,0.171593139381205
camel-1.2,RandomForestClassifier(random_state=0)9,0.65,0.5490196078431373,0.37333333333333335,0.4444444444444445,0.5946666666666667,0.21029768743379199
camel-1.2,RandomForestClassifier(random_state=0)10,0.6481481481481481,0.6511627906976745,0.3146067415730337,0.42424242424242425,0.5982482526762806,0.24221130823479572
camel-1.2,RandomForestClassifier(random_state=0)11,0.6443298969072165,0.6216216216216216,0.2948717948717949,0.4,0.5870910698496905,0.21738482749184035
camel-1.2,RandomForestClassifier(random_state=0)12,0.6512820512820513,0.5094339622641509,0.391304347826087,0.44262295081967207,0.5924775707384403,0.19878981039887167
camel-1.2,RandomForestClassifier(random_state=0)13,0.6601941747572816,0.5254237288135594,0.4246575342465753,0.46969696969696967,0.6070656092285508,0.22655965026129596
camel-1.2,RandomForestClassifier(random_state=0)14,0.6770833333333334,0.5116279069767442,0.3492063492063492,0.41509433962264153,0.5932078257659653,0.209952060375281
camel-1.2,RandomForestClassifier(random_state=0)15,0.612565445026178,0.3898305084745763,0.3770491803278688,0.3833333333333333,0.550063051702396,0.1010347886555436
camel-1.2,RandomForestClassifier(random_state=0)16,0.6536585365853659,0.6857142857142857,0.2857142857142857,0.40336134453781514,0.5974025974025974,0.254609368194002
camel-1.2,RandomForestClassifier(random_state=0)17,0.69,0.7741935483870968,0.3037974683544304,0.43636363636363634,0.6229731143425045,0.33221726541650415
camel-1.2,RandomForestClassifier(random_state=0)18,0.6331658291457286,0.5681818181818182,0.31645569620253167,0.4065040650406504,0.5790611814345991,0.186425482955391
camel-1.2,RandomForestClassifier(random_state=0)19,0.6555555555555556,0.625,0.3472222222222222,0.44642857142857145,0.6041666666666667,0.24549512651549144
camel-1.2,RandomForestClassifier(random_state=0)20,0.6439024390243903,0.48214285714285715,0.38028169014084506,0.42519685039370075,0.581931889846542,0.17497556073066398
camel-1.2,RandomForestClassifier(random_state=0)21,0.6565656565656566,0.52,0.37142857142857144,0.43333333333333335,0.5919642857142857,0.20238920416215378
camel-1.2,RandomForestClassifier(random_state=0)22,0.63,0.5084745762711864,0.4,0.44776119402985076,0.584,0.17834435100939863
camel-1.2,RandomForestClassifier(random_state=0)23,0.6298076923076923,0.47692307692307695,0.4189189189189189,0.4460431654676259,0.5825937878176684,0.17061646568754643
camel-1.2,RandomForestClassifier(random_state=0)24,0.6666666666666666,0.58,0.3717948717948718,0.453125,0.6063519813519814,0.24130418518999994
camel-1.2,LogisticRegression(random_state=0)0,0.6702127659574468,0.6071428571428571,0.25,0.3541666666666667,0.5791666666666667,0.21368716007507887
camel-1.2,LogisticRegression(random_state=0)1,0.6071428571428571,0.5357142857142857,0.189873417721519,0.28037383177570097,0.539381153305204,0.11040563660641556
camel-1.2,LogisticRegression(random_state=0)2,0.5686274509803921,0.41379310344827586,0.14457831325301204,0.21428571428571427,0.5020412227422085,0.005742937660949848
camel-1.2,LogisticRegression(random_state=0)3,0.63,0.5833333333333334,0.1794871794871795,0.2745098039215686,0.5487599831862127,0.14637226887963528
camel-1.2,LogisticRegression(random_state=0)4,0.6269430051813472,0.5,0.2777777777777778,0.35714285714285715,0.5562442607897153,0.13421202567063326
camel-1.2,LogisticRegression(random_state=0)5,0.6294416243654822,0.5625,0.23376623376623376,0.3302752293577982,0.5585497835497836,0.15490816658938783
camel-1.2,LogisticRegression(random_state=0)6,0.6267942583732058,0.5853658536585366,0.2823529411764706,0.38095238095238093,0.5726280834914611,0.1796835486338674
camel-1.2,LogisticRegression(random_state=0)7,0.6108374384236454,0.358974358974359,0.20588235294117646,0.26168224299065423,0.5103485838779956,0.024795794752424632
camel-1.2,LogisticRegression(random_state=0)8,0.6359223300970874,0.4523809523809524,0.2676056338028169,0.33628318584070793,0.5486176317162234,0.11470260586893524
camel-1.2,LogisticRegression(random_state=0)9,0.62,0.48936170212765956,0.30666666666666664,0.3770491803278689,0.5573333333333333,0.13092668794937154
camel-1.2,LogisticRegression(random_state=0)10,0.6111111111111112,0.5581395348837209,0.2696629213483146,0.36363636363636365,0.5600283110678581,0.14798772862432139
camel-1.2,LogisticRegression(random_state=0)11,0.6701030927835051,0.75,0.2692307692307692,0.39622641509433965,0.6044429708222812,0.29144220800783416
camel-1.2,LogisticRegression(random_state=0)12,0.6461538461538462,0.5,0.34782608695652173,0.41025641025641024,0.5786749482401656,0.17466142270954216
camel-1.2,LogisticRegression(random_state=0)13,0.6262135922330098,0.46,0.3150684931506849,0.3739837398373984,0.5560304871768462,0.125024274615699
camel-1.2,LogisticRegression(random_state=0)14,0.6822916666666666,0.5294117647058824,0.2857142857142857,0.37113402061855666,0.5808416389811738,0.1988667761260896
camel-1.2,LogisticRegression(random_state=0)15,0.6858638743455497,0.5128205128205128,0.32786885245901637,0.4,0.5908575031525851,0.21017124150726596
camel-1.2,LogisticRegression(random_state=0)16,0.6439024390243903,0.6571428571428571,0.27380952380952384,0.3865546218487395,0.5873179850452578,0.22824829724462298
camel-1.2,LogisticRegression(random_state=0)17,0.655,0.6785714285714286,0.24050632911392406,0.3551401869158879,0.5830630819123339,0.23404589491998776
camel-1.2,LogisticRegression(random_state=0)18,0.628140703517588,0.5806451612903226,0.22784810126582278,0.3272727272727273,0.5597573839662446,0.1612464839442753
camel-1.2,LogisticRegression(random_state=0)19,0.6444444444444445,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5740740740740741,0.21350420507344953
camel-1.2,LogisticRegression(random_state=0)20,0.6390243902439025,0.4594594594594595,0.23943661971830985,0.3148148148148148,0.5450914441875131,0.1115707137540821
camel-1.2,LogisticRegression(random_state=0)21,0.6515151515151515,0.5094339622641509,0.38571428571428573,0.4390243902439024,0.5912946428571428,0.197154801617219
