project,cls_boot,accuracy,precision,recall,f1,auc,mcc
EQ,RandomForestClassifier(random_state=0)0,0.7444444444444445,0.7346938775510204,0.782608695652174,0.7578947368421053,0.7435770750988142,0.4889694122945853
EQ,RandomForestClassifier(random_state=0)1,0.6590909090909091,0.7692307692307693,0.5882352941176471,0.6666666666666667,0.672496025437202,0.34281885097466286
EQ,RandomForestClassifier(random_state=0)2,0.7023809523809523,0.7083333333333334,0.7555555555555555,0.7311827956989247,0.6982905982905983,0.39966747812078285
EQ,RandomForestClassifier(random_state=0)3,0.7078651685393258,0.6730769230769231,0.7954545454545454,0.7291666666666666,0.7088383838383838,0.4237116260282954
EQ,RandomForestClassifier(random_state=0)4,0.625,0.6666666666666666,0.6071428571428571,0.6355140186915887,0.6264880952380952,0.25227328222550205
EQ,RandomForestClassifier(random_state=0)5,0.6931818181818182,0.6071428571428571,0.8717948717948718,0.7157894736842105,0.7114076399790685,0.43662843428249315
EQ,RandomForestClassifier(random_state=0)6,0.6989247311827957,0.6304347826086957,0.725,0.6744186046511628,0.7021226415094339,0.4002994990844213
EQ,RandomForestClassifier(random_state=0)7,0.7,0.6296296296296297,0.8292682926829268,0.7157894736842105,0.7105525136884021,0.4280872216282414
EQ,RandomForestClassifier(random_state=0)8,0.6808510638297872,0.5892857142857143,0.825,0.6875000000000001,0.6995370370370371,0.4020634347580979
EQ,RandomForestClassifier(random_state=0)9,0.7065217391304348,0.639344262295082,0.8863636363636364,0.742857142857143,0.7140151515151516,0.45235116080408216
EQ,RandomForestClassifier(random_state=0)10,0.7142857142857143,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7112794612794613,0.4225589225589226
EQ,RandomForestClassifier(random_state=0)11,0.6105263157894737,0.6444444444444445,0.58,0.6105263157894737,0.6122222222222222,0.22444444444444445
EQ,RandomForestClassifier(random_state=0)12,0.6777777777777778,0.6666666666666666,0.7391304347826086,0.7010309278350515,0.6763833992094862,0.3558570433894593
EQ,RandomForestClassifier(random_state=0)13,0.7244897959183674,0.75,0.7058823529411765,0.7272727272727272,0.7252816020025032,0.45028151394683397
EQ,RandomForestClassifier(random_state=0)14,0.7701149425287356,0.7142857142857143,0.8536585365853658,0.7777777777777778,0.7746553552492046,0.5528395093826538
EQ,RandomForestClassifier(random_state=0)15,0.6703296703296703,0.725,0.6041666666666666,0.6590909090909091,0.6741763565891472,0.350395855115265
EQ,RandomForestClassifier(random_state=0)16,0.7558139534883721,0.7380952380952381,0.7560975609756098,0.746987951807229,0.7558265582655826,0.5112376449916541
EQ,RandomForestClassifier(random_state=0)17,0.7419354838709677,0.8604651162790697,0.6727272727272727,0.7551020408163266,0.7574162679425838,0.5075979954018915
EQ,RandomForestClassifier(random_state=0)18,0.7142857142857143,0.7017543859649122,0.7547169811320755,0.7272727272727273,0.7138969521044993,0.42935463140755165
EQ,RandomForestClassifier(random_state=0)19,0.6666666666666666,0.7058823529411765,0.6792452830188679,0.6923076923076923,0.6652040368582711,0.32925431000569005
EQ,RandomForestClassifier(random_state=0)20,0.6966292134831461,0.6226415094339622,0.825,0.7096774193548386,0.7084183673469387,0.4224787170683663
EQ,RandomForestClassifier(random_state=0)21,0.66,0.7804878048780488,0.5614035087719298,0.653061224489796,0.6760505915952673,0.3544224357418493
EQ,RandomForestClassifier(random_state=0)22,0.7333333333333333,0.7291666666666666,0.7608695652173914,0.7446808510638298,0.732707509881423,0.4663375479619745
EQ,RandomForestClassifier(random_state=0)23,0.6966292134831461,0.6595744680851063,0.7380952380952381,0.6966292134831461,0.6988348530901722,0.3976697061803445
EQ,RandomForestClassifier(random_state=0)24,0.6989247311827957,0.723404255319149,0.6938775510204082,0.7083333333333333,0.6992115027829314,0.3978697680776637
