ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
0.208333,0.0,0.0,0.021739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038514,0.0,0.0,0.0,0.0,0.0,0.0,0.274194,0.015581,0.0,0.067227,0.0,0.008969,0.0,0.0,0.003988,0.0,0.046603,0.0,0.0,0.0,0.0,0.0,0.073359,0.031279,0.03125,0.0,0.029126,0.0,0.0,0.0,0.0,0.0,0.0,0.015228,0.0,0.0,0.076496,0.0,0.010204,0.0,0.0,0.0,0.0,1
0.333333,0.0,0.0,0.054348,0.0,0.0,0.196508,0.0,0.0,0.0,0.093314,0.0,0.0,0.0,0.0,0.0,0.0,0.115543,0.0,0.0,0.008185,0.0,0.0,0.0,0.112903,0.060194,0.0,0.134454,0.0,0.004484,0.0,0.0,0.017092,0.0,0.125592,0.0,0.0,0.0,0.0,0.0,0.027027,0.0,0.085938,0.070588,0.097087,0.076923,0.0,0.0,0.0,0.014787,0.142153,0.030457,0.0,0.108905,0.0,0.039823,0.061224,0.0,0.0,0.000338,0.0,0
0.0,0.0,0.0,0.043478,0.0,0.0,0.016005,0.0,0.0,0.0,0.208893,0.0,0.0,0.0,0.0,0.0,0.0,0.001376,0.0,0.0,0.903119,0.0,0.0,0.0,0.0,0.0004,0.04,0.008403,0.25,0.0,0.0,0.0,0.0,0.0,0.00158,0.0,0.0,0.0,0.049461,0.0,0.0,0.0,0.0,0.047059,0.0,0.0,0.0,0.0,0.0257,0.458411,0.142153,0.030457,0.103767,0.108905,0.0,0.075221,0.0,0.068554,0.0,0.25575,0.0,0
0.0,0.065824,0.09394,0.021739,0.0,0.0,0.000945,0.086827,0.160178,0.0,0.105932,0.0,0.0,0.142354,0.0,0.163265,0.0,0.0,0.0,0.0,0.896357,0.994421,0.0,0.03574,0.0,0.0,0.0,0.016807,0.0,0.06278,0.495906,0.0,0.000142,0.0,0.00158,0.017766,0.0,0.017496,0.049461,0.073056,0.054054,0.062251,0.007813,0.035294,0.0,0.0,0.197652,0.0,0.156234,0.478812,0.071077,0.020305,0.024945,0.065893,0.034187,0.039823,0.020408,0.096441,0.028941,0.356168,0.072415,0
0.125,0.0,0.0,0.01087,0.0,0.0,0.001679,0.0,0.0,0.0,0.086147,0.0,0.0,0.0,0.0,0.0,0.0,0.023384,0.0,0.0,0.898993,0.0,0.0,0.0,0.096774,0.010521,0.0,0.05042,0.0,0.004484,0.0,0.0,0.002136,0.0,0.032385,0.0,0.0,0.0,0.0,0.0,0.027027,0.0,0.015625,0.011765,0.009709,0.0,0.0,0.0,0.0,0.548194,0.0,0.015228,0.0,0.0,0.0,0.0,0.030612,0.0,0.0,0.401139,0.0,0
0.0,0.0,0.0,0.032609,0.0,0.0,0.00622,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.007874,0.0,0.0,0.006878,0.0,0.0,0.00263,0.0,0.0,0.0,0.080645,0.010388,0.0,0.02521,0.0,0.0,0.0,0.0,0.000427,0.0,0.036335,0.0,0.0,0.0,0.049461,0.0,0.019305,0.0,0.007813,0.0,0.0,0.0,0.0,0.0,0.0257,0.009607,0.142153,0.015228,0.008291,0.108905,0.0,0.039823,0.030612,0.005964,0.0,0.007878,0.0,0
0.0,0.0,0.0,0.032609,0.0,0.0,0.002241,0.0,0.0,0.0,0.198521,0.0,0.0,0.0,0.0,0.0,0.0,0.005502,0.0,0.0,0.908867,0.0,0.0,0.0,0.0,0.001731,0.0,0.033613,0.0,0.0,0.0,0.0,0.000855,0.0,0.004739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.058824,0.009709,0.0,0.0,0.0,0.0,0.548236,0.0,0.030457,0.0,0.0,0.0,0.0,0.040816,0.0,0.0,0.459029,0.0,0
0.125,0.0,0.0,0.032609,0.0,0.0,0.173101,0.0,0.0,0.0,0.143961,0.0,0.0,0.0,0.0,0.0,0.0,0.035763,0.0,0.0,0.013058,0.0,0.0,0.0,0.032258,0.012651,0.0,0.042017,0.25,0.0,0.0,0.0,0.001424,0.0,0.013428,0.0,0.0,0.0,0.0,0.0,0.007722,0.0,0.007813,0.023529,0.009709,0.076923,0.0,0.0,0.0,0.026295,0.142153,0.020305,0.0,0.108905,0.0,0.053097,0.020408,0.0,0.0,0.001398,0.0,0
0.0,0.0,0.0,0.032609,0.0,0.0,0.004275,0.0,0.0,0.0,0.20919,0.0,0.0,0.0,0.0,0.0,0.0,0.009629,0.0,0.0,0.903326,0.0,0.0,0.0,0.0,0.002797,0.0,0.058824,0.25,0.0,0.0,0.0,0.002991,0.0,0.006319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058824,0.0,0.0,0.0,0.0,0.0,0.460106,0.142153,0.040609,0.0,0.108905,0.0,0.070796,0.071429,0.0,0.0,0.256844,0.0,0
0.0,0.0,0.0,0.01087,0.0,0.0,0.000805,0.0,0.0,0.0,0.105932,0.0,0.0,0.0,0.0,0.0,0.0,0.004127,0.0,0.0,0.896357,0.0,0.0,0.0,0.145161,0.006659,0.0,0.02521,0.25,0.017937,0.0,0.0,0.000427,0.0,0.017378,0.0,0.0,0.062781,0.049461,0.0,0.050193,0.030972,0.007813,0.058824,0.009709,0.0,0.0,0.0,0.0257,0.478812,0.07178,0.030457,0.090449,0.308362,0.034722,0.026549,0.030612,0.048,0.058443,0.356168,0.0,0
