AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,bug
0.285714,0.285714,0.181818,0.5,0.24,0.1,0.263158,0.125,0.173684,0.210084,0.173456,0.147186,0.178313,0.050228,0.185,0.198885,0.19186,0.202186,0.1,0.103448,0.081081,0.010884,0.092857,0.093525,0.090278,0.111111,1
0.428571,0.428571,0.272727,0.5,0.36,0.1,0.421053,0.0,0.357895,0.361345,0.336399,0.298701,0.346988,0.196347,0.3375,0.356877,0.319767,0.374317,0.4,0.413793,0.324324,0.023129,0.342857,0.338129,0.368056,0.296296,1
0.285714,0.285714,0.181818,0.5,0.32,0.3,0.342105,0.0,0.041053,0.084034,0.038108,0.060606,0.028916,0.0,0.05,0.042751,0.063953,0.032787,0.1,0.103448,0.081081,0.0,0.028571,0.028777,0.027778,0.037037,0
1.0,1.0,1.0,0.5,0.42,0.3,0.447368,0.0,0.186316,0.260504,0.165572,0.138528,0.204819,0.091324,0.17,0.213755,0.145349,0.245902,0.633333,0.655172,0.837838,0.021769,0.335714,0.338129,0.493056,0.111111,0
0.428571,0.285714,0.272727,0.5,0.32,0.1,0.368421,0.0,0.390526,0.445378,0.366623,0.329004,0.383133,0.187215,0.3825,0.388476,0.343023,0.409836,0.233333,0.241379,0.216216,0.020408,0.364286,0.345324,0.388889,0.351852,1
0.142857,0.142857,0.090909,0.5,0.22,0.1,0.236842,0.0,0.026316,0.05042,0.023653,0.017316,0.026506,0.004566,0.02,0.018587,0.017442,0.019126,0.066667,0.068966,0.054054,0.006803,0.021429,0.021583,0.020833,0.037037,0
0.142857,0.142857,0.090909,0.5,0.28,0.1,0.342105,0.0,0.125263,0.10084,0.091984,0.064935,0.06506,0.173516,0.0575,0.061338,0.063953,0.060109,0.066667,0.068966,0.054054,0.070748,0.035714,0.035971,0.034722,0.055556,0
0.285714,0.285714,0.181818,0.5,0.22,0.1,0.210526,0.0,0.077895,0.12605,0.073587,0.103896,0.055422,0.013699,0.0775,0.079926,0.110465,0.065574,0.133333,0.137931,0.108108,0.006803,0.064286,0.064748,0.0625,0.074074,1
0.714286,0.714286,0.545455,0.5,0.52,0.2,0.552632,0.375,0.578947,0.680672,0.52431,0.385281,0.583133,0.365297,0.5575,0.591078,0.476744,0.644809,0.466667,0.482759,0.459459,0.027211,0.585714,0.582734,0.625,0.518519,1
0.285714,0.285714,0.272727,0.5,0.22,0.0,0.236842,0.125,0.223158,0.235294,0.124836,0.108225,0.122892,0.438356,0.1225,0.120818,0.133721,0.114754,0.333333,0.344828,0.432432,0.133333,0.164286,0.165468,0.201389,0.240741,0
