AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,bug
0.045455,0.071429,0.037037,0.142857,0.059406,0.0,0.070588,0.0,0.012389,0.040541,0.013665,0.007452,0.015464,0.0,0.027304,0.021858,0.02439,0.02459,0.019231,0.034483,0.018519,0.0,0.019608,0.024096,0.017241,0.023256,0
0.045455,0.071429,0.037037,0.142857,0.039604,0.0,0.047059,0.0,0.028319,0.094595,0.026087,0.011923,0.023196,0.012903,0.037543,0.040984,0.056911,0.036885,0.038462,0.068966,0.074074,0.047059,0.058824,0.072289,0.068966,0.05814,0
0.090909,0.142857,0.111111,0.285714,0.118812,0.0,0.141176,0.0,0.021239,0.027027,0.026087,0.016393,0.020619,0.003226,0.047782,0.04918,0.089431,0.032787,0.076923,0.137931,0.111111,0.011765,0.04902,0.060241,0.060345,0.05814,0
0.045455,0.071429,0.037037,0.142857,0.049505,0.0,0.058824,0.0,0.038938,0.094595,0.042236,0.025335,0.030928,0.009677,0.054608,0.060109,0.089431,0.04918,0.038462,0.068966,0.037037,0.023529,0.078431,0.096386,0.068966,0.069767,0
0.227273,0.357143,0.296296,0.571429,0.168317,0.0,0.176471,0.0625,0.049558,0.040541,0.053416,0.011923,0.059278,0.032258,0.064846,0.081967,0.073171,0.090164,0.211538,0.37931,0.351852,0.061765,0.147059,0.180723,0.206897,0.151163,1
0.045455,0.071429,0.037037,0.142857,0.029703,0.0,0.035294,0.0,0.017699,0.081081,0.017391,0.008942,0.015464,0.0,0.027304,0.027322,0.04065,0.02459,0.019231,0.034483,0.018519,0.0,0.039216,0.048193,0.034483,0.046512,0
0.045455,0.071429,0.037037,0.142857,0.069307,0.0,0.070588,0.0625,0.012389,0.013514,0.013665,0.004471,0.018041,0.006452,0.017065,0.019126,0.01626,0.02459,0.038462,0.068966,0.037037,0.038235,0.029412,0.036145,0.025862,0.023256,0
0.272727,0.428571,0.222222,0.428571,0.376238,0.5,0.376471,0.125,0.278761,0.554054,0.319255,0.074516,0.427835,0.064516,0.494881,0.519126,0.357724,0.602459,0.384615,0.689655,0.407407,0.023529,0.421569,0.518072,0.405172,0.290698,1
0.045455,0.071429,0.037037,0.142857,0.089109,0.0,0.105882,0.0,0.038938,0.081081,0.047205,0.020864,0.043814,0.0,0.075085,0.076503,0.105691,0.065574,0.057692,0.103448,0.055556,0.0,0.04902,0.060241,0.043103,0.034884,0
0.045455,0.071429,0.037037,0.142857,0.069307,0.0,0.082353,0.0,0.006195,0.027027,0.006211,0.00149,0.012887,0.0,0.017065,0.010929,0.0,0.020492,0.019231,0.034483,0.018519,0.0,0.009804,0.012048,0.008621,0.011628,0
0.090909,0.142857,0.074074,0.142857,0.128713,0.0,0.129412,0.0625,0.09115,0.162162,0.104348,0.038748,0.108247,0.022581,0.143345,0.15847,0.203252,0.139344,0.096154,0.172414,0.092593,0.023529,0.186275,0.228916,0.163793,0.127907,1
0.045455,0.071429,0.037037,0.142857,0.029703,0.0,0.035294,0.0,0.034513,0.121622,0.037267,0.022355,0.025773,0.0,0.051195,0.054645,0.089431,0.040984,0.019231,0.034483,0.018519,0.0,0.068627,0.084337,0.060345,0.081395,0
0.090909,0.142857,0.074074,0.142857,0.108911,0.125,0.117647,0.0,0.100885,0.243243,0.110559,0.065574,0.079897,0.029032,0.174061,0.166667,0.260163,0.122951,0.096154,0.172414,0.148148,0.029412,0.156863,0.192771,0.172414,0.093023,1
0.045455,0.071429,0.037037,0.142857,0.059406,0.0,0.070588,0.0,0.138938,0.324324,0.163975,0.062593,0.185567,0.003226,0.266212,0.259563,0.292683,0.245902,0.038462,0.068966,0.259259,0.002941,0.196078,0.240964,0.275862,0.22093,0
0.045455,0.071429,0.037037,0.142857,0.069307,0.0,0.082353,0.0,0.006195,0.027027,0.006211,0.00149,0.012887,0.0,0.017065,0.010929,0.0,0.020492,0.019231,0.034483,0.018519,0.0,0.009804,0.012048,0.008621,0.011628,1
0.045455,0.071429,0.037037,0.142857,0.148515,0.125,0.152941,0.0,0.176106,0.324324,0.204969,0.070045,0.257732,0.03871,0.409556,0.379781,0.382114,0.381148,0.038462,0.068966,0.055556,0.020588,0.137255,0.168675,0.12931,0.116279,0
0.181818,0.285714,0.148148,0.142857,0.168317,0.0,0.188235,0.0,0.125664,0.162162,0.142857,0.055142,0.134021,0.048387,0.25256,0.248634,0.341463,0.204918,0.192308,0.344828,0.185185,0.038235,0.27451,0.337349,0.25,0.081395,1
0.090909,0.142857,0.074074,0.142857,0.168317,0.375,0.164706,0.0,0.034513,0.135135,0.036025,0.017884,0.036082,0.0,0.061433,0.057377,0.065041,0.057377,0.076923,0.137931,0.074074,0.0,0.04902,0.060241,0.043103,0.023256,0
