ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
-0.05663,-0.401083,-0.381452,-0.368515,-0.300101,-0.334355,-0.310529,-0.366395,-0.390844,-0.222788,-0.894602,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.319653,-0.21529,-0.328603,-0.892234,-0.24129,-0.711764,-0.516429,-0.350854,-0.312631,-0.687654,-0.406152,-1.003286,-0.318339,-0.163638,-0.569002,-0.111059,-0.661862,-0.341889,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.405068,-0.537181,-0.245266,-0.429629,0.089873,-0.048326,-0.393941,-0.428144,-0.593122,-0.947536,-0.860395,-0.390477,-0.470415,-0.724029,-0.497451,-0.818714,-0.298129,-0.536538,-0.500424,-0.883099,-0.401661,0
-0.05663,-0.401083,-0.197211,-0.42006,-0.300101,-0.334355,-0.321308,-0.366395,-0.040195,-0.222788,-0.732255,-0.261796,-0.249325,-0.453072,0.018629,-0.330496,-0.3556,-0.290181,-0.21529,-0.328603,-0.884995,-0.24129,-0.711764,-0.516429,-0.66087,-0.303633,-0.687654,-0.321535,-1.003286,-0.172583,-0.163638,-0.569002,-0.108272,-0.661862,-0.35294,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.461197,-0.537181,-0.19973,-0.429629,-0.461535,-0.397462,-0.393941,-0.428144,-0.303907,-0.940036,-0.58423,-0.435671,-0.470415,-0.571084,-0.497451,-0.818714,-0.197966,-0.403176,-0.500424,-0.899165,-0.401661,0
-0.246732,-0.401083,-0.381452,-0.471605,-0.300101,-0.334355,-0.253656,-0.366395,-0.390844,-0.222788,-0.446843,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.422805,-0.21529,-0.328603,1.093558,-0.24129,-0.326635,-0.516429,-0.764208,-0.399008,-0.667472,-0.533077,0.739355,-0.318339,-0.163638,1.739377,-0.112916,-0.548222,-0.419246,-0.469317,-0.299612,-0.150812,-0.096226,-0.163939,-0.629586,-0.376223,-0.336339,0.503574,-0.461535,-0.397462,-0.393941,8.577963,-0.303907,0.758145,0.268872,-0.435671,0.667893,0.277465,-0.008971,-0.223094,-0.398293,0.298636,-0.383068,0.687555,-0.401661,1
-0.246732,-0.401083,3.963938,-0.368515,-0.300101,-0.334355,-0.305086,-0.366395,1.719993,-0.222788,-0.517867,-0.261796,-0.249325,-0.453072,-0.127613,-0.330496,-0.3556,-0.341757,-0.21529,-0.328603,1.076265,-0.24129,-0.711764,-0.516429,-0.247515,-0.310831,-0.687654,-0.321535,-1.003286,2.013759,-0.163638,-0.569002,-0.108272,-0.661862,-0.259006,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,1.447209,-0.537181,-0.245266,-0.429629,-0.185831,-0.397462,-0.393941,-0.428144,1.147899,0.489891,-0.860395,-0.390477,-0.470415,-0.724029,-0.497451,-0.977546,-0.147884,2.855335,-0.500424,0.365665,-0.401661,0
-0.246732,-0.401083,-0.381452,-0.523149,-0.300101,-0.334355,-0.335186,-0.366395,-0.390844,-0.222788,-1.18386,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.415437,-0.21529,-0.328603,-0.909075,-0.24129,1.643152,-0.516429,-0.764208,-0.388211,1.895598,-0.490769,0.158475,-0.318339,-0.163638,1.739377,-0.112606,1.768459,-0.397144,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.629586,-0.537181,-0.336339,-0.429629,-0.461535,-0.397462,-0.393941,1.107756,-0.593122,-1.019633,-0.308066,-0.52606,-0.470415,-0.446836,-0.497451,-0.362072,-0.348211,-0.536538,-0.500424,-0.906921,-0.401661,0
-0.246732,-0.401083,0.326401,-0.110792,0.464518,0.101518,-0.130928,-0.366395,1.365872,-0.222788,0.050022,0.669583,-0.249325,-0.453072,-0.054492,-0.330496,-0.3556,-0.268077,-0.21529,-0.328603,-0.840591,-0.24129,-0.711764,-0.006213,-0.247515,-0.292836,-0.687654,-0.363843,-1.003286,0.410442,-0.163638,-0.569002,-0.10982,-0.661862,-0.325313,-0.126185,-0.120736,-0.135341,-0.587362,-0.163939,0.212358,0.109836,-0.19973,-0.429629,-0.185831,-0.048326,-0.393941,-0.428144,0.855819,-0.744493,-0.58423,-0.11931,-0.470415,-0.571084,-0.052168,-0.818714,-0.197966,0.021575,-0.014733,-0.700325,-0.401661,0
-0.246732,-0.401083,-0.381452,-0.523149,-0.300101,-0.334355,-0.314124,-0.366395,-0.390844,-0.222788,-0.620953,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.408069,-0.21529,-0.328603,-0.879165,-0.24129,-0.711764,-0.516429,-0.764208,-0.384612,-0.687654,-0.44846,-1.003286,-0.318339,-0.163638,-0.569002,-0.111987,-0.661862,-0.408195,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.629586,-0.537181,-0.290803,-0.429629,-0.461535,-0.397462,-0.393941,-0.428144,-0.593122,-0.92204,-0.58423,-0.52606,-0.470415,-0.571084,-0.497451,-0.818714,-0.298129,-0.536538,-0.500424,-0.898504,-0.401661,0
-0.246732,-0.401083,-0.130102,-0.059248,-0.300101,-0.334355,-0.279557,-0.366395,0.310454,-0.222788,0.214528,-0.261796,-0.249325,-0.453072,-0.200734,8.487225,0.465078,-0.275445,-0.21529,-0.328603,-0.835971,-0.24129,1.767911,-0.186097,0.062501,-0.226253,1.868689,-0.109993,-0.422405,1.57649,-0.163638,1.739377,-0.095889,1.999115,-0.214802,-0.340025,-0.299612,-0.323355,-0.587362,-0.163939,1.27882,0.114617,-0.336339,0.503574,-0.461535,0.999083,-0.393941,1.107756,-0.014691,-0.794307,-0.308066,-0.11931,-0.470415,-0.446836,-0.255652,-0.441488,0.102524,-0.343609,-0.140223,-0.895555,-0.401661,0
-0.246732,-0.401083,-0.381452,-0.059248,0.464518,0.546021,-0.220521,-0.366395,-0.390844,-0.222788,0.208743,0.190167,-0.249325,-0.453072,0.530474,-0.330496,-0.3556,-0.03967,-0.21529,-0.328603,1.124549,-0.24129,0.360848,0.157318,-0.144177,-0.019307,-0.277294,-0.236918,0.739355,-0.318339,-0.163638,-0.569002,-0.104248,0.479039,-0.165073,-0.207583,0.066807,-0.001679,-0.587362,-0.163939,-0.292808,-0.373036,0.346707,-0.429629,-0.461535,-0.397462,-0.393941,-0.428144,-0.593122,0.741506,1.914923,-0.028921,-0.470415,1.502771,-0.440349,-0.084116,-0.197966,-0.536538,0.117728,0.429653,-0.401661,1
-0.05663,-0.401083,-0.036615,-0.368515,-0.300101,-0.334355,-0.276559,-0.366395,0.661103,-0.222788,-0.444792,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.290181,-0.21529,-0.328603,-0.871061,4.978303,-0.711764,-0.17792,-0.454192,-0.27664,-0.680927,-0.279227,-0.422405,-0.099705,0.433481,-0.569002,-0.106415,-0.661862,-0.29216,-0.337305,-0.299612,-0.430984,-0.096226,-0.163939,-0.292808,-0.208891,-0.108657,-0.429629,-0.461535,-0.397462,-0.393941,-0.428144,0.56374,-0.908806,-0.58423,-0.390477,-0.291592,-0.571084,-0.36823,-0.739298,-0.147884,-0.155388,-0.364477,-0.903566,-0.401661,0
-0.246732,-0.401083,-0.381452,-0.523149,-0.300101,-0.334355,-0.321308,-0.366395,-0.390844,-0.222788,-0.732255,-0.261796,-0.249325,-0.453072,-0.200734,1.061776,-0.3556,-0.408069,-0.21529,-0.328603,-0.884995,-0.24129,1.767911,-0.516429,-0.764208,-0.382813,1.895598,-0.44846,1.320236,-0.391217,-0.163638,1.739377,-0.111987,2.00024,-0.408195,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.685716,-0.537181,-0.336339,-0.429629,-0.461535,-0.397462,-0.393941,1.107756,-0.593122,-0.940036,0.523162,-0.52606,-0.470415,0.723442,-0.497451,0.531359,-0.298129,-0.536538,-0.500424,-0.899165,-0.401661,0
0.133472,0.837857,2.380665,0.765466,2.016467,1.875217,0.638078,1.042468,1.362401,1.063845,2.226023,1.587833,0.491995,1.078248,1.115439,-0.330496,1.285756,0.851854,0.063186,3.202725,1.258255,-0.24129,1.818076,1.95125,1.405903,0.560141,1.942688,0.397707,-0.422405,1.2121,-0.163638,1.739377,-0.03459,2.11163,0.282494,1.311561,1.479925,1.261816,2.374046,0.14965,1.559468,1.649292,0.710998,1.436778,0.916986,0.649946,1.130304,1.107756,2.021273,1.644768,-0.308066,0.78458,1.476468,-0.446836,1.104829,-0.362072,0.603342,2.218924,1.745606,1.809492,0.868059,1
-0.05663,-0.091348,0.588549,-0.523149,-0.300101,-0.334355,-0.30239,0.040825,1.369344,-0.222788,-0.898551,-0.261796,-0.249325,-0.071187,0.018629,-0.330496,-0.3556,-0.164926,-0.21529,-0.328603,-0.891124,-0.24129,-0.711764,-0.344722,-0.454192,-0.219055,-0.687654,-0.152302,-1.003286,1.139222,-0.163638,-0.569002,-0.098984,-0.661862,-0.275583,-0.358782,-0.299612,-0.391363,-0.587362,-0.095576,0.661395,-0.371443,-0.19973,-0.429629,-0.461535,-0.397462,0.11247,-0.428144,0.858683,-0.925343,-0.860395,-0.52606,-0.470415,-0.724029,-0.369414,-0.659882,0.002361,0.295259,-0.367963,-0.841623,-0.085408,0
-0.246732,2.007039,1.628528,2.05408,0.464518,0.977579,0.445303,-0.366395,0.664574,0.517822,1.501617,0.322255,-0.249325,0.700144,-0.054492,1.525867,1.285756,1.131836,-0.21529,2.014075,-0.73447,7.613939,2.154688,1.671612,1.302564,1.02622,0.207066,0.31309,-0.422405,0.118929,4.383539,-0.569002,-0.047902,0.672565,0.520091,2.113657,0.537416,2.096344,0.394911,0.080661,0.829783,1.491521,-0.063121,2.369982,0.641282,1.348219,-0.393941,-0.428144,0.855819,0.188424,0.815733,2.140415,0.134125,0.662655,1.815359,-0.064262,-0.298129,1.30627,1.708424,0.54749,2.216406,1
-0.05663,0.978051,-0.381452,2.260259,-0.300101,0.105833,0.902609,1.498523,-0.390844,0.220241,2.66526,-0.261796,1.240656,2.617131,-0.200734,-0.330496,-0.3556,0.203473,0.377911,0.848506,1.283727,-0.24129,-0.654156,2.919351,0.682532,0.117457,-0.647291,0.736174,-0.422405,-0.318339,-0.163638,-0.569002,0.031044,-0.547096,0.044897,2.440252,-0.064123,2.588275,3.94471,0.543517,0.100099,2.8748,0.301171,0.503574,3.398324,1.348219,3.170987,-0.428144,2.078543,1.765027,1.359859,2.140415,4.078315,0.073299,2.478625,-0.20324,1.003995,2.080649,2.489247,1.975906,1.066458,0
-0.246732,-0.401083,-0.381452,-0.42006,-0.300101,-0.334355,-0.303867,-0.366395,-0.390844,-0.222788,-0.354472,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.430172,-0.21529,-0.328603,1.107294,-0.24129,-0.711764,-0.516429,-0.764208,-0.404407,0.684699,-0.575385,-1.003286,-0.391217,-0.163638,-0.569002,-0.112916,-0.661862,-0.424772,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.685716,-0.537181,-0.290803,-0.429629,-0.461535,-0.397462,-0.393941,-0.428144,-0.593122,0.982485,-0.58423,-0.435671,-0.470415,-0.571084,-0.497451,-0.818714,-0.448375,-0.536538,-0.500424,0.921297,-0.401661,1
-0.246732,-0.401083,-0.381452,-0.523149,-0.300101,-0.334355,-0.321308,-0.366395,-0.390844,-0.222788,-0.732255,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.422805,-0.21529,-0.328603,-0.884995,-0.24129,-0.711764,-0.516429,-0.764208,-0.399008,-0.687654,-0.533077,-1.003286,-0.391217,-0.163638,-0.569002,-0.112916,-0.661862,-0.419246,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.685716,-0.537181,0.073489,-0.429629,-0.185831,-0.397462,-0.393941,-0.428144,-0.593122,-0.940036,-0.305331,-0.52606,-0.470415,-0.495589,-0.497451,-0.540758,-0.398293,-0.536538,-0.500424,-0.899165,-0.401661,0
-0.246732,0.409149,-0.381452,-0.523149,-0.300101,-0.334355,-0.321308,-0.366395,-0.390844,-0.222788,-0.732255,-0.261796,-0.249325,-0.071187,-0.200734,1.061776,-0.3556,-0.393333,-0.21529,-0.328603,-0.884995,2.368506,-0.711764,-0.516429,-0.66087,-0.377414,-0.6742,-0.363843,-0.422405,-0.172583,2.531196,-0.569002,-0.10982,-0.661862,-0.391619,-0.469317,-0.299612,-0.494417,-0.587362,-0.098085,-0.461197,-0.376223,-0.245266,-0.429629,-0.461535,-0.397462,-0.393941,-0.428144,-0.593122,-0.940036,-0.302597,-0.52606,-0.470415,-0.449819,-0.214822,-0.69959,-0.348211,-0.536538,-0.500424,-0.899165,0.38287,0
0.323573,0.409149,2.245218,-0.007703,0.464518,0.101518,-0.105832,-0.366395,0.661103,-0.222788,0.339925,0.830714,0.506675,-0.063625,0.311111,-0.330496,-0.3556,-0.024934,1.230616,-0.328603,1.150302,-0.24129,-0.454632,0.173671,0.785871,-0.004911,-0.337839,0.482324,0.739355,-0.026827,-0.163638,-0.569002,-0.020039,-0.545971,0.006218,2.096547,0.462178,2.189644,0.414362,-0.057946,0.436876,-0.019248,-0.017584,1.436778,-0.461535,0.30081,-0.393941,-0.428144,0.86441,1.224795,1.649695,0.061468,0.774142,1.848259,0.296884,1.583621,0.352933,2.222506,0.197902,1.426352,0.38287,1
-0.05663,-0.401083,-0.381452,-0.42006,-0.300101,-0.334355,-0.321308,-0.366395,-0.390844,-0.222788,-0.732255,-0.261796,-0.249325,-0.453072,-0.127613,-0.330496,-0.3556,-0.371229,-0.21529,-0.328603,-0.884995,-0.24129,-0.711764,-0.516429,-0.557531,-0.35582,-0.667472,-0.44846,0.158475,-0.318339,-0.163638,-0.569002,-0.111987,-0.661862,-0.386093,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.517327,-0.537181,-0.290803,-0.429629,-0.461535,-0.397462,-0.393941,-0.428144,-0.593122,-0.940036,-0.302597,-0.435671,-0.470415,-0.449819,-0.497451,-0.640028,-0.398293,-0.536538,-0.500424,-0.899165,-0.401661,0
-0.246732,-0.294527,-0.381452,-0.471605,-0.300101,-0.334355,-0.315344,-0.254225,-0.390844,-0.222788,-0.496658,-0.261796,-0.249325,-0.071187,-0.127613,-0.330496,-0.3556,-0.385965,-0.21529,-0.328603,-0.87257,-0.24129,1.767911,-0.351263,-0.454192,-0.359419,1.983052,-0.406152,1.320236,-0.318339,-0.163638,1.739377,-0.111059,1.999115,-0.330838,-0.405888,-0.299612,-0.439325,-0.096226,-0.099339,-0.461197,-0.371443,-0.245266,-0.429629,-0.185831,-0.397462,0.11247,1.107756,-0.303907,-0.900845,-0.031901,-0.435671,-0.306719,-0.417831,-0.442494,0.29311,-0.248048,-0.443195,-0.380745,-0.89745,-0.316583,0
0.133472,-0.283465,-0.381452,-0.316971,-0.300101,-0.334355,0.558076,-0.366395,-0.390844,-0.222788,0.443744,-0.261796,0.491995,-0.071187,-0.200734,-0.330496,0.465078,-0.385965,-0.024558,-0.328603,1.15051,-0.24129,-0.711764,-0.186097,-0.454192,-0.370216,-0.687654,-0.44846,-1.003286,-0.391217,-0.163638,-0.569002,-0.111987,-0.661862,-0.380568,-0.396581,-0.299612,-0.318242,-0.587362,-0.099967,-0.517327,-0.213672,-0.290803,0.503574,-0.461535,0.30081,-0.393941,-0.428144,-0.593122,1.130531,-0.58423,-0.300088,-0.470415,-0.571084,-0.430289,-0.818714,-0.398293,-0.536538,-0.137899,0.919642,-0.287991,0
-0.246732,-0.401083,-0.381452,-0.162337,-0.300101,-0.334355,-0.310184,-0.366395,-0.390844,-0.222788,-0.302285,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.253341,-0.21529,-0.328603,1.108317,-0.24129,-0.631034,-0.516429,-0.350854,-0.228053,-0.048568,0.016932,0.158475,-0.318339,-0.163638,-0.569002,-0.084743,-0.548222,-0.154022,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.405068,-0.537181,-0.108657,-0.429629,0.365578,-0.397462,-0.393941,-0.428144,-0.593122,0.958346,-0.308066,-0.164504,-0.470415,-0.319914,-0.497451,0.471797,-0.197966,-0.536538,-0.500424,0.839241,-0.401661,0
1.08398,-0.401083,-0.381452,-0.42006,-0.300101,-0.334355,-0.309448,-0.366395,-0.390844,-0.222788,-0.905049,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.194398,-0.21529,-0.328603,-0.891576,-0.24129,-0.711764,-0.516429,0.165839,-0.069694,-0.687654,-0.19461,-0.422405,-0.318339,-0.163638,-0.569002,-0.101771,-0.661862,-0.181649,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.12442,-0.537181,-0.108657,0.503574,0.916986,-0.397462,-0.393941,-0.428144,-0.593122,-0.927595,-0.860395,-0.390477,-0.470415,-0.724029,-0.497451,-0.759152,-0.348211,-0.536538,-0.500424,-0.837577,-0.401661,0
-0.05663,-0.401083,-0.381452,-0.110792,-0.300101,-0.334355,-0.207788,-0.366395,-0.390844,-0.222788,-0.180786,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.209133,-0.21529,-0.328603,-0.849893,-0.24129,-0.711764,-0.343086,0.165839,-0.219055,-0.465656,-0.279227,-0.422405,-0.391217,-0.163638,-0.569002,-0.106415,-0.661862,-0.225853,-0.381619,-0.299612,-0.41087,-0.096226,-0.163939,-0.180549,-0.37463,-0.290803,-0.429629,-0.461535,-0.048326,-0.393941,-0.428144,-0.303907,-0.739463,-0.58423,-0.11931,-0.229824,-0.571084,-0.405732,0.650483,-0.348211,-0.395296,-0.350534,-0.662596,-0.401661,0
-0.246732,-0.401083,0.029947,-0.316971,-0.300101,-0.334355,-0.310184,-0.366395,0.310454,-0.222788,-0.302285,-0.261796,-0.249325,-0.453072,-0.200734,-0.330496,-0.3556,-0.334389,-0.21529,-0.328603,1.108317,-0.24129,-0.631034,-0.516429,-0.454192,-0.319829,-0.048568,-0.109993,0.158475,0.48332,-0.163638,-0.569002,-0.095889,-0.548222,-0.264532,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,0.156228,-0.537181,-0.19973,-0.429629,0.089873,-0.397462,-0.393941,-0.428144,-0.014691,0.958346,-0.308066,-0.300088,-0.470415,-0.319914,-0.497451,0.471797,-0.348211,-0.226623,-0.500424,0.839241,-0.401661,0
-0.246732,1.282368,-0.381452,-0.213882,-0.300101,0.53739,-0.218912,2.546205,-0.390844,0.421511,0.232914,-0.261796,-0.249325,1.074467,-0.200734,-0.330496,-0.3556,-0.105982,-0.21529,2.002535,1.125536,-0.24129,-0.650804,0.315942,-0.144177,-0.127279,-0.654018,0.355399,0.158475,-0.391217,-0.163638,-0.569002,-0.041401,-0.544846,-0.087715,0.395421,0.027159,0.2793,-0.096226,0.136479,-0.348938,0.267607,0.027952,-0.429629,1.744099,0.30081,1.6317,-0.428144,-0.303907,0.776767,0.520428,-0.254893,-0.295734,0.686929,0.356502,-0.441488,0.653423,-0.428457,0.114242,0.581279,1.590002,0
0.323573,-0.108731,-0.206915,0.301564,0.464518,1.853639,1.470727,-0.140021,-0.040195,-0.222788,0.858344,1.035212,0.506675,0.322041,0.237991,-0.330496,-0.3556,0.034009,0.012708,-0.328603,-0.794175,-0.24129,-0.063993,0.340472,0.579194,0.187638,0.664517,0.101549,-1.003286,-0.099705,-0.163638,1.716745,-0.075765,0.259635,0.171984,-0.076931,0.795034,-0.195276,0.910361,0.007908,0.212358,0.358444,9.408452,-0.429629,-0.461535,-0.397462,0.117484,1.107756,0.575194,-0.557027,-0.58423,0.197052,0.10225,-0.571084,-0.082125,-0.818714,0.102524,-0.030316,0.114242,-0.680039,-0.110164,1
0.323573,-0.401083,-0.381452,-0.265426,-0.300101,-0.334355,-0.255875,-0.366395,-0.390844,-0.222788,0.133816,-0.261796,-0.249325,-0.453072,-0.054492,-0.330496,-0.3556,-0.07651,-0.21529,-0.328603,1.128247,-0.24129,0.231373,-0.351263,1.095887,0.02748,-0.573291,-0.109993,-0.422405,-0.318339,-0.163638,-0.569002,-0.095889,-0.535845,0.177509,-0.318977,-0.299612,0.175572,0.886048,-0.163939,0.380747,-0.212079,0.119025,1.436778,1.19269,-0.048326,-0.393941,-0.428144,0.274525,0.902722,-0.58423,-0.254893,1.784231,-0.571084,0.269812,-0.60032,-0.147884,0.818062,-0.263389,0.846529,-0.401661,0
-0.246732,-0.261793,-0.381452,-0.471605,-0.300101,-0.334355,-0.25568,-0.151721,-0.390844,-0.222788,-0.854862,-0.261796,-0.249325,-0.063625,-0.200734,11.73586,-0.3556,-0.393333,-0.21529,-0.328603,-0.892541,-0.24129,-0.631034,-0.347992,-0.557531,-0.377414,-0.048568,-0.363843,-0.422405,-0.391217,-0.163638,-0.569002,-0.10982,-0.548222,-0.35294,-0.409253,-0.299612,-0.439863,-0.587362,-0.095576,-0.573456,-0.363474,-0.336339,-0.429629,-0.461535,-0.397462,0.122498,-0.428144,-0.593122,-0.975259,-0.308066,-0.435671,-0.470415,-0.319914,-0.435615,0.372526,-0.248048,-0.536538,-0.373773,-0.906447,-0.252949,0
-0.246732,-0.261793,-0.381452,-0.471605,-0.300101,-0.334355,-0.25568,-0.151721,-0.390844,-0.222788,-0.854862,-0.261796,-0.249325,-0.063625,-0.200734,11.73586,-0.3556,-0.393333,-0.21529,-0.328603,-0.892541,-0.24129,-0.631034,-0.347992,-0.557531,-0.377414,-0.048568,-0.363843,-0.422405,-0.391217,-0.163638,-0.569002,-0.10982,-0.548222,-0.35294,-0.409253,-0.299612,-0.439863,-0.587362,-0.095576,-0.573456,-0.363474,-0.336339,-0.429629,-0.461535,-0.397462,0.122498,-0.428144,-0.593122,-0.975259,-0.308066,-0.435671,-0.470415,-0.319914,-0.435615,0.372526,-0.248048,-0.536538,-0.373773,-0.906447,-0.252949,0
-0.246732,-0.401083,-0.381452,-0.523149,-0.300101,-0.334355,-0.335186,-0.366395,-0.390844,-0.222788,-1.18386,-0.261796,-0.249325,-0.453072,0.018629,-0.330496,-0.3556,-0.334389,-0.21529,-0.328603,-0.909075,-0.24129,-0.440089,-0.516429,-0.454192,-0.357619,-0.593473,-0.363843,-1.003286,-0.391217,-0.163638,-0.569002,-0.10982,-0.548222,-0.380568,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.517327,-0.537181,-0.19973,0.503574,-0.461535,-0.397462,-0.393941,-0.428144,-0.593122,-1.019633,-0.860395,-0.480866,-0.470415,-0.724029,-0.497451,-0.759152,-0.197966,-0.536538,-0.500424,-0.906921,-0.401661,0
-0.05663,-0.401083,-0.381452,-0.471605,-0.300101,-0.334355,-0.321308,-0.366395,-0.390844,-0.222788,-0.732255,-0.261796,-0.249325,-0.453072,0.018629,-0.330496,-0.3556,-0.334389,-0.21529,-0.328603,-0.884995,-0.24129,-0.711764,-0.516429,-0.66087,-0.330626,-0.687654,-0.406152,-1.003286,-0.318339,-0.163638,-0.569002,-0.111059,-0.661862,-0.369517,-0.469317,-0.299612,-0.494417,-0.587362,-0.163939,-0.573456,-0.537181,-0.19973,-0.429629,-0.461535,-0.397462,-0.393941,-0.428144,-0.593122,-0.940036,-0.58423,-0.480866,-0.470415,-0.571084,-0.497451,-0.818714,-0.298129,-0.536538,-0.500424,-0.899165,-0.401661,0
0.703777,1.721686,-0.174249,3.600418,7.37637,5.806702,14.027768,1.787214,-0.040195,0.327559,4.347799,8.999082,6.44458,3.399806,2.431612,-0.330496,-0.3556,4.425317,5.675046,3.202725,1.389673,-0.24129,0.359143,7.632307,3.265998,4.196992,-0.532928,0.990024,-1.003286,-0.318339,-0.163638,-0.569002,0.093271,-0.308565,4.642126,6.074814,5.684795,5.990087,5.330591,0.786862,1.503338,7.776833,1.940481,2.369982,1.19269,1.348219,2.659563,-0.428144,3.180999,2.465745,-0.58423,4.761695,4.686097,-0.571084,5.992073,-0.818714,0.55326,2.872427,7.296193,3.093586,1.917239,1
