ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
2.079442,0.0,0.0,1.098612,0.0,0.0,0.004087,0.0,0.0,0.0,1.257273,0.0,0.0,0.0,0.0,0.0,0.0,3.496508,0.0,0.0,0.068221,0.0,0.0,0.0,2.302585,5.231109,0.0,2.302585,1.098612,0.693147,0.0,0.0,3.610918,0.0,3.806662,0.0,0.0,0.0,0.0,0.0,2.397895,0.0,1.791759,0.693147,1.791759,0.0,0.0,0.0,0.0,0.007165,0.0,1.386294,0.0,0.0,0.0,2.484907,1.098612,0.0,0.0,0.009177,0.0,0
0.0,0.000779,0.0,1.386294,0.0,0.0,0.00325,0.000905,0.0,0.0,2.205138,0.0,0.0,0.698135,0.0,1.609438,0.0,2.639057,0.0,0.0,0.174176,0.0,0.042721,0.722706,1.098612,3.7612,5.953243,2.197225,1.609438,2.397895,0.0,0.703098,3.367296,3.205182,2.944439,0.000901,0.0,0.001635,0.703098,0.732368,2.564949,1.115142,0.0,0.0,0.0,0.0,0.698135,0.001408,0.703098,0.011606,1.80171,1.386294,0.001095,0.013975,0.001898,4.248495,2.197225,0.001076,1.147402,0.001189,0.000899,1
0.0,0.0,0.0,0.0,0.0,0.0,0.016305,0.0,0.0,0.0,2.164169,0.0,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.0,2.211889,0.0,0.0,0.0,0.0,2.397895,0.0,1.386294,0.693147,1.098612,0.0,0.0,1.386294,0.0,1.386294,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,1.791759,0.0,1.098612,0.0,0.0,0.0,0.0,0.143255,0.703098,0.0,0.0,0.001486,0.0,2.833213,1.386294,0.0,0.0,0.20866,0.0,0
0.693147,0.0,0.0,2.302585,0.0,0.0,0.008212,0.0,0.0,0.0,2.495904,0.0,0.0,0.0,0.693147,0.0,0.0,2.995732,0.0,0.0,2.215545,0.0,0.0,0.0,2.639057,5.030438,0.0,1.94591,0.693147,1.098612,0.0,0.0,2.772589,0.0,4.219508,0.0,0.0,0.001403,1.105257,0.0,2.772589,1.398717,0.693147,0.0,0.0,0.0,0.0,0.0,1.105257,0.126069,0.698135,2.639057,0.002247,0.001486,0.002578,2.197225,1.791759,0.002366,1.111858,0.162467,0.0,0
0.693147,0.0,0.0,0.0,0.0,0.0,0.002206,0.0,0.0,0.0,1.624328,0.0,0.0,0.0,0.0,0.0,0.0,2.772589,0.0,0.0,0.092719,0.0,0.0,0.0,1.098612,4.290459,0.0,1.791759,1.098612,0.693147,0.0,0.0,2.397895,0.0,4.025352,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,1.386294,0.0,1.386294,0.0,0.0,0.0,0.0,0.0062,0.698135,0.0,0.0,0.001486,0.0,3.135494,1.386294,0.0,0.0,0.00103,0.0,0
0.0,0.0,0.002778,1.791759,0.698135,0.698135,0.003345,0.0,1.105257,0.0,2.052308,0.000535,0.0,0.0,0.693147,0.0,0.0,3.332205,0.0,0.0,2.209099,0.0,0.00142,0.0,1.609438,4.682131,4.564348,2.70805,1.386294,1.609438,0.0,0.0,4.521789,0.698135,3.988984,0.0,0.000691,0.0,0.0,0.0,2.197225,0.0,1.94591,0.0,1.386294,0.0,0.0,0.0,1.105257,0.141245,1.105257,1.94591,0.0,0.003921,0.0,4.343805,1.791759,0.002852,0.0,0.207969,0.0,0
0.0,0.0,0.0,1.386294,0.0,0.0,0.001939,0.0,0.0,0.0,1.875874,0.0,0.0,0.0,1.098612,0.0,0.0,0.693147,0.0,0.0,0.120538,0.0,0.037215,0.0,1.098612,2.397895,3.78419,0.693147,1.609438,0.693147,0.0,0.703098,0.0,2.416806,1.791759,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,1.098612,0.0,0.0,0.0,0.0,0.001408,0.0,0.007407,1.621366,1.609438,0.0,0.004729,0.0,3.526361,0.693147,0.0,0.0,0.00052,0.0,0
0.0,0.0,0.0,0.693147,0.0,0.0,0.00381,0.0,0.0,0.0,2.041615,0.0,0.0,0.0,0.693147,0.0,0.0,1.94591,0.0,0.0,2.209309,0.0,0.0,0.0,1.098612,2.944439,0.0,1.609438,1.098612,1.609438,0.0,0.0,1.94591,0.0,1.94591,0.0,0.0,0.0,0.0,0.0,1.94591,0.0,1.386294,0.0,1.098612,0.0,0.0,0.0,0.0,0.142036,0.698135,0.693147,0.0,0.001486,0.0,2.772589,1.386294,0.0,0.0,0.208589,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.002206,0.0,0.0,0.0,1.624328,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.092719,0.0,0.0,0.0,0.0,1.386294,0.0,0.693147,0.693147,1.098612,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,0.0,0.0062,1.108563,0.0,0.0,0.002219,0.0,3.178054,0.693147,0.0,0.0,0.00103,0.0,0
0.693147,0.009182,0.014392,2.079442,0.0,0.708036,0.036983,0.012168,0.703098,0.011165,1.047287,0.0,0.0,0.71295,1.791759,0.0,0.0,4.465908,0.0,0.698135,0.177185,0.0,0.014789,1.150572,1.609438,5.476464,4.787492,2.995732,1.098612,1.609438,0.0,0.0,5.147494,0.732368,4.143135,0.030612,0.011112,0.03123,0.0,0.978326,2.079442,1.147402,2.772589,1.098612,0.693147,1.098612,0.703098,0.0,0.698135,0.066336,0.71784,2.197225,0.0,0.009434,0.032646,2.833213,2.484907,0.014912,1.264127,0.14245,0.01198,0
