ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
0.0,0.0,0.0,2.079442,0.0,0.0,0.00397,0.0,0.0,0.0,2.192189,0.0,0.0,0.0,0.0,0.0,0.0,3.332205,0.0,0.0,2.212595,0.0,0.00142,0.0,1.609438,4.672829,4.564348,2.70805,1.386294,0.693147,0.0,0.0,4.521789,0.698135,3.951244,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,1.791759,0.0,1.386294,0.0,0.0,0.0,0.0,0.143704,1.398717,2.197225,0.0,0.004809,0.0,4.304065,1.791759,0.0,0.0,0.208757,0.0,0
1.386294,0.007252,0.025843,2.833213,2.090629,2.315501,0.142907,0.00722,2.315501,0.004972,3.203189,0.014154,0.698135,1.957274,3.091042,0.0,0.0,4.290459,0.00081,1.396245,2.251629,0.0,0.0,2.145931,2.079442,5.505332,0.0,3.044522,0.693147,3.218876,0.0,0.0,5.252273,0.0,4.290459,0.008989,0.017303,0.009696,1.108563,2.158715,3.465736,2.127041,3.218876,0.0,1.386294,0.0,1.803359,0.0,2.21266,0.157329,0.698135,3.135494,0.004443,0.001486,0.009423,2.197225,2.890372,0.025692,2.373044,0.217935,0.008788,1
0.0,0.0,0.0,0.0,0.0,0.0,0.002206,0.0,0.0,0.0,1.624328,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.092719,0.0,0.0,0.0,0.0,1.386294,1.098612,0.693147,1.098612,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,1.406097,0.0,0.0,0.003126,0.0,3.526361,0.693147,0.0,0.0,0.00103,0.0,0
0.0,0.000718,0.001015,1.609438,0.0,1.105257,0.034462,0.000787,0.698135,0.0,2.260507,0.0,0.0,0.703098,0.0,0.693147,0.0,1.098612,0.0,0.0,2.208822,0.0,0.03418,0.703098,0.0,1.94591,6.306275,1.609438,0.693147,0.693147,0.0,0.0,1.94591,3.110399,1.609438,0.000925,0.001707,0.000932,0.0,0.71784,0.693147,0.703098,2.833213,0.0,0.0,0.0,0.703098,0.0,0.698135,0.121493,0.698135,1.609438,0.0,0.001486,0.000956,3.044522,1.609438,0.001117,0.722706,0.149973,0.001014,0
1.791759,0.001011,0.0,2.197225,1.111858,1.111858,0.073767,0.00157,0.0,0.0,2.725491,0.007364,0.0,0.698135,2.197225,0.0,0.693147,4.691348,0.0,0.0,2.240096,0.0,0.0,1.809927,2.890372,6.152733,0.0,2.484907,0.693147,1.098612,0.0,0.0,4.025352,0.0,5.075174,0.019786,0.008313,0.038239,1.398717,0.741937,2.944439,2.110213,2.197225,1.386294,0.0,0.693147,0.698135,0.0,1.396245,0.186418,0.0,2.484907,0.01507,0.0,0.021761,2.197225,1.94591,0.016426,2.539237,0.361832,0.001763,1
0.693147,0.003457,0.0,2.079442,0.0,0.0,0.015893,0.004139,0.0,0.0,2.680234,0.0,0.0,1.105257,0.693147,1.098612,0.0,3.713572,0.0,0.0,0.297546,0.0,0.012654,1.625311,2.197225,4.927254,3.688879,2.944439,0.693147,1.098612,0.0,0.0,5.036953,2.090629,4.369448,0.006905,0.0,0.007436,0.698135,1.202972,2.397895,1.631199,0.693147,0.0,0.0,0.0,0.698135,0.0,0.698135,0.028987,0.698135,2.197225,0.001762,0.001486,0.007276,2.197225,2.772589,0.001667,1.824549,0.041601,0.004861,0
0.0,0.004862,0.014755,1.098612,0.71295,0.71295,0.024219,0.00572,0.698135,0.0,1.861012,0.006849,0.0,0.698135,1.94591,0.0,0.0,3.555348,0.0,0.0,2.200806,0.0,0.0,1.147402,1.791759,4.682131,1.791759,2.484907,1.386294,0.693147,0.0,0.0,4.025352,0.0,3.091042,0.006849,0.006668,0.005575,1.108563,0.741937,1.94591,0.708036,1.94591,0.693147,0.0,0.0,0.698135,0.0,1.396245,0.119914,1.398717,1.098612,0.006703,0.007502,0.005876,3.713572,2.484907,0.025417,0.904218,0.170416,0.005103,0
0.0,0.0,0.0,0.693147,0.0,0.0,0.002206,0.0,0.0,0.0,1.624328,0.0,0.0,0.0,0.0,0.0,0.0,2.484907,0.0,0.0,0.092719,0.0,0.042721,0.0,1.609438,3.555348,5.976351,1.386294,1.609438,0.693147,0.0,0.703098,1.386294,3.204371,2.833213,0.0,0.0,0.0,0.0,0.0,1.791759,0.0,0.0,0.0,0.0,0.0,0.0,0.001408,0.0,0.0062,1.105257,0.693147,0.0,0.002691,0.0,4.127134,1.386294,0.0,0.0,0.00103,0.0,0
0.0,0.0,0.0,1.609438,0.0,0.0,0.004956,0.0,0.0,0.0,2.245919,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,2.208332,0.0,0.020409,0.0,0.0,2.079442,4.430817,0.693147,1.791759,1.098612,0.0,0.0,0.0,2.582487,1.098612,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,0.122044,2.500616,1.609438,0.0,0.022451,0.0,4.060443,0.693147,0.0,0.0,0.161764,0.0,1
0.0,0.000537,0.008377,0.693147,0.698135,0.0,0.007408,0.001068,1.396245,0.000699,2.509908,0.000882,0.0,0.698135,0.693147,0.0,0.0,2.302585,0.0,0.698135,2.218298,0.0,0.042721,1.393766,1.386294,3.555348,5.963579,1.791759,1.791759,1.386294,0.0,0.703098,2.397895,3.205182,2.70805,0.007567,0.0,0.00664,0.0,0.71295,1.94591,1.108563,1.098612,0.0,0.693147,0.0,0.698135,0.001408,1.396245,0.136574,2.090629,1.098612,0.0,0.015579,0.007486,4.369448,1.791759,0.008328,1.413423,0.194358,0.00105,0
