AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,bug
-1.199491,-1.188287,-1.105469,-1.958839,-1.250889,-0.756744,-1.287049,-0.546848,-0.136269,-0.391701,-0.68478,-0.495484,-0.729188,2.382402,-0.629088,-0.66979,-0.452668,-0.755418,-0.88105,-0.921953,-0.848897,5.400747,-0.746799,-0.748459,-0.747719,-0.7911,1
-0.11608,-0.079219,-0.188339,0.110878,-0.213114,-0.239943,-0.19335,0.104716,-0.087551,-0.024276,-0.004938,-0.056448,0.00407,-0.404197,0.012995,0.068155,0.058626,0.07165,-0.478832,-0.469064,-0.504417,-0.348376,-0.353121,-0.33723,-0.380914,-0.325584,1
-0.657786,-0.633753,-0.646904,0.110878,-0.818483,-0.756744,-0.7402,-0.546848,-0.184987,-0.83261,0.02963,0.053312,-0.095019,-0.624191,-0.104721,0.04435,0.193177,-0.017763,-0.076613,-0.016175,-0.04511,-0.403732,0.494801,0.548493,0.437345,0.993378,0
2.050743,2.138917,1.645921,0.110878,0.82466,0.793658,0.790979,0.104716,-0.490584,-0.501928,-0.43128,-0.561339,-0.372468,-0.575303,-0.425762,-0.392069,-0.614129,-0.297177,1.130043,1.342492,1.103156,-0.356284,-0.201706,-0.179065,-0.183403,-0.558342,0
0.425626,-0.079219,0.270226,0.110878,0.13281,-0.239943,0.244129,-0.546848,0.82481,1.004512,0.841983,0.865529,0.846325,0.329119,0.858404,0.877514,0.758291,0.921071,0.05746,0.134788,0.069716,-0.29302,0.797631,0.769924,0.832367,0.683034,1
0.425626,-0.079219,0.270226,0.110878,0.13281,-0.239943,0.244129,-0.546848,0.82481,1.004512,0.841983,0.865529,0.846325,0.329119,0.858404,0.877514,0.758291,0.921071,0.05746,0.134788,0.069716,-0.29302,0.797631,0.769924,0.832367,0.683034,1
-0.11608,-0.079219,-0.188339,0.110878,-0.299596,-0.239943,-0.41209,-0.546848,-0.490584,-0.391701,-0.442802,-0.275966,-0.501283,-0.599747,-0.447165,-0.439678,-0.318117,-0.487179,-0.344759,-0.318101,-0.38959,-0.3721,-0.474252,-0.463762,-0.493777,-0.480756,1
-0.11608,-0.079219,-0.188339,0.110878,-0.040152,-0.239943,0.025389,-0.546848,1.227843,1.408679,1.314415,1.589939,1.24268,0.329119,1.254355,1.274259,1.431046,1.200485,0.191533,-0.016175,0.069716,-0.324652,1.039894,0.991355,1.142741,1.070964,1
-0.657786,-0.633753,-0.646904,0.110878,-0.299596,-0.239943,-0.30272,-0.546848,-0.707601,-0.722382,-0.661734,-0.715002,-0.62019,-0.648635,-0.693297,-0.70153,-0.74868,-0.677181,-0.612905,-0.620027,-0.619244,-0.3721,-0.65595,-0.65356,-0.663072,-0.635928,0
-0.11608,-0.079219,0.270226,2.180594,0.305773,-0.239943,0.462869,-0.546848,0.16047,0.196178,0.329221,-0.078399,0.152703,-0.673079,0.098606,0.07609,-0.102835,0.149886,0.459678,0.587677,0.299369,-0.41164,0.191972,0.232163,0.183403,1.14855,0
