ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
-0.308523,-0.347887,-0.391722,0.306472,-0.240691,-0.336596,-0.071049,-0.307408,-0.349261,-0.264214,0.552732,-0.157511,-0.193074,-0.394773,-0.406006,-0.243742,0.0,-0.373181,-0.155142,-0.306639,0.191286,-0.220884,-0.229312,0.033082,-0.500184,-0.354629,-0.289224,-0.608817,-0.891665,-0.342432,-0.183194,-0.260861,-0.17949,-0.251312,-0.47258,-0.114679,-0.287001,-0.265528,2.258538,-0.196806,-0.459678,-0.044406,-0.666705,0.0,-0.531214,0.0,-0.404153,-0.195767,0.491057,1.882784,0.166907,0.306472,0.348231,-0.062218,-0.250607,-0.787971,-0.517111,-0.13588,-0.087417,2.009803,-0.346571,0
0.388934,3.597225,0.931169,0.709848,-0.240691,-0.336596,1.03195,-0.149307,1.211312,-0.264214,2.398167,-0.157511,0.940354,0.967939,-0.406006,-0.243742,0.0,0.365867,6.947031,-0.306639,5.922327,-0.220884,-0.229312,0.546331,1.351803,0.142376,-0.289224,0.852701,0.266494,0.538016,-0.183194,-0.260861,0.120198,-0.251312,0.744899,2.484025,-0.287001,2.006857,0.129929,0.387675,0.83708,0.82614,-0.11728,0.0,0.279988,0.0,0.543343,-0.195767,0.985718,2.650753,0.196128,0.709848,-0.294321,-0.062218,3.083028,1.278135,1.156971,0.939877,0.343471,1.81865,3.503581,1
-0.308523,-0.347887,-0.391722,-0.298591,-0.240691,-0.336596,-0.315188,-0.307408,-0.349261,-0.264214,-0.643858,-0.157511,-0.193074,-0.394773,-0.406006,-0.243742,0.0,-0.413129,-0.155142,-0.306639,-0.352062,-0.220884,-0.229312,-0.417685,-0.500184,-0.379689,-0.289224,-0.608817,-0.891665,-0.12232,-0.183194,-0.260861,-0.17949,-0.251312,-0.47258,-0.406642,-0.287001,-0.514379,-0.579607,-0.196806,-0.254927,-0.448309,-0.666705,0.0,-0.531214,0.0,-0.404153,-0.195767,-0.493391,-0.771906,-0.324969,-0.298591,-0.444788,-0.261683,-0.494374,-0.787971,-0.517111,-0.502411,-0.404598,-0.790182,-0.346571,0
-0.308523,-0.347887,-0.391722,-0.298591,-0.240691,-0.336596,-0.234676,-0.307408,-0.349261,-0.264214,-0.180666,-0.157511,-0.193074,-0.394773,1.735597,-0.243742,0.0,0.046279,-0.155142,-0.306639,-0.274877,-0.220884,-0.229312,0.033082,-0.037187,0.113141,-0.289224,-0.159119,1.424653,-0.269061,-0.183194,-0.260861,-0.139147,-0.251312,-0.042882,2.394169,-0.287001,1.92296,-0.579607,-0.196806,-0.254927,-0.052249,0.432146,0.0,-0.531214,0.0,-0.404153,-0.195767,-0.493391,-0.723302,0.166907,-0.298591,-0.444788,-0.062218,2.059972,0.245082,0.040917,-0.502411,-0.093401,-0.837641,-0.346571,0
1.551361,-0.347887,-0.391722,0.50816,-0.240691,0.452792,1.913796,-0.307408,-0.349261,-0.002073,2.019757,-0.157511,-0.193074,-0.394773,-0.406006,-0.243742,0.0,0.246022,-0.155142,0.663164,0.163332,-0.220884,-0.229312,0.033082,1.120305,0.171612,-0.289224,0.852701,1.424653,-0.269061,-0.183194,3.655201,0.120198,-0.251312,0.691187,-0.14096,-0.05917,-0.210869,0.839465,-0.196806,0.086325,0.359496,0.432146,0.0,1.091189,0.0,-0.404153,3.658243,-0.001167,-0.091283,0.658784,0.50816,0.065976,0.222365,-0.163648,-0.237009,0.412935,-0.271214,0.220788,-0.529995,-0.346571,0
-0.308523,-0.347887,0.052188,-0.298591,-0.240691,-0.336596,-0.312209,-0.307408,-0.090021,-0.264214,-0.642622,-0.157511,-0.193074,-0.394773,-0.049072,-0.243742,0.0,-0.273309,-0.155142,-0.306639,-0.324713,-0.220884,-0.229312,-0.417685,-0.731682,-0.254393,-0.289224,-0.159119,-0.891665,-0.269061,-0.183194,-0.260861,-0.139147,-0.251312,-0.418868,-0.406642,-0.287001,-0.514379,-0.579607,-0.196806,-0.459678,-0.448309,-0.11728,0.0,0.077187,0.0,-0.404153,-0.195767,-0.247279,-0.560505,-1.308723,-0.298591,-0.444788,-1.055534,-0.494374,-0.787971,0.226926,-0.164596,-0.404598,-0.306099,-0.346571,0
-0.308523,-0.12152,-0.299032,0.306472,-0.240691,0.468423,-0.09526,-0.032661,-0.087455,0.112064,0.350412,-0.157511,-0.193074,0.296554,-0.406006,-0.243742,0.0,-0.273309,-0.155142,0.682368,-0.148252,-0.220884,-0.229312,0.050934,0.42581,-0.14998,-0.289224,-0.271543,-0.891665,-0.19569,-0.183194,-0.260861,-0.153555,-0.251312,0.028735,-0.256357,0.002997,-0.156616,0.129929,0.050474,-0.050175,0.759477,-0.254636,0.0,0.077187,0.0,0.561921,-0.195767,-0.242406,-0.469552,-0.324969,0.306472,-0.242751,-0.261683,-0.104062,-0.787971,0.040917,-0.414699,0.55293,-0.69834,-0.132975,0
-0.308523,-0.347887,-0.333048,-0.298591,-0.240691,-0.336596,-0.021283,-0.307408,-0.090021,-0.264214,0.8094,-0.157511,0.918345,-0.394773,-0.406006,-0.243742,0.0,-0.273309,0.119023,-0.306639,0.11348,-0.220884,-0.229312,0.033082,1.120305,-0.208451,-0.289224,-0.496392,-0.891665,-0.19569,-0.183194,-0.260861,-0.173727,-0.251312,-0.150306,-0.316786,-0.287001,-0.430481,0.129929,-0.196806,0.154576,-0.036564,-0.529349,0.0,-0.328413,0.0,-0.404153,-0.195767,-0.244842,0.946957,0.166907,-0.298591,-0.294321,-0.062218,-0.408,-0.7191,-0.517111,-0.444126,-0.087417,0.509609,-0.346571,0
-0.076037,-0.347887,-0.072037,-0.298591,-0.240691,-0.336596,-0.017078,-0.307408,0.690265,-0.264214,0.331906,-0.157511,-0.193074,-0.394773,-0.406006,-0.243742,0.0,0.305944,-0.155142,-0.306639,-0.134363,-0.220884,-0.229312,0.033082,1.120305,0.250966,-0.289224,0.740277,-0.891665,1.124981,-0.183194,-0.260861,0.079855,-0.251312,0.673282,-0.305033,-0.287001,-0.433567,1.549001,-0.196806,1.383083,-0.052249,-0.666705,0.0,-0.531214,0.0,-0.404153,-0.195767,0.983281,-0.306203,0.166907,-0.298591,0.326801,-0.062218,-0.251524,-0.787971,1.528989,0.02419,-0.093401,-0.255416,-0.346571,0
-0.308523,-0.347887,1.632162,-0.298591,-0.240691,-0.336596,-0.31705,-0.307408,-0.090021,-0.264214,-0.730328,-0.157511,-0.193074,-0.394773,0.664796,-0.243742,0.0,-0.333232,-0.155142,-0.306639,-0.336935,-0.220884,-0.229312,-0.417685,-0.268686,-0.287805,-0.289224,-0.159119,0.266494,-0.342432,-0.183194,-0.260861,-0.139147,-0.251312,-0.204019,-0.406642,-0.287001,1.92296,0.129929,-0.196806,-0.391427,-0.048328,-0.254636,0.0,-0.531214,0.0,-0.404153,-0.195767,-0.493391,-0.520337,-1.308723,-0.298591,3.060766,-1.055534,2.059972,-0.44362,0.226926,-0.502411,-0.099386,-0.282954,-0.346571,0
