@relation jedit-4.1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6

@attribute wmc {'\'(-inf-42.2]\'','\'(42.2-83.4]\'','\'(83.4-124.6]\'','\'(124.6-165.8]\'','\'(165.8-207]\'','\'(207-248.2]\'','\'(248.2-289.4]\'','\'(289.4-330.6]\'','\'(330.6-371.8]\'','\'(371.8-inf)\''}
@attribute dit {'\'(-inf-1.7]\'','\'(1.7-2.4]\'','\'(2.4-3.1]\'','\'(3.1-3.8]\'','\'(3.8-4.5]\'','\'(4.5-5.2]\'','\'(5.2-5.9]\'','\'(5.9-6.6]\'','\'(6.6-7.3]\'','\'(7.3-inf)\''}
@attribute noc {'\'(-inf-3.6]\'','\'(3.6-7.2]\'','\'(7.2-10.8]\'','\'(10.8-14.4]\'','\'(14.4-18]\'','\'(18-21.6]\'','\'(21.6-25.2]\'','\'(25.2-28.8]\'','\'(28.8-32.4]\'','\'(32.4-inf)\''}
@attribute cbo {'\'(-inf-20.6]\'','\'(20.6-40.2]\'','\'(40.2-59.8]\'','\'(59.8-79.4]\'','\'(79.4-99]\'','\'(99-118.6]\'','\'(118.6-138.2]\'','\'(138.2-157.8]\'','\'(157.8-177.4]\'','\'(177.4-inf)\''}
@attribute rfc {'\'(-inf-51.4]\'','\'(51.4-101.8]\'','\'(101.8-152.2]\'','\'(152.2-202.6]\'','\'(202.6-253]\'','\'(253-303.4]\'','\'(303.4-353.8]\'','\'(353.8-404.2]\'','\'(404.2-454.6]\'','\'(454.6-inf)\''}
@attribute lcom {'\'(-inf-1344.5]\'','\'(1344.5-2689]\'','\'(2689-4033.5]\'','\'(4033.5-5378]\'','\'(5378-6722.5]\'','\'(6722.5-8067]\'','\'(8067-9411.5]\'','\'(9411.5-10756]\'','\'(10756-12100.5]\'','\'(12100.5-inf)\''}
@attribute ca {'\'(-inf-16.9]\'','\'(16.9-33.8]\'','\'(33.8-50.7]\'','\'(50.7-67.6]\'','\'(67.6-84.5]\'','\'(84.5-101.4]\'','\'(101.4-118.3]\'','\'(118.3-135.2]\'','\'(135.2-152.1]\'','\'(152.1-inf)\''}
@attribute ce {'\'(-inf-6]\'','\'(6-12]\'','\'(12-18]\'','\'(18-24]\'','\'(24-30]\'','\'(30-36]\'','\'(36-42]\'','\'(42-48]\'','\'(48-54]\'','\'(54-inf)\''}
@attribute npm {'\'(-inf-19.5]\'','\'(19.5-39]\'','\'(39-58.5]\'','\'(58.5-78]\'','\'(78-97.5]\'','\'(97.5-117]\'','\'(117-136.5]\'','\'(136.5-156]\'','\'(156-175.5]\'','\'(175.5-inf)\''}
@attribute lcom3 {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-1]\'','\'(1-1.2]\'','\'(1.2-1.4]\'','\'(1.4-1.6]\'','\'(1.6-1.8]\'','\'(1.8-inf)\''}
@attribute loc {'\'(-inf-2359.9]\'','\'(2359.9-4718.8]\'','\'(4718.8-7077.7]\'','\'(7077.7-9436.6]\'','\'(9436.6-11795.5]\'','\'(11795.5-14154.4]\'','\'(14154.4-16513.3]\'','\'(16513.3-18872.2]\'','\'(18872.2-21231.1]\'','\'(21231.1-inf)\''}
@attribute dam {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute moa {'\'(-inf-1.7]\'','\'(1.7-3.4]\'','\'(3.4-5.1]\'','\'(5.1-6.8]\'','\'(6.8-8.5]\'','\'(8.5-10.2]\'','\'(10.2-11.9]\'','\'(11.9-13.6]\'','\'(13.6-15.3]\'','\'(15.3-inf)\''}
@attribute mfa {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute cam {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute ic {'\'(-inf-0.4]\'','\'(0.4-0.8]\'','\'(0.8-1.2]\'','\'(1.2-1.6]\'','\'(1.6-2]\'','\'(2-2.4]\'','\'(2.4-2.8]\'','\'(2.8-3.2]\'','\'(3.2-3.6]\'','\'(3.6-inf)\''}
@attribute cbm {'\'(-inf-2.5]\'','\'(2.5-5]\'','\'(5-7.5]\'','\'(7.5-10]\'','\'(10-12.5]\'','\'(12.5-15]\'','\'(15-17.5]\'','\'(17.5-20]\'','\'(20-22.5]\'','\'(22.5-inf)\''}
@attribute amc {'\'(-inf-49.6]\'','\'(49.6-99.2]\'','\'(99.2-148.8]\'','\'(148.8-198.4]\'','\'(198.4-248]\'','\'(248-297.6]\'','\'(297.6-347.2]\'','\'(347.2-396.8]\'','\'(396.8-446.4]\'','\'(446.4-inf)\''}
@attribute max_cc {'\'(-inf-16.7]\'','\'(16.7-33.4]\'','\'(33.4-50.1]\'','\'(50.1-66.8]\'','\'(66.8-83.5]\'','\'(83.5-100.2]\'','\'(100.2-116.9]\'','\'(116.9-133.6]\'','\'(133.6-150.3]\'','\'(150.3-inf)\''}
@attribute avg_cc {'\'(-inf-2.05]\'','\'(2.05-4.1]\'','\'(4.1-6.15]\'','\'(6.15-8.2]\'','\'(8.2-10.25]\'','\'(10.25-12.3]\'','\'(12.3-14.35]\'','\'(14.35-16.4]\'','\'(16.4-18.45]\'','\'(18.45-inf)\''}
@attribute bug {N,Y}

@data
'\'(-inf-42.2]\'','\'(2.4-3.1]\'','\'(-inf-3.6]\'','\'(-inf-20.6]\'','\'(-inf-51.4]\'','\'(-inf-1344.5]\'','\'(-inf-16.9]\'','\'(-inf-6]\'','\'(-inf-19.5]\'','\'(0.6-0.8]\'','\'(-inf-2359.9]\'','\'(0.9-inf)\'','\'(-inf-1.7]\'','\'(0.8-0.9]\'','\'(0.3-0.4]\'','\'(0.8-1.2]\'','\'(2.5-5]\'','\'(-inf-49.6]\'','\'(-inf-16.7]\'','\'(2.05-4.1]\'',N
'\'(-inf-42.2]\'','\'(5.9-6.6]\'','\'(-inf-3.6]\'','\'(-inf-20.6]\'','\'(51.4-101.8]\'','\'(-inf-1344.5]\'','\'(-inf-16.9]\'','\'(6-12]\'','\'(-inf-19.5]\'','\'(0.8-1]\'','\'(-inf-2359.9]\'','\'(0.9-inf)\'','\'(1.7-3.4]\'','\'(0.9-inf)\'','\'(0.1-0.2]\'','\'(2.8-3.2]\'','\'(2.5-5]\'','\'(-inf-49.6]\'','\'(-inf-16.7]\'','\'(-inf-2.05]\'',Y
'\'(-inf-42.2]\'','\'(1.7-2.4]\'','\'(-inf-3.6]\'','\'(-inf-20.6]\'','\'(-inf-51.4]\'','\'(-inf-1344.5]\'','\'(-inf-16.9]\'','\'(6-12]\'','\'(-inf-19.5]\'','\'(1.8-inf)\'','\'(-inf-2359.9]\'','\'(-inf-0.1]\'','\'(-inf-1.7]\'','\'(0.8-0.9]\'','\'(0.5-0.6]\'','\'(0.8-1.2]\'','\'(-inf-2.5]\'','\'(-inf-49.6]\'','\'(-inf-16.7]\'','\'(-inf-2.05]\'',N
'\'(42.2-83.4]\'','\'(-inf-1.7]\'','\'(-inf-3.6]\'','\'(99-118.6]\'','\'(152.2-202.6]\'','\'(-inf-1344.5]\'','\'(84.5-101.4]\'','\'(18-24]\'','\'(39-58.5]\'','\'(0.8-1]\'','\'(-inf-2359.9]\'','\'(0.2-0.3]\'','\'(-inf-1.7]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(-inf-0.4]\'','\'(-inf-2.5]\'','\'(-inf-49.6]\'','\'(-inf-16.7]\'','\'(2.05-4.1]\'',Y
'\'(-inf-42.2]\'','\'(-inf-1.7]\'','\'(-inf-3.6]\'','\'(20.6-40.2]\'','\'(-inf-51.4]\'','\'(-inf-1344.5]\'','\'(16.9-33.8]\'','\'(-inf-6]\'','\'(-inf-19.5]\'','\'(1.8-inf)\'','\'(-inf-2359.9]\'','\'(-inf-0.1]\'','\'(-inf-1.7]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.4]\'','\'(-inf-2.5]\'','\'(-inf-49.6]\'','\'(-inf-16.7]\'','\'(-inf-2.05]\'',N
'\'(-inf-42.2]\'','\'(-inf-1.7]\'','\'(-inf-3.6]\'','\'(-inf-20.6]\'','\'(-inf-51.4]\'','\'(-inf-1344.5]\'','\'(-inf-16.9]\'','\'(-inf-6]\'','\'(-inf-19.5]\'','\'(1-1.2]\'','\'(-inf-2359.9]\'','\'(0.9-inf)\'','\'(-inf-1.7]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(-inf-0.4]\'','\'(-inf-2.5]\'','\'(49.6-99.2]\'','\'(50.1-66.8]\'','\'(18.45-inf)\'',Y
'\'(-inf-42.2]\'','\'(1.7-2.4]\'','\'(-inf-3.6]\'','\'(-inf-20.6]\'','\'(-inf-51.4]\'','\'(-inf-1344.5]\'','\'(-inf-16.9]\'','\'(6-12]\'','\'(-inf-19.5]\'','\'(1.8-inf)\'','\'(-inf-2359.9]\'','\'(-inf-0.1]\'','\'(-inf-1.7]\'','\'(0.9-inf)\'','\'(0.6-0.7]\'','\'(0.8-1.2]\'','\'(-inf-2.5]\'','\'(-inf-49.6]\'','\'(-inf-16.7]\'','\'(-inf-2.05]\'',N
'\'(-inf-42.2]\'','\'(4.5-5.2]\'','\'(-inf-3.6]\'','\'(20.6-40.2]\'','\'(101.8-152.2]\'','\'(-inf-1344.5]\'','\'(16.9-33.8]\'','\'(18-24]\'','\'(-inf-19.5]\'','\'(0.4-0.6]\'','\'(-inf-2359.9]\'','\'(0.9-inf)\'','\'(3.4-5.1]\'','\'(0.9-inf)\'','\'(0.2-0.3]\'','\'(0.8-1.2]\'','\'(-inf-2.5]\'','\'(-inf-49.6]\'','\'(16.7-33.4]\'','\'(2.05-4.1]\'',Y
'\'(-inf-42.2]\'','\'(5.9-6.6]\'','\'(-inf-3.6]\'','\'(-inf-20.6]\'','\'(-inf-51.4]\'','\'(-inf-1344.5]\'','\'(-inf-16.9]\'','\'(-inf-6]\'','\'(-inf-19.5]\'','\'(0.6-0.8]\'','\'(-inf-2359.9]\'','\'(0.6-0.7]\'','\'(-inf-1.7]\'','\'(0.9-inf)\'','\'(0.4-0.5]\'','\'(3.6-inf)\'','\'(10-12.5]\'','\'(-inf-49.6]\'','\'(-inf-16.7]\'','\'(-inf-2.05]\'',N
'\'(-inf-42.2]\'','\'(-inf-1.7]\'','\'(10.8-14.4]\'','\'(20.6-40.2]\'','\'(-inf-51.4]\'','\'(-inf-1344.5]\'','\'(16.9-33.8]\'','\'(-inf-6]\'','\'(-inf-19.5]\'','\'(0.2-0.4]\'','\'(-inf-2359.9]\'','\'(0.9-inf)\'','\'(-inf-1.7]\'','\'(-inf-0.1]\'','\'(0.5-0.6]\'','\'(-inf-0.4]\'','\'(-inf-2.5]\'','\'(-inf-49.6]\'','\'(-inf-16.7]\'','\'(-inf-2.05]\'',N
