ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
0.0,0.0,0.0,3.0,0.0,0.0,0.001364,0.0,0.0,0.0,1.49003,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.121386,0.0,0.0,1.01,1.0,16.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,7.0,0.026663,0.0,0.026968,0.0,0.0,4.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043518,1.1,4.0,0.0,0.027723,0.0271,43.0,1.0,0.0,1.02,0.116244,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.000136,0.0,0.0,0.0,1.45219,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.040996,0.0,0.0,0.0,11.0,206.0,0.0,34.0,1.0,2.0,0.0,0.0,561.0,0.0,135.0,0.0,0.0,0.0,3.11,0.0,13.0,1.36,13.0,0.0,8.0,0.0,0.0,0.0,3.11,0.004205,2.02,0.0,0.006622,0.009791,0.001085,9.0,27.0,0.006199,0.0,0.00508,0.0,0
2.0,0.005627,0.008553,11.0,0.0,0.0,0.059043,0.008156,3.05,0.0,15.2075,0.0,2.02,3.03,0.0,3.0,2.0,41.0,0.003806,0.0,9.64371,3.03,0.0,4.14,11.0,154.0,0.0,19.0,1.0,3.0,0.003137,0.0,171.0,0.0,78.0,0.007565,0.0,0.014011,4.05,3.56,14.0,5.24,4.0,16.0,3.0,2.0,3.03,0.0,6.1,0.257362,4.14,22.0,0.008199,0.014853,0.011317,14.0,17.0,0.01549,7.54,0.557202,0.00609,1
4.0,0.017345,0.0,7.0,0.0,1.01,0.074056,0.011502,0.0,0.005109,13.1661,0.0,1.02,5.12,0.0,0.0,0.0,32.0,0.003987,1.01,9.47561,0.0,0.0,6.18,4.0,125.0,0.0,18.0,1.0,1.0,0.0,0.0,153.0,0.0,55.0,0.018916,0.00649,0.020084,2.02,7.06,4.0,6.22,3.0,10.0,3.0,0.0,4.1,0.0,2.02,0.198514,6.12,19.0,0.007696,0.018294,0.018361,13.0,14.0,0.010608,7.56,0.370632,0.0184,0
0.0,0.000734,0.0,4.0,0.0,1.01,0.024557,0.001171,0.0,0.001505,5.94514,0.0,0.0,1.02,0.0,0.0,1.0,49.0,0.0,1.01,9.22122,0.0,0.0,1.07,6.0,98.0,0.0,16.0,1.0,0.0,0.0,0.0,120.0,0.0,46.0,0.001031,0.001466,0.010829,1.02,1.33,6.0,1.06,8.0,5.0,8.0,1.0,1.02,0.0,1.02,0.153982,2.04,7.0,0.002623,0.009791,0.0009,18.0,16.0,0.002692,4.32,0.218565,0.001253,0
0.0,0.0,0.013754,3.0,0.0,0.0,0.001534,0.0,1.01,0.0,1.49003,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.121386,0.0,0.0,0.0,10.0,40.0,4.0,4.0,3.0,1.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.01,0.043518,1.1,3.0,0.0,0.027723,0.0,43.0,4.0,0.012518,0.0,0.116244,0.0,0
0.0,0.0,0.0,5.0,0.0,0.0,0.001023,0.0,0.0,0.0,1.49003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.121386,0.0,0.0,0.0,1.0,9.0,0.0,4.0,2.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043518,1.1,5.0,0.0,0.027723,0.0,22.0,1.0,0.0,0.0,0.116244,0.0,0
1.0,0.015135,0.0,11.0,0.0,2.03,0.018826,0.016575,0.0,0.00838,5.39677,0.0,1.01,4.08,0.0,0.0,0.0,75.0,0.00318,2.03,9.26485,0.0,0.0,6.4,13.0,223.0,0.0,12.0,2.0,1.0,0.0,0.0,66.0,0.0,196.0,0.026222,0.008801,0.026974,4.07,4.6,14.0,6.08,9.0,9.0,8.0,0.0,4.07,0.0,4.07,0.181826,2.02,13.0,0.042441,0.008591,0.019852,41.0,11.0,0.046125,7.29,0.350936,0.017054,1
1.0,0.0,0.0,0.0,0.0,0.0,0.000679,0.0,0.0,0.0,1.45219,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.040996,0.0,0.0,0.0,4.0,55.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004205,2.02,0.0,0.0,0.009791,0.0,9.0,1.0,0.0,0.0,0.00508,0.0,0
0.0,0.0,0.0,5.0,0.0,0.0,0.019953,0.0,0.0,0.0,13.3451,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.45907,0.0,0.0,0.0,3.0,41.0,1.0,11.0,2.0,0.0,0.0,0.0,55.0,0.0,18.0,0.0,0.0,0.0,2.02,0.0,3.0,1.01,1.0,8.0,0.0,0.0,0.0,0.0,2.02,0.190635,2.02,16.0,0.007203,0.009791,0.003043,23.0,11.0,0.006462,0.0,0.331787,0.0,0
