e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
-0.574457,0.071827,0.682409,0.341037,-0.495393,-0.039089,1.526206,0.922639,-0.173181,-0.146334,-0.189736,-0.045181,1.042036,1.353632,0.43649,0.61435,-0.065685,0.674536,0.6264,0.025764,0.926485,1.132126,0.682041,-0.40825,0.810465,1.059845,-0.044636,-1.119328,-1.250913,-0.510488,-0.051447,-0.077683,-0.043224,-1.3414,-1.151288,-1.053793,-1.067535,-0.031433,-1.097629,-1.345206,-0.038392,-0.535807,-0.700009,-1.277486,-0.073596,-1.331835,-1.489334,0
-0.574457,1.552682,-0.597372,-1.257849,-1.022799,-0.178332,-0.718525,-0.572215,-0.491182,0.306408,0.260033,0.459469,-0.627766,-0.691484,-0.457132,-0.548965,-0.185096,-0.529597,-0.473427,-0.059129,-0.633394,-0.616698,-0.597917,1.000319,-0.536707,-0.618021,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,0.190322,-0.129996,-0.031433,0.179708,-0.175132,-0.038392,0.257075,-0.119019,0.088037,-0.073596,-0.176994,-0.163917,1
-0.574457,-0.325214,-0.510193,-0.358476,1.086824,-0.224747,-0.620928,-0.414862,-0.393336,-0.146334,-0.189736,-0.045181,-0.441331,-0.563665,-0.389262,-0.503045,-0.244802,-0.449739,-0.372888,-0.144023,-0.591235,-0.391044,-0.509644,-0.40825,-0.427082,-0.425765,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,1
-0.574457,-0.325214,-0.527629,0.141176,0.559418,0.239396,-0.604662,-0.514995,-0.405566,0.759149,1.159571,0.964119,-0.554813,-0.638226,-0.42546,-0.491565,0.471664,-0.474793,-0.415541,0.704912,-0.515349,-0.616698,-0.528228,-0.40825,-0.47824,-0.54811,0.332479,0.165195,0.018157,0.074576,-0.051447,2.933659,-0.043224,0.237493,-0.159784,-0.120707,-0.129996,0.659049,-0.139627,0.037609,0.430128,-0.139366,-0.119019,-0.133399,-0.073596,-0.032639,0.056986,0
-0.574457,-0.346676,0.374378,0.141176,2.141635,0.053739,0.517704,0.89403,-0.01418,1.664631,1.609339,1.97342,1.098777,0.767792,0.445539,0.166627,0.232842,0.489767,0.656866,0.365338,0.176057,0.144886,0.381216,-0.40825,0.70084,1.155972,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,1
-0.574457,-0.282291,-0.39163,-0.058684,-0.495393,-0.456818,-0.344403,-0.371947,-0.478952,-1.051816,-0.639504,-1.054481,-0.376485,-0.414542,-0.398312,-0.196909,-0.483624,-0.409027,-0.378982,-0.56849,-0.456327,-0.024355,-0.391172,-0.40825,-0.397848,-0.373332,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.196444,-0.245171,-0.658267,-0.495393,-0.039089,-0.214274,-0.264661,-0.30772,-0.599075,-0.639504,-0.549831,-0.263003,-0.009779,-0.269359,-0.430338,0.053726,-0.130307,-0.266257,0.195551,0.445873,-0.024355,-0.244825,3.817458,-0.21514,-0.242249,-0.044636,0.486325,0.199453,-0.217956,-0.051447,-0.077683,-0.043224,0.237493,0.236817,0.423594,-0.012804,-0.031433,0.316565,0.143979,-0.038392,-0.007219,-0.119019,0.235661,-0.073596,0.183894,0.277888,0
-0.574457,-0.185714,-0.159154,-0.058684,-0.495393,0.100153,-0.409468,-0.193137,-0.209873,-0.146334,0.260033,-0.045181,-0.157627,0.054131,-0.165291,-0.258136,0.173137,-0.103688,-0.113927,0.450232,0.167625,-0.221803,-0.158875,3.817458,-0.078717,-0.15486,-0.044636,0.807456,0.018157,-0.217956,-0.051447,-0.077683,-0.043224,0.237493,0.038517,-0.042949,-0.012804,-0.031433,0.088469,-0.068761,-0.038392,0.257075,-0.119019,0.051131,-0.073596,-0.032639,0.056986,0
1.683872,-0.27156,-0.201,0.840689,-0.495393,-0.363989,0.078517,-0.17168,-0.295489,-1.051816,-0.639504,-1.054481,-0.100886,-0.201509,-0.258047,-0.055322,-0.244802,-0.235219,-0.251024,-0.398703,-0.296123,0.398748,-0.200689,1.000319,-0.246809,-0.128643,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.139627,-0.175132,-0.038392,-0.007219,-0.119019,-0.170305,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.024751,1.64486,2.139784,0.032012,0.192982,2.290716,1.437613,2.578759,-0.146334,-0.189736,-0.045181,1.731032,2.290977,0.970401,1.299329,0.411959,1.423009,1.040739,0.365338,2.545386,1.72447,1.64259,-0.40825,1.356155,1.724,-0.044636,-2.40385,-1.432209,-0.80302,-0.051447,-0.077683,-0.043224,-1.736124,-1.151288,-1.13155,-0.715958,-0.031433,-1.188868,-1.238836,-0.038392,-0.535807,-0.700009,-1.314392,-0.073596,-1.259657,-1.710237,0
