project,cls_boot,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc
camel-1.2,RandomForestClassifier(random_state=0)0,0.002957558454529381,0.0046640679777414104,0.0,0.011754082346249665,0.0019468572125035033,0.006284621654254341,0.028771027640969088,0.019131591278786733,0.0019341950636883132,0.003979031787526069,0.008707872562769108,0.0018988252217694423,0.0010549029009830236,0.059971558249747446,0.015033294917434431,0.0,0.0,0.0037020585686864883,0.0,0.008801072023098095
camel-1.2,RandomForestClassifier(random_state=0)1,0.0017866209962530987,0.004219826439133141,0.006172816513287414,0.009853515164479942,0.0017411201011356336,0.003779875970152102,0.01256356347589799,0.012908485069768206,0.0013180158261059515,0.01353749197863635,0.010841246557918382,0.0,0.0040171315494731494,0.015040323410781556,0.018840045308519876,0.0,0.00018902574540009985,0.017170368951133733,-0.00015336497761408107,0.009934868419611186
camel-1.2,RandomForestClassifier(random_state=0)2,0.002074301684643256,0.0021111437639113806,0.0045456884563642545,0.008854623789566052,0.0002699275064596884,0.0003520694084589815,0.021131674775784166,0.007502574540093723,0.008553856785001002,0.004532803534898724,0.005114495121881788,0.0,0.0017856555161146926,0.03994464696274284,0.006826342510342771,0.0,-8.649855529737405e-05,0.007440255918575342,0.006376098016241438,0.011512353982378917
camel-1.2,RandomForestClassifier(random_state=0)3,0.0006229860976489609,0.0,0.016615741301219872,0.009619144056546096,0.0036937117603036062,0.0019874576036863177,0.0315954944939741,0.01965969734807754,0.0013013842367246785,0.004436734337812491,0.01200677130201417,0.00453403926426736,0.0,0.025197185482558962,0.012934582604495475,0.0,0.0,0.01802364675564944,0.0,0.0764979647222431
camel-1.2,RandomForestClassifier(random_state=0)4,0.0010918311436675765,0.0012763286583245036,0.007524211219097982,0.011559206889514364,0.00597467464513302,0.00051451649764644,0.023945612632292657,0.0217395517639202,0.0205342396113311,0.003713497025950847,0.011300667667782292,0.0,0.002776059147225287,0.04838648096068076,0.017304538079801365,0.0,-0.00017620572775778331,0.009836004179366515,0.002100098425220627,0.011850875882399357
camel-1.2,RandomForestClassifier(random_state=0)5,0.0013994236507051383,0.0,0.01940783421116254,0.01353356797219829,0.004391767347106996,0.009299825829393815,0.03438046089387669,0.035478778134098714,0.01759082740350967,0.00835478128052697,0.019241154386632476,0.0016782675947408876,0.0008378448053621934,0.024798027338744477,0.0058336216098221,0.0,0.0,0.010144901870932244,0.0024237426332607637,0.0027945426676338815
camel-1.2,RandomForestClassifier(random_state=0)6,0.0025141312736700616,0.0,0.0021433499226355315,0.0062060959238846355,0.002326280238090335,0.004049778725944244,0.03386321669286735,0.025059944223549274,0.0031302470757504962,0.01182541182287562,0.013609160103037312,0.009798488559356562,0.0,0.032212383159709056,0.016936696206696213,0.0,-2.170069975404587e-05,0.040692813417621404,0.00262180369970594,0.006857382543999871
camel-1.2,RandomForestClassifier(random_state=0)7,0.0012242087666465683,0.002128155782178287,0.0,0.005010771754066629,0.0016628236718885425,0.0022602127094653746,0.02565587693235534,0.014048039776098026,0.005563729870453735,0.004915798167225245,0.006970107763882964,0.0,0.001411536178708217,0.04333113300498484,0.004470771130226226,0.0026379384747700694,0.0,0.008621531170054837,0.0,0.03567699781850202
camel-1.2,RandomForestClassifier(random_state=0)8,-0.0005544620183669124,0.004200418561257364,0.0,0.008403125547504903,0.0006829377488175403,0.002814516266826992,0.02355191912815648,0.01213256402241321,0.008769634514793467,0.009177082832940995,0.008696883308581467,0.0016105304380289365,0.0,0.009989068861206794,0.017163884721666037,0.0,0.00035481001129926247,0.006313344501762765,0.003631808541876458,0.017998158476998146
camel-1.2,RandomForestClassifier(random_state=0)9,0.0,0.0036013821114695556,0.0,0.008626778462942264,0.0035788907924064173,0.0,0.029281989891849,0.007392683426555076,0.003290329586236602,0.0074180005857021405,0.003869482169498442,0.004055974268185661,0.002699833579425088,0.009962766659252265,0.015223278289700527,0.0,0.0,0.007953403851612589,0.0006028066967237366,0.021296005585179717
camel-1.2,RandomForestClassifier(random_state=0)10,0.001343687933909825,0.002346139625558723,0.0020119102565546144,0.016114612604594517,0.002683812225824904,0.0038493163103846583,0.030781615199067504,0.011963996126016388,0.04170526644293686,0.0088503947597439,0.003065171907490467,0.0,0.0061060387162764004,0.0673237349348021,0.004697677347929017,0.0,0.0,0.005665400571229498,0.0,0.003259293436534807
camel-1.2,RandomForestClassifier(random_state=0)11,0.0034960331653223387,0.001331288017400487,0.0029255477710757472,0.010187686881540862,0.002234272732118203,0.003283593136791101,0.03537147419486717,0.015082918630148727,0.00047498103374346015,0.017877029678807114,0.0060139457499571196,0.0023775874145548982,0.0041914719773674895,0.01711965739364809,0.013382748793394588,0.0,-9.455229924051344e-05,0.019341246521932566,0.0019764673532231304,0.007537661024772015
camel-1.2,RandomForestClassifier(random_state=0)12,0.0038117822943175427,0.0006223586613537257,0.00996233189896449,0.010306174225732318,0.0041133768675260555,0.0,0.013715402710313573,0.023546722318328404,0.009333382899073449,0.005949069321009923,0.012510285350341906,0.0,0.0032896838024566444,0.053603440358219935,0.015170286478180745,0.0,0.004726233471470542,0.006621596500697944,0.0003411037461830624,0.007979431850993764
camel-1.2,RandomForestClassifier(random_state=0)13,0.0001850874535761893,0.0021166087457754256,0.0,0.026577290766013596,0.0009526036177336294,0.002560096908260596,0.01521943633469638,0.02067384369040059,0.006040617051162442,0.0007610791685094975,0.006820377873975758,0.0,0.0002505153004598215,0.021987512923753397,0.004988348329169687,0.0,0.0,0.005351546785003655,0.0,0.007107902502958083
camel-1.2,RandomForestClassifier(random_state=0)14,0.0004336630979807854,0.00026019785878847126,0.013622827034457155,0.00520257102715953,0.0,0.0011098757683471884,0.008699522494380454,0.029074427908472124,0.0018760163560528431,0.0017361318395921188,0.008376601099439447,0.0013009892939423561,0.0008176863733595985,0.01767888549081495,0.002607163767455365,0.0,0.0,0.017951215772636066,0.017078378124636178,0.016239940534004734
