project,cls_boot,accuracy,precision,recall,f1,auc,mcc
Zxing,RandomForestClassifier(random_state=0)0,0.717741935483871,0.5428571428571428,0.5,0.5205479452054795,0.6569767441860465,0.32157132221514
Zxing,RandomForestClassifier(random_state=0)1,0.7131147540983607,0.5333333333333333,0.2222222222222222,0.3137254901960784,0.5704134366925065,0.1955908323633528
Zxing,RandomForestClassifier(random_state=0)2,0.6724137931034483,0.36363636363636365,0.25,0.2962962962962963,0.5416666666666667,0.09500755000708866
Zxing,RandomForestClassifier(random_state=0)3,0.6363636363636364,0.46153846153846156,0.2857142857142857,0.35294117647058826,0.5542495479204339,0.12575226996721722
Zxing,RandomForestClassifier(random_state=0)4,0.6692913385826772,0.42857142857142855,0.23076923076923078,0.3,0.5472027972027972,0.11722190923682718
Zxing,RandomForestClassifier(random_state=0)5,0.672566371681416,0.5714285714285714,0.20512820512820512,0.3018867924528302,0.562023562023562,0.17900008950006713
Zxing,RandomForestClassifier(random_state=0)6,0.65625,0.5151515151515151,0.37777777777777777,0.4358974358974359,0.5925033467202142,0.20193610337440948
Zxing,RandomForestClassifier(random_state=0)7,0.7727272727272727,0.5769230769230769,0.5172413793103449,0.5454545454545454,0.6907194550872713,0.3955853359520864
Zxing,RandomForestClassifier(random_state=0)8,0.676923076923077,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.6351242983159583,0.2702485966319166
Zxing,RandomForestClassifier(random_state=0)9,0.6666666666666666,0.4074074074074074,0.3055555555555556,0.3492063492063492,0.560823754789272,0.13372007157572324
Zxing,RandomForestClassifier(random_state=0)10,0.725925925925926,0.6842105263157895,0.29545454545454547,0.41269841269841273,0.6147602397602397,0.30935894777092676
Zxing,RandomForestClassifier(random_state=0)11,0.6692307692307692,0.42857142857142855,0.225,0.2950819672131147,0.5458333333333334,0.11495815714544566
Zxing,RandomForestClassifier(random_state=0)12,0.6864406779661016,0.5,0.40540540540540543,0.4477611940298507,0.6101101101101102,0.2346381364038145
Zxing,RandomForestClassifier(random_state=0)13,0.664,0.5151515151515151,0.3953488372093023,0.4473684210526315,0.6001134429948951,0.21578073270716028
Zxing,RandomForestClassifier(random_state=0)14,0.6639344262295082,0.5,0.2926829268292683,0.3692307692307692,0.5722673893405601,0.1717465970795109
Zxing,RandomForestClassifier(random_state=0)15,0.7258064516129032,0.5652173913043478,0.35135135135135137,0.43333333333333335,0.6182044113078595,0.27829125769830665
Zxing,RandomForestClassifier(random_state=0)16,0.646551724137931,0.4,0.4117647058823529,0.40579710144927533,0.5778335724533715,0.15437138947019363
Zxing,RandomForestClassifier(random_state=0)17,0.725,0.6521739130434783,0.375,0.4761904761904762,0.6375000000000001,0.3293501744756828
Zxing,RandomForestClassifier(random_state=0)18,0.7050359712230215,0.45454545454545453,0.39473684210526316,0.4225352112676056,0.6082595101615426,0.22679769479630546
Zxing,RandomForestClassifier(random_state=0)19,0.6564885496183206,0.4074074074074074,0.275,0.32835820895522394,0.549587912087912,0.112916643055904
Zxing,RandomForestClassifier(random_state=0)20,0.6859504132231405,0.39285714285714285,0.34375,0.3666666666666667,0.5763693820224719,0.15973451760185922
Zxing,RandomForestClassifier(random_state=0)21,0.768,0.53125,0.5483870967741935,0.5396825396825397,0.6944063143445436,0.38474118006788954
Zxing,RandomForestClassifier(random_state=0)22,0.6260869565217392,0.32432432432432434,0.4,0.3582089552238806,0.5529411764705882,0.0995280535087731
Zxing,RandomForestClassifier(random_state=0)23,0.6581196581196581,0.42857142857142855,0.24324324324324326,0.3103448275862069,0.5466216216216215,0.11298426445945477
Zxing,RandomForestClassifier(random_state=0)24,0.7322834645669292,0.6071428571428571,0.425,0.5,0.6492816091954023,0.3345255647961469
Zxing,LogisticRegression(random_state=0)0,0.6854838709677419,0.45454545454545453,0.13157894736842105,0.2040816326530612,0.5309057527539779,0.10022470374630936
Zxing,LogisticRegression(random_state=0)1,0.6885245901639344,0.3333333333333333,0.05555555555555555,0.09523809523809525,0.5045219638242895,0.01907449002648333
Zxing,LogisticRegression(random_state=0)2,0.7241379310344828,0.5,0.0625,0.1111111111111111,0.5193452380952381,0.09477192457196819
Zxing,LogisticRegression(random_state=0)3,0.6198347107438017,0.25,0.047619047619047616,0.08,0.48583484026522006,-0.054275701775755095
Zxing,LogisticRegression(random_state=0)4,0.6929133858267716,0.5,0.05128205128205128,0.09302325581395347,0.5142773892773893,0.07541710975526711
Zxing,LogisticRegression(random_state=0)5,0.672566371681416,1.0,0.05128205128205128,0.09756097560975609,0.5256410256410257,0.1849000654084097
Zxing,LogisticRegression(random_state=0)6,0.6328125,0.375,0.06666666666666667,0.11320754716981134,0.5032128514056226,0.012674485010489558
Zxing,LogisticRegression(random_state=0)7,0.7636363636363637,0.8,0.13793103448275862,0.2352941176470588,0.5627926777352065,0.2656445167217409
Zxing,LogisticRegression(random_state=0)8,0.6692307692307692,0.5,0.16279069767441862,0.24561403508771928,0.5411654637797381,0.12495793796826173
Zxing,LogisticRegression(random_state=0)9,0.6585365853658537,0.2857142857142857,0.1111111111111111,0.16,0.4980842911877395,-0.00548899837923487
Zxing,LogisticRegression(random_state=0)10,0.6666666666666666,0.4,0.045454545454545456,0.0816326530612245,0.5062437562437562,0.03099319092405309
Zxing,LogisticRegression(random_state=0)11,0.7076923076923077,0.75,0.075,0.13636363636363635,0.5319444444444444,0.17075023788849336
Zxing,LogisticRegression(random_state=0)12,0.652542372881356,0.3,0.08108108108108109,0.12765957446808512,0.4973306639973307,-0.008893336669446876
Zxing,LogisticRegression(random_state=0)13,0.672,0.75,0.06976744186046512,0.1276595744680851,0.5287861599546227,0.15539326903411618
Zxing,LogisticRegression(random_state=0)14,0.6721311475409836,0.6,0.07317073170731707,0.13043478260869565,0.524239686841313,0.11550838325962556
Zxing,LogisticRegression(random_state=0)15,0.7016129032258065,0.5,0.10810810810810811,0.17777777777777778,0.5310655483069276,0.1157165612437973
Zxing,LogisticRegression(random_state=0)16,0.6724137931034483,0.16666666666666666,0.029411764705882353,0.05,0.4842180774748923,-0.06487305043977837
Zxing,LogisticRegression(random_state=0)17,0.6583333333333333,0.4,0.05,0.0888888888888889,0.5062500000000001,0.02948839123097943
Zxing,LogisticRegression(random_state=0)18,0.697841726618705,0.35714285714285715,0.13157894736842105,0.1923076923076923,0.5212350182386659,0.06289499614802485
Zxing,LogisticRegression(random_state=0)19,0.6870229007633588,0.4666666666666667,0.175,0.2545454545454546,0.543543956043956,0.12596037538742216
Zxing,LogisticRegression(random_state=0)20,0.71900826446281,0.0,0.0,0.0,0.4887640449438202,-0.07773587707639364
Zxing,LogisticRegression(random_state=0)21,0.768,0.6,0.1935483870967742,0.2926829268292683,0.5754975978037062,0.24035822191282943
Zxing,LogisticRegression(random_state=0)22,0.6347826086956522,0.22727272727272727,0.16666666666666666,0.1923076923076923,0.4833333333333334,-0.037213114636441454
Zxing,LogisticRegression(random_state=0)23,0.6666666666666666,0.3333333333333333,0.05405405405405406,0.09302325581395349,0.502027027027027,0.008546696378833457
Zxing,LogisticRegression(random_state=0)24,0.6692913385826772,0.25,0.025,0.045454545454545456,0.49525862068965515,-0.025219807453132678
Zxing,GaussianNB()0,0.6290322580645161,0.34615384615384615,0.23684210526315788,0.28125,0.5195838433292533,0.044357721910046326
Zxing,GaussianNB()1,0.7131147540983607,0.5294117647058824,0.25,0.33962264150943394,0.5784883720930233,0.20673627318962523
Zxing,GaussianNB()2,0.7155172413793104,0.4782608695652174,0.34375,0.4,0.6004464285714286,0.22520277378570938
Zxing,GaussianNB()3,0.5867768595041323,0.3,0.14285714285714285,0.19354838709677416,0.4828209764918625,-0.04403428771966101
Zxing,GaussianNB()4,0.6850393700787402,0.48,0.3076923076923077,0.37500000000000006,0.5799825174825175,0.1855789078995189
Zxing,GaussianNB()5,0.672566371681416,0.5294117647058824,0.46153846153846156,0.4931506849315069,0.6226611226611227,0.25429164435786517
Zxing,GaussianNB()6,0.625,0.4634146341463415,0.4222222222222222,0.4418604651162791,0.5785809906291834,0.16082043907575794
Zxing,GaussianNB()7,0.7,0.4090909090909091,0.3103448275862069,0.35294117647058826,0.5749255002128565,0.1650625228240461
Zxing,GaussianNB()8,0.6153846153846154,0.41025641025641024,0.37209302325581395,0.3902439024390244,0.55386260358193,0.11060078065552009
Zxing,GaussianNB()9,0.6666666666666666,0.4074074074074074,0.3055555555555556,0.3492063492063492,0.560823754789272,0.13372007157572324
Zxing,GaussianNB()10,0.6592592592592592,0.46153846153846156,0.2727272727272727,0.3428571428571428,0.5594405594405594,0.14130580234649381
Zxing,GaussianNB()11,0.6846153846153846,0.48484848484848486,0.4,0.4383561643835617,0.6055555555555555,0.22388216851941858
Zxing,GaussianNB()12,0.6016949152542372,0.3076923076923077,0.21621621621621623,0.25396825396825395,0.496996996996997,-0.0067227745291367925
Zxing,GaussianNB()13,0.624,0.42857142857142855,0.27906976744186046,0.3380281690140845,0.5419739081111742,0.09565015414983011
Zxing,GaussianNB()14,0.6557377049180327,0.4827586206896552,0.34146341463414637,0.4000000000000001,0.5781391147244807,0.1734173106132225
Zxing,GaussianNB()15,0.6290322580645161,0.37142857142857144,0.35135135135135137,0.36111111111111116,0.5492388940664803,0.10010822207899076
Zxing,GaussianNB()16,0.5862068965517241,0.15,0.08823529411764706,0.11111111111111112,0.44045911047345765,-0.14349642606906934
Zxing,GaussianNB()17,0.6083333333333333,0.3870967741935484,0.3,0.3380281690140845,0.53125,0.0673099326903702
Zxing,GaussianNB()18,0.697841726618705,0.4230769230769231,0.2894736842105263,0.34375,0.5704794163626888,0.16110865951801417
Zxing,GaussianNB()19,0.6641221374045801,0.43333333333333335,0.325,0.37142857142857144,0.5690934065934066,0.15145931174143912
Zxing,GaussianNB()20,0.743801652892562,0.5294117647058824,0.28125,0.3673469387755102,0.5956811797752809,0.24287643492990946
Zxing,GaussianNB()21,0.696,0.37037037037037035,0.3225806451612903,0.3448275862068965,0.5708647906657516,0.14873403429998783
Zxing,GaussianNB()22,0.6173913043478261,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.503921568627451,0.00784313725490196
Zxing,GaussianNB()23,0.6324786324786325,0.39285714285714285,0.2972972972972973,0.3384615384615385,0.5423986486486486,0.0924174214310122
Zxing,GaussianNB()24,0.7007874015748031,0.5333333333333333,0.4,0.4571428571428572,0.6195402298850574,0.26144913530841407
Zxing,DecisionTreeClassifier(random_state=0)0,0.6209677419354839,0.40425531914893614,0.5,0.44705882352941173,0.5872093023255814,0.16574465812484748
Zxing,DecisionTreeClassifier(random_state=0)1,0.5737704918032787,0.3,0.3333333333333333,0.3157894736842105,0.5038759689922481,0.007531367568213133
Zxing,DecisionTreeClassifier(random_state=0)2,0.6637931034482759,0.4146341463414634,0.53125,0.4657534246575343,0.6227678571428571,0.2295655645606626
Zxing,DecisionTreeClassifier(random_state=0)3,0.5206611570247934,0.2894736842105263,0.2619047619047619,0.2750000000000001,0.4600663050030138,-0.0819175280636518
Zxing,DecisionTreeClassifier(random_state=0)4,0.6377952755905512,0.34782608695652173,0.20512820512820512,0.2580645161290323,0.5173368298368298,0.0415329456866513
Zxing,DecisionTreeClassifier(random_state=0)5,0.6194690265486725,0.4375,0.358974358974359,0.39436619718309857,0.557865557865558,0.12211831545038002
Zxing,DecisionTreeClassifier(random_state=0)6,0.578125,0.3953488372093023,0.37777777777777777,0.38636363636363635,0.5322623828647924,0.06522709679403059
Zxing,DecisionTreeClassifier(random_state=0)7,0.7363636363636363,0.5,0.6551724137931034,0.5671641791044776,0.7103022562792678,0.38972421385944195
Zxing,DecisionTreeClassifier(random_state=0)8,0.6307692307692307,0.4489795918367347,0.5116279069767442,0.47826086956521735,0.6006415396952687,0.19541620394478837
Zxing,DecisionTreeClassifier(random_state=0)9,0.5934959349593496,0.3409090909090909,0.4166666666666667,0.37499999999999994,0.5416666666666667,0.07910241573374162
Zxing,DecisionTreeClassifier(random_state=0)10,0.6666666666666666,0.4864864864864865,0.4090909090909091,0.44444444444444453,0.6001498501498501,0.21048125956695346
