project,cls_boot,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
EQ,RandomForestClassifier(random_state=0)0,8.881784197001253e-18,8.881784197001253e-18,0.0,0.0,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,2.2204460492503132e-17,1.5782828282961957e-06,4.440892098500626e-18,0.0,0.0,4.440892098500626e-18,1.3322676295501878e-17,8.881784197001253e-18,1.7763568394002505e-17,4.440892098500626e-18,1.3322676295501878e-17,1.3322676295501878e-17,0.0,2.6645352591003756e-17,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,1.7763568394002505e-17,4.440892098500626e-18,1.3322676295501878e-17,0.0,8.881784197001253e-18,8.881784197001253e-18,2.2204460492503132e-17,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,2.2204460492503132e-17,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,1.3322676295501878e-17,0.0,8.881784197001253e-18,4.440892098500626e-18,1.7763568394002505e-17,1.3322676295501878e-17,1.7763568394002505e-17,8.881784197001253e-18,1.7763568394002505e-17,0.0,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,0.0,2.2204460492503132e-17,0.0,7.891414141480979e-07,4.440892098500626e-18
EQ,RandomForestClassifier(random_state=0)1,0.0,2.2204460492503132e-17,0.0,8.881784197001253e-18,1.7763568394002505e-17,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,0.0,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,0.0,1.7763568394002505e-17,4.440892098500626e-18,0.0,1.3322676295501878e-17,1.7763568394002505e-17,1.7763568394002505e-17,0.0,8.354218880635145e-07,4.440892098500626e-18,4.440892098500626e-18,-4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,0.0,8.881784197001253e-18,1.3322676295501878e-17,2.6645352591003756e-17,0.0,8.881784197001253e-18,1.7763568394002505e-17,8.881784197001253e-18,0.0,4.440892098500626e-18,1.7763568394002505e-17,1.3322676295501878e-17,0.0,0.0,4.440892098500626e-18,9.189640768592077e-06,0.0,4.440892098500626e-18,0.0,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,1.7763568394002505e-17,1.7763568394002505e-17,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,1.7763568394002505e-17,4.440892098500626e-18,1.3322676295501878e-17,0.0,4.440892098500626e-18
EQ,RandomForestClassifier(random_state=0)2,4.440892098500626e-18,1.3322676295501878e-17,4.440892098500626e-18,4.440892098500626e-18,0.0,1.3322676295501878e-17,3.1641814658289748e-06,0.0,0.0,8.881784197001253e-18,0.0,0.0,4.440892098500626e-18,0.0,0.0,0.0,8.881784197001253e-18,4.440892098500626e-18,0.0,4.440892098500626e-18,4.440892098500626e-18,0.0,0.0,4.440892098500626e-18,8.881784197001253e-18,0.0,0.0,4.440892098500626e-18,0.0,8.881784197001253e-18,1.7763568394002505e-17,4.440892098500626e-18,0.0,0.0,8.881784197001253e-18,0.0,4.440892098500626e-18,0.0,0.0,1.3322676295501878e-17,8.881784197001253e-18,8.881784197001253e-18,1.3322676295501878e-17,0.0,4.440892098500626e-18,0.0,0.0,0.0,0.0,1.3322676295501878e-17,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18,4.440892098500626e-18,1.7763568394002505e-17,4.746272198707935e-06,8.881784197001253e-18,0.0,4.440892098500626e-18,3.1641814658200928e-06,0.0
EQ,RandomForestClassifier(random_state=0)3,-1.0658141036401502e-16,-1.0658141036401502e-16,-1.1102230246251565e-16,-1.0658141036401502e-16,-1.021405182655144e-16,-9.325873406851315e-17,-8.881784197001253e-17,-9.769962616701378e-17,-1.021405182655144e-16,-1.0658141036401502e-16,-9.325873406851315e-17,-1.1102230246251565e-16,-1.0658141036401502e-16,-1.021405182655144e-16,-1.021405182655144e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.021405182655144e-16,-1.0658141036401502e-16,-1.1102230246251565e-16,7.971938774531395e-07,-1.021405182655144e-16,-1.021405182655144e-16,-1.1102230246251565e-16,-1.021405182655144e-16,-1.021405182655144e-16,-1.0658141036401502e-16,-9.325873406851315e-17,-1.021405182655144e-16,-1.021405182655144e-16,-1.021405182655144e-16,-1.1102230246251565e-16,-9.325873406851315e-17,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.0658141036401502e-16,-1.1102230246251565e-16,-8.881784197001253e-17,-9.769962616701378e-17,-1.021405182655144e-16,-1.021405182655144e-16,3.188775510101216e-06,-2.2204460492503132e-17,-1.0658141036401502e-16,-9.769962616701378e-17,-1.0658141036401502e-16,-1.021405182655144e-16,-1.021405182655144e-16,-1.1102230246251565e-16,-9.325873406851315e-17,-9.325873406851315e-17,-1.0658141036401502e-16,-1.0658141036401502e-16,-1.021405182655144e-16,-1.0658141036401502e-16,-1.0658141036401502e-16,-1.0658141036401502e-16,-9.769962616701378e-17,-1.021405182655144e-16,-1.1102230246251565e-16
EQ,RandomForestClassifier(random_state=0)4,4.440892098500626e-18,8.881784197001253e-18,1.3322676295501878e-17,4.440892098500626e-18,1.3322676295501878e-17,8.881784197001253e-18,8.881784197001253e-18,0.0,0.0,1.3322676295501878e-17,8.881784197001253e-18,0.0,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,1.7763568394002505e-17,0.0,1.7763568394002505e-17,0.0,0.0,1.3322676295501878e-17,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18,0.0,4.440892098500626e-18,4.440892098500626e-18,0.0,2.2204460492503132e-17,8.881784197001253e-18,8.881784197001253e-18,0.0,1.3322676295501878e-17,4.440892098500626e-18,1.3322676295501878e-17,8.881784197001253e-18,8.881784197001253e-18,1.3322676295501878e-17,4.440892098500626e-18,4.440892098500626e-18,1.3322676295501878e-17,1.3322676295501878e-17,8.881784197001253e-18,0.0,3.552713678800501e-17,0.0,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,0.0,1.3322676295501878e-17,8.881784197001253e-18,8.881784197001253e-18,0.0,0.0,0.0
EQ,RandomForestClassifier(random_state=0)5,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,1.3322676295501878e-17,1.3322676295501878e-17,4.440892098500626e-18,0.0,4.440892098500626e-18,0.0,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,0.0,8.881784197001253e-18,0.0,0.0,1.7763568394002505e-17,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,2.356637863321076e-06,4.440892098500626e-18,8.881784197001253e-18,1.3322676295501878e-17,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,0.0,8.881784197001253e-18,1.3322676295501878e-17,0.0,1.7763568394002505e-17,4.440892098500626e-18,4.440892098500626e-18,0.0,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,0.0,0.0,1.3322676295501878e-17,0.0,0.0,0.0,0.0,0.0,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18
EQ,RandomForestClassifier(random_state=0)6,0.0,8.881784197001253e-18,0.0,0.0,8.881784197001253e-18,0.0,1.3322676295501878e-17,8.881784197001253e-18,0.0,0.0,4.440892098500626e-18,1.3322676295501878e-17,8.881784197001253e-18,4.440892098500626e-18,0.0,0.0,0.0,8.881784197001253e-18,0.0,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,0.0,2.2204460492503132e-17,8.881784197001253e-18,4.440892098500626e-18,0.0,2.2204460492503132e-17,0.0,0.0,8.881784197001253e-18,0.0,8.881784197001253e-18,4.440892098500626e-18,1.7763568394002505e-17,4.440892098500626e-18,0.0,0.0,8.881784197001253e-18,0.0,1.3322676295501878e-17,4.440892098500626e-18,8.881784197001253e-18,0.0,0.0,4.440892098500626e-18,0.0,0.0,8.881784197001253e-18,1.3322676295501878e-17,8.881784197001253e-18,8.881784197001253e-18,0.0,8.881784197001253e-18,0.0,4.440892098500626e-18,2.2204460492503132e-17,0.0,4.440892098500626e-18,0.0,8.881784197001253e-18
EQ,RandomForestClassifier(random_state=0)7,2.2204460492503132e-17,2.6645352591003756e-17,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,1.3322676295501878e-17,1.7763568394002505e-17,0.0,8.881784197001253e-18,1.3322676295501878e-17,8.881784197001253e-18,1.3322676295501878e-17,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18,1.7763568394002505e-17,0.0,1.7763568394002505e-17,1.7763568394002505e-17,8.881784197001253e-18,0.0,8.881784197001253e-18,1.7763568394002505e-17,0.0,2.6645352591003756e-17,3.9968028886505634e-17,4.440892098500626e-18,2.6645352591003756e-17,8.881784197001253e-18,1.1837121212123768e-05,8.881784197001253e-18,1.7763568394002505e-17,8.881784197001253e-18,1.3322676295501878e-17,4.440892098500626e-18,1.7763568394002505e-17,8.881784197001253e-18,1.3322676295501878e-17,0.0,8.881784197001253e-18,0.0,8.881784197001253e-18,6.661338147750939e-17,8.881784197001253e-18,8.881784197001253e-18,1.3322676295501878e-17,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18,1.3322676295501878e-17,1.7763568394002505e-17,0.0,1.3322676295501878e-17,2.2204460492503132e-17
EQ,RandomForestClassifier(random_state=0)8,0.0,1.3322676295501878e-17,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,0.0,8.881784197001253e-18,0.0,8.881784197001253e-18,4.440892098500626e-18,0.0,0.0,0.0,4.440892098500626e-18,4.440892098500626e-18,0.0,1.3322676295501878e-17,4.440892098500626e-18,0.0,3.552713678800501e-17,0.0,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,1.3322676295501878e-17,0.0,8.881784197001253e-18,4.440892098500626e-18,0.0,0.0,0.0,4.440892098500626e-18,0.0,0.0,0.0,4.440892098500626e-18,0.0,8.881784197001253e-18,0.0,1.7763568394002505e-17,0.0,1.5583606046698506e-06,0.0,4.440892098500626e-18,0.0,1.3322676295501878e-17,0.0,0.0,8.881784197001253e-18,1.7763568394002505e-17,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,4.440892098500626e-18,4.440892098500626e-18,0.0,4.440892098500626e-18,8.881784197001253e-18
EQ,RandomForestClassifier(random_state=0)9,0.0,1.7763568394002505e-17,0.0,0.0,0.0,8.881784197001253e-18,1.3322676295501878e-17,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,7.705644384703447e-07,1.3322676295501878e-17,1.3322676295501878e-17,0.0,0.0,0.0,0.0,4.440892098500626e-18,1.7763568394002505e-17,4.440892098500626e-18,0.0,4.440892098500626e-18,0.0,4.440892098500626e-18,8.881784197001253e-18,1.3322676295501878e-17,0.0,4.440892098500626e-18,4.440892098500626e-18,8.881784197001253e-18,1.3322676295501878e-17,0.0,4.440892098500626e-18,0.0,7.70564438451693e-06,8.881784197001253e-18,8.881784197001253e-18,1.3322676295501878e-17,8.881784197001253e-18,0.0,4.440892098500626e-18,4.440892098500626e-18,1.7763568394002505e-17,0.0,0.0,1.3322676295501878e-17,1.3322676295501878e-17,8.881784197001253e-18,4.440892098500626e-18,8.881784197001253e-18,8.881784197001253e-18,0.0,1.3322676295501878e-17,8.881784197001253e-18,1.3322676295501878e-17,1.5411288769096031e-06,8.881784197001253e-18,4.440892098500626e-18,4.440892098500626e-18,7.705644384659038e-07,4.440892098500626e-18
