AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,bug
0.693147,0.693147,0.693147,0.693147,1.386294,0.0,1.386294,0.0,4.143135,2.564949,3.526361,2.772589,2.397895,2.890372,2.890372,3.218876,2.70805,2.397895,1.098612,1.098612,1.386294,0.41871,2.079442,2.079442,2.197225,1.94591,0
0.693147,0.693147,0.693147,0.693147,1.386294,0.0,1.386294,0.0,2.833213,1.386294,2.639057,1.94591,1.386294,0.0,1.791759,2.302585,1.94591,1.386294,0.693147,0.693147,0.693147,0.0,1.386294,1.386294,1.386294,1.386294,0
0.693147,0.693147,0.693147,0.693147,1.791759,0.0,1.791759,0.0,2.079442,0.0,2.079442,1.609438,0.693147,0.0,1.098612,1.609438,1.386294,0.693147,0.693147,0.693147,0.693147,0.0,0.693147,0.693147,0.693147,0.693147,0
0.693147,0.693147,0.693147,0.693147,1.791759,0.0,1.791759,0.0,2.079442,0.693147,1.94591,1.098612,1.386294,0.0,1.386294,1.609438,0.693147,1.386294,0.693147,0.693147,0.693147,0.0,0.693147,0.693147,0.693147,0.693147,0
1.098612,1.098612,1.098612,0.693147,2.079442,0.0,2.079442,0.0,2.484907,1.098612,2.302585,1.609438,1.098612,0.0,1.791759,2.079442,1.791759,1.098612,1.098612,1.098612,1.098612,0.0,1.098612,1.098612,1.098612,0.693147,0
0.693147,0.693147,0.693147,0.693147,2.079442,0.0,2.079442,0.0,2.484907,1.098612,2.302585,1.098612,1.791759,0.0,1.791759,1.94591,0.693147,1.791759,0.693147,0.693147,0.693147,0.0,0.693147,0.693147,0.693147,0.693147,1
0.693147,0.693147,0.693147,0.693147,1.609438,0.0,1.609438,0.0,3.367296,1.609438,3.218876,2.197225,2.484907,0.0,2.639057,2.833213,1.94591,2.397895,0.693147,0.693147,0.693147,0.0,1.609438,1.609438,1.609438,1.609438,0
1.386294,1.386294,1.609438,0.693147,2.772589,0.0,2.70805,0.0,4.219508,2.079442,3.89182,3.091042,2.890372,2.564949,3.433987,3.610918,2.995732,2.890372,1.791759,1.791759,2.197225,0.223144,2.302585,2.302585,2.564949,1.386294,0
1.098612,1.098612,1.098612,0.693147,2.079442,0.0,2.079442,0.0,2.484907,1.098612,2.302585,1.609438,1.098612,0.0,1.791759,2.079442,1.791759,1.098612,1.098612,1.098612,1.098612,0.0,1.098612,1.098612,1.098612,0.693147,0
1.386294,1.386294,1.386294,0.693147,2.890372,1.386294,2.70805,0.0,3.871201,2.484907,3.583519,2.639057,2.772589,1.94591,2.944439,3.178054,2.397895,2.639057,1.609438,1.609438,1.609438,0.157004,1.94591,1.94591,1.94591,1.098612,0
