project,cls_boot,accuracy,precision,recall,f1,auc,mcc
EQ,RandomForestClassifier(random_state=0)0,0.7333333333333333,0.7291666666666666,0.7608695652173914,0.7446808510638298,0.732707509881423,0.4663375479619745
EQ,RandomForestClassifier(random_state=0)1,0.6590909090909091,0.7692307692307693,0.5882352941176471,0.6666666666666667,0.672496025437202,0.34281885097466286
EQ,RandomForestClassifier(random_state=0)2,0.6904761904761905,0.6938775510204082,0.7555555555555555,0.723404255319149,0.6854700854700856,0.3752410702546575
EQ,RandomForestClassifier(random_state=0)3,0.7078651685393258,0.6730769230769231,0.7954545454545454,0.7291666666666666,0.7088383838383838,0.4237116260282954
EQ,RandomForestClassifier(random_state=0)4,0.6153846153846154,0.66,0.5892857142857143,0.6226415094339622,0.6175595238095238,0.23459597901201698
EQ,RandomForestClassifier(random_state=0)5,0.7045454545454546,0.6181818181818182,0.8717948717948718,0.723404255319149,0.7216117216117216,0.4547940268270977
EQ,RandomForestClassifier(random_state=0)6,0.6989247311827957,0.6304347826086957,0.725,0.6744186046511628,0.7021226415094339,0.4002994990844213
EQ,RandomForestClassifier(random_state=0)7,0.7,0.6296296296296297,0.8292682926829268,0.7157894736842105,0.7105525136884021,0.4280872216282414
EQ,RandomForestClassifier(random_state=0)8,0.6595744680851063,0.5714285714285714,0.8,0.6666666666666666,0.6777777777777778,0.358218930271716
EQ,RandomForestClassifier(random_state=0)9,0.7065217391304348,0.639344262295082,0.8863636363636364,0.742857142857143,0.7140151515151516,0.45235116080408216
EQ,RandomForestClassifier(random_state=0)10,0.6938775510204082,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.6906565656565657,0.3813131313131313
EQ,RandomForestClassifier(random_state=0)11,0.6210526315789474,0.6590909090909091,0.58,0.6170212765957446,0.6233333333333334,0.24699621479848063
EQ,RandomForestClassifier(random_state=0)12,0.6777777777777778,0.6666666666666666,0.7391304347826086,0.7010309278350515,0.6763833992094862,0.3558570433894593
EQ,RandomForestClassifier(random_state=0)13,0.7244897959183674,0.74,0.7254901960784313,0.7326732673267328,0.7244472256987902,0.44861380463591977
EQ,RandomForestClassifier(random_state=0)14,0.7701149425287356,0.7142857142857143,0.8536585365853658,0.7777777777777778,0.7746553552492046,0.5528395093826538
EQ,RandomForestClassifier(random_state=0)15,0.6483516483516484,0.7105263157894737,0.5625,0.627906976744186,0.653343023255814,0.3104696345267729
EQ,RandomForestClassifier(random_state=0)16,0.7558139534883721,0.7380952380952381,0.7560975609756098,0.746987951807229,0.7558265582655826,0.5112376449916541
EQ,RandomForestClassifier(random_state=0)17,0.7526881720430108,0.8636363636363636,0.6909090909090909,0.7676767676767676,0.7665071770334928,0.5247925601445149
EQ,RandomForestClassifier(random_state=0)18,0.7142857142857143,0.7017543859649122,0.7547169811320755,0.7272727272727273,0.7138969521044993,0.42935463140755165
EQ,RandomForestClassifier(random_state=0)19,0.6770833333333334,0.7115384615384616,0.6981132075471698,0.7047619047619047,0.6746379991224222,0.3485883712005189
EQ,RandomForestClassifier(random_state=0)20,0.6966292134831461,0.6226415094339622,0.825,0.7096774193548386,0.7084183673469387,0.4224787170683663
EQ,RandomForestClassifier(random_state=0)21,0.66,0.7804878048780488,0.5614035087719298,0.653061224489796,0.6760505915952673,0.3544224357418493
EQ,RandomForestClassifier(random_state=0)22,0.7,0.6938775510204082,0.7391304347826086,0.7157894736842104,0.6991106719367589,0.3997052193807665
