project,cls_boot,accuracy,precision,recall,f1,auc,mcc
Zxing,RandomForestClassifier(random_state=0)0,0.7258064516129032,0.5555555555555556,0.5263157894736842,0.5405405405405405,0.6701346389228885,0.3455979652533857
Zxing,RandomForestClassifier(random_state=0)1,0.7131147540983607,0.5294117647058824,0.25,0.33962264150943394,0.5784883720930233,0.20673627318962523
Zxing,RandomForestClassifier(random_state=0)2,0.6724137931034483,0.36363636363636365,0.25,0.2962962962962963,0.5416666666666667,0.09500755000708866
Zxing,RandomForestClassifier(random_state=0)3,0.6446280991735537,0.4827586206896552,0.3333333333333333,0.39436619718309857,0.5717299578059072,0.1599837414800013
Zxing,RandomForestClassifier(random_state=0)4,0.6614173228346457,0.4090909090909091,0.23076923076923078,0.29508196721311475,0.5415209790209791,0.10121974304353878
Zxing,RandomForestClassifier(random_state=0)5,0.672566371681416,0.5714285714285714,0.20512820512820512,0.3018867924528302,0.562023562023562,0.17900008950006713
Zxing,RandomForestClassifier(random_state=0)6,0.671875,0.5454545454545454,0.4,0.4615384615384615,0.6096385542168674,0.2393425016839962
Zxing,RandomForestClassifier(random_state=0)7,0.7545454545454545,0.5416666666666666,0.4482758620689655,0.49056603773584906,0.6562366964665817,0.3333494209390182
Zxing,RandomForestClassifier(random_state=0)8,0.676923076923077,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.6351242983159583,0.2702485966319166
Zxing,RandomForestClassifier(random_state=0)9,0.6747967479674797,0.42857142857142855,0.3333333333333333,0.375,0.5747126436781609,0.1621414894081809
Zxing,RandomForestClassifier(random_state=0)10,0.7185185185185186,0.65,0.29545454545454547,0.40625,0.6092657342657343,0.28833482572163954
Zxing,RandomForestClassifier(random_state=0)11,0.676923076923077,0.4444444444444444,0.2,0.2758620689655173,0.5444444444444444,0.11878277418329973
Zxing,RandomForestClassifier(random_state=0)12,0.711864406779661,0.5517241379310345,0.43243243243243246,0.48484848484848486,0.6359693026359693,0.29303549900897363
Zxing,RandomForestClassifier(random_state=0)13,0.672,0.5294117647058824,0.4186046511627907,0.4675324675324676,0.6117413499716393,0.23857498699558372
Zxing,RandomForestClassifier(random_state=0)14,0.6721311475409836,0.5217391304347826,0.2926829268292683,0.375,0.578440228846733,0.18946184848836653
Zxing,RandomForestClassifier(random_state=0)15,0.7016129032258065,0.5,0.35135135135135137,0.41269841269841273,0.6009630319975148,0.22696200347005263
Zxing,RandomForestClassifier(random_state=0)16,0.6551724137931034,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5839311334289813,0.1678622668579627
Zxing,RandomForestClassifier(random_state=0)17,0.725,0.6666666666666666,0.35,0.4590163934426229,0.63125,0.3256694736394648
Zxing,RandomForestClassifier(random_state=0)18,0.697841726618705,0.4375,0.3684210526315789,0.39999999999999997,0.5951016154247004,0.20137404643379708
Zxing,RandomForestClassifier(random_state=0)19,0.6564885496183206,0.4074074074074074,0.275,0.32835820895522394,0.549587912087912,0.112916643055904
Zxing,RandomForestClassifier(random_state=0)20,0.6859504132231405,0.39285714285714285,0.34375,0.3666666666666667,0.5763693820224719,0.15973451760185922
Zxing,RandomForestClassifier(random_state=0)21,0.768,0.53125,0.5483870967741935,0.5396825396825397,0.6944063143445436,0.38474118006788954
Zxing,RandomForestClassifier(random_state=0)22,0.6434782608695652,0.34285714285714286,0.4,0.36923076923076925,0.5647058823529412,0.12349939611324476
Zxing,RandomForestClassifier(random_state=0)23,0.6495726495726496,0.4090909090909091,0.24324324324324326,0.3050847457627119,0.5403716216216216,0.09609015686570681
Zxing,RandomForestClassifier(random_state=0)24,0.7244094488188977,0.5862068965517241,0.425,0.4927536231884058,0.6435344827586207,0.31766094933179057
Zxing,LogisticRegression(random_state=0)0,0.6370967741935484,0.34782608695652173,0.21052631578947367,0.26229508196721313,0.5180538555691554,0.042826874271248455
Zxing,LogisticRegression(random_state=0)1,0.6967213114754098,0.47619047619047616,0.2777777777777778,0.3508771929824561,0.5749354005167958,0.18107027880069942
Zxing,LogisticRegression(random_state=0)2,0.7241379310344828,0.5,0.25,0.3333333333333333,0.5773809523809523,0.2005943549507195
Zxing,LogisticRegression(random_state=0)3,0.5950413223140496,0.3157894736842105,0.14285714285714285,0.19672131147540983,0.4891500904159132,-0.02839340120968475
Zxing,LogisticRegression(random_state=0)4,0.7007874015748031,0.5238095238095238,0.28205128205128205,0.36666666666666664,0.5842074592074591,0.20911809734224107
Zxing,LogisticRegression(random_state=0)5,0.6548672566371682,0.5,0.20512820512820512,0.29090909090909095,0.5485100485100485,0.13230126889432478
Zxing,LogisticRegression(random_state=0)6,0.640625,0.47368421052631576,0.2,0.28125,0.5397590361445783,0.10678766657003273
Zxing,LogisticRegression(random_state=0)7,0.7181818181818181,0.42857142857142855,0.20689655172413793,0.2790697674418604,0.5540655598126862,0.1429527695917843
Zxing,LogisticRegression(random_state=0)8,0.6,0.3333333333333333,0.20930232558139536,0.2571428571428572,0.5012028869286287,0.0027902824074731982
Zxing,LogisticRegression(random_state=0)9,0.6747967479674797,0.43333333333333335,0.3611111111111111,0.39393939393939387,0.5828544061302683,0.17557164552065624
Zxing,LogisticRegression(random_state=0)10,0.6814814814814815,0.5294117647058824,0.20454545454545456,0.29508196721311475,0.5583166833166834,0.1647799557211638
Zxing,LogisticRegression(random_state=0)11,0.7,0.5333333333333333,0.2,0.2909090909090909,0.5611111111111111,0.17656591785912815
Zxing,LogisticRegression(random_state=0)12,0.635593220338983,0.38461538461538464,0.2702702702702703,0.31746031746031744,0.5363697030363697,0.08142026929732338
Zxing,LogisticRegression(random_state=0)13,0.64,0.4166666666666667,0.11627906976744186,0.1818181818181818,0.5154566080544527,0.04984889080369697
Zxing,LogisticRegression(random_state=0)14,0.6557377049180327,0.47619047619047616,0.24390243902439024,0.3225806451612903,0.5540499849442939,0.135266320489423
