wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
"b""\\(19.2-28.8]\\''""","b""\\(1.8-2.2]\\''""","b""\\(-inf-10]\\''""","b""\\(-inf-11.6]\\''""","b""\\(27.4-54.8]\\''""","b""\\(-inf-321.4]\\''""","b""\\(-inf-11.5]\\''""","b""\\(-inf-9.3]\\''""","b""\\(18.6-27.9]\\''""","b""\\(0.8-1]\\''""","b""\\(240.4-479.8]\\''""","b""\\(0.3-0.4]\\''""","b""\\(-inf-3.4]\\''""","b""\\(0.3-0.4]\\''""","b""\\(0.3-0.4]\\''""","b""\\(0.8-1]\\''""","b""\\(5.6-6.3]\\''""","b""\\(12.1-24.2]\\''""","b""\\(-inf-8.9]\\''""","b""\\(-inf-1.11111]\\''""",1
"b""\\(-inf-9.6]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-10]\\''""","b""\\(-inf-11.6]\\''""","b""\\(-inf-27.4]\\''""","b""\\(-inf-321.4]\\''""","b""\\(-inf-11.5]\\''""","b""\\(-inf-9.3]\\''""","b""\\(-inf-9.3]\\''""","b""\\(1.8-inf)\\''""","b""\\(-inf-240.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-3.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.7-0.8]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-0.7]\\''""","b""\\(-inf-12.1]\\''""","b""\\(-inf-8.9]\\''""","b""\\(-inf-1.11111]\\''""",0
"b""\\(9.6-19.2]\\''""","b""\\(1.8-2.2]\\''""","b""\\(-inf-10]\\''""","b""\\(-inf-11.6]\\''""","b""\\(-inf-27.4]\\''""","b""\\(-inf-321.4]\\''""","b""\\(-inf-11.5]\\''""","b""\\(-inf-9.3]\\''""","b""\\(-inf-9.3]\\''""","b""\\(0.8-1]\\''""","b""\\(-inf-240.4]\\''""","b""\\(0.1-0.2]\\''""","b""\\(-inf-3.4]\\''""","b""\\(0.5-0.6]\\''""","b""\\(0.5-0.6]\\''""","b""\\(0.8-1]\\''""","b""\\(5.6-6.3]\\''""","b""\\(-inf-12.1]\\''""","b""\\(-inf-8.9]\\''""","b""\\(-inf-1.11111]\\''""",0
"b""\\(-inf-9.6]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-10]\\''""","b""\\(-inf-11.6]\\''""","b""\\(-inf-27.4]\\''""","b""\\(-inf-321.4]\\''""","b""\\(-inf-11.5]\\''""","b""\\(-inf-9.3]\\''""","b""\\(-inf-9.3]\\''""","b""\\(1.8-inf)\\''""","b""\\(-inf-240.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-3.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.6-0.7]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-0.7]\\''""","b""\\(-inf-12.1]\\''""","b""\\(-inf-8.9]\\''""","b""\\(-inf-1.11111]\\''""",0
"b""\\(-inf-9.6]\\''""","b""\\(3.8-4.2]\\''""","b""\\(-inf-10]\\''""","b""\\(92.8-104.4]\\''""","b""\\(-inf-27.4]\\''""","b""\\(-inf-321.4]\\''""","b""\\(92-103.5]\\''""","b""\\(-inf-9.3]\\''""","b""\\(-inf-9.3]\\''""","b""\\(1.8-inf)\\''""","b""\\(-inf-240.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-3.4]\\''""","b""\\(0.9-inf)\\''""","b""\\(0.9-inf)\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-0.7]\\''""","b""\\(-inf-12.1]\\''""","b""\\(-inf-8.9]\\''""","b""\\(-inf-1.11111]\\''""",0
"b""\\(57.6-67.2]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-10]\\''""","b""\\(34.8-46.4]\\''""","b""\\(164.4-191.8]\\''""","b""\\(964.2-1285.6]\\''""","b""\\(-inf-11.5]\\''""","b""\\(27.9-37.2]\\''""","b""\\(18.6-27.9]\\''""","b""\\(0.8-1]\\''""","b""\\(2155.6-inf)\\''""","b""\\(0.9-inf)\\''""","b""\\(-inf-3.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.1-0.2]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-0.7]\\''""","b""\\(36.3-48.4]\\''""","b""\\(8.9-17.8]\\''""","b""\\(1.11111-2.22222]\\''""",1
"b""\\(9.6-19.2]\\''""","b""\\(1.8-2.2]\\''""","b""\\(-inf-10]\\''""","b""\\(-inf-11.6]\\''""","b""\\(-inf-27.4]\\''""","b""\\(-inf-321.4]\\''""","b""\\(-inf-11.5]\\''""","b""\\(-inf-9.3]\\''""","b""\\(9.3-18.6]\\''""","b""\\(1-1.2]\\''""","b""\\(-inf-240.4]\\''""","b""\\(0.3-0.4]\\''""","b""\\(-inf-3.4]\\''""","b""\\(0.4-0.5]\\''""","b""\\(0.3-0.4]\\''""","b""\\(0.8-1]\\''""","b""\\(1.4-2.1]\\''""","b""\\(-inf-12.1]\\''""","b""\\(-inf-8.9]\\''""","b""\\(-inf-1.11111]\\''""",1
"b""\\(19.2-28.8]\\''""","b""\\(1.8-2.2]\\''""","b""\\(-inf-10]\\''""","b""\\(-inf-11.6]\\''""","b""\\(27.4-54.8]\\''""","b""\\(-inf-321.4]\\''""","b""\\(-inf-11.5]\\''""","b""\\(-inf-9.3]\\''""","b""\\(18.6-27.9]\\''""","b""\\(0.8-1]\\''""","b""\\(240.4-479.8]\\''""","b""\\(0.3-0.4]\\''""","b""\\(-inf-3.4]\\''""","b""\\(0.3-0.4]\\''""","b""\\(0.4-0.5]\\''""","b""\\(0.8-1]\\''""","b""\\(5.6-6.3]\\''""","b""\\(12.1-24.2]\\''""","b""\\(-inf-8.9]\\''""","b""\\(-inf-1.11111]\\''""",1
"b""\\(-inf-9.6]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-10]\\''""","b""\\(-inf-11.6]\\''""","b""\\(-inf-27.4]\\''""","b""\\(-inf-321.4]\\''""","b""\\(-inf-11.5]\\''""","b""\\(-inf-9.3]\\''""","b""\\(-inf-9.3]\\''""","b""\\(0.2-0.4]\\''""","b""\\(-inf-240.4]\\''""","b""\\(0.9-inf)\\''""","b""\\(-inf-3.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.6-0.7]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-0.7]\\''""","b""\\(24.2-36.3]\\''""","b""\\(-inf-8.9]\\''""","b""\\(-inf-1.11111]\\''""",1
"b""\\(19.2-28.8]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-10]\\''""","b""\\(11.6-23.2]\\''""","b""\\(54.8-82.2]\\''""","b""\\(-inf-321.4]\\''""","b""\\(-inf-11.5]\\''""","b""\\(9.3-18.6]\\''""","b""\\(18.6-27.9]\\''""","b""\\(0.6-0.8]\\''""","b""\\(958.6-1198]\\''""","b""\\(0.5-0.6]\\''""","b""\\(3.4-6.8]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.1-0.2]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-0.7]\\''""","b""\\(24.2-36.3]\\''""","b""\\(17.8-26.7]\\''""","b""\\(2.22222-3.33333]\\''""",1
