ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,bug
-0.406988,-0.294685,-0.357377,-0.109535,-0.137885,-0.379407,-0.267341,-0.287878,-0.38621,-0.299701,-0.644518,-0.095296,-0.275006,-0.389057,-0.134293,1.166537,-0.278808,-0.419579,-0.22421,-0.340845,-1.26168,-0.204046,-0.165312,0.030548,-0.580819,-0.297254,1.328647,-0.605132,2.084086,-0.052818,-0.169728,-0.221424,-0.238822,-0.23441,-0.413496,1.548593,-0.31158,1.076999,-0.580287,-0.320566,-0.272893,-0.11273,-0.493543,-0.656833,-0.532291,-0.371129,-0.369489,-0.170764,-0.615716,-0.821699,-0.111201,-0.330607,-0.507493,1.919531,1.240872,1.56666,-0.643134,-0.531276,-0.205145,-0.498565,-0.302687,0
0.393658,-0.294685,-0.357377,-0.611062,-0.137885,-0.379407,-0.279863,-0.287878,-0.38621,-0.299701,-0.651052,-0.095296,-0.275006,-0.389057,-0.134293,-0.191586,-0.278808,1.155865,-0.22421,-0.340845,-1.279579,-0.204046,-0.165312,-0.426747,1.015233,0.535321,-0.281467,2.727233,-0.617319,-0.130995,-0.169728,-0.221424,1.626923,-0.23441,1.488887,-0.347063,-0.31158,-0.427441,0.806827,-0.320566,0.316886,0.012415,0.784862,-0.656833,0.813204,-0.371129,-0.369489,-0.170764,0.329203,-1.291442,0.491563,-0.676007,-0.039877,0.195619,-0.322266,-0.304171,2.675851,-0.286486,-0.506247,-1.20698,-0.302687,0
0.393658,0.366017,0.067256,1.22787,-0.137885,-0.379407,0.320783,0.896188,0.783432,-0.299701,1.723921,-0.095296,2.401645,1.812928,-0.134293,1.166537,4.139403,0.794826,0.697549,-0.340845,0.858562,5.226913,-0.165312,1.447712,1.015233,0.307458,-0.281467,1.165187,-0.617319,-0.052818,0.767164,-0.221424,0.327565,-0.23441,0.641732,0.190785,-0.31158,0.354178,1.226083,1.183468,0.382417,1.399728,-0.100187,1.787991,-0.02773,1.963472,2.37909,-0.170764,1.237661,1.733482,1.88054,1.223695,0.071484,0.68226,0.292534,-0.029049,1.399319,0.080402,1.719545,2.311528,0.382586,1
1.194304,1.741901,-0.357377,0.559168,-0.137885,0.436371,0.473864,1.381951,-0.38621,0.432024,1.371456,-0.095296,1.07657,3.331789,-0.134293,-0.191586,-0.278808,0.49943,0.741384,0.552809,0.821133,-0.204046,-0.165312,2.371358,-0.102003,0.180381,-0.281467,1.06105,-0.617319,-0.209172,-0.169728,-0.221424,0.267594,-0.23441,0.299897,0.997806,0.374042,0.692967,0.320668,2.662154,-0.272893,1.750131,-0.198526,0.871182,-0.02773,-0.371129,3.34971,-0.170764,-0.001974,1.030319,3.177793,0.964645,0.035964,1.013064,0.71578,-0.084073,1.016359,-0.112381,1.725449,1.122573,1.767761,0
-0.406988,-0.208502,-0.357377,0.057641,-0.137885,0.436371,-0.030854,-0.117875,-0.38621,-0.084151,0.124695,-0.095296,-0.275006,0.352205,-0.134293,-0.191586,1.930298,1.0574,-0.22421,0.552809,0.76449,-0.204046,-0.165312,0.057715,0.217207,0.062068,-0.281467,0.852778,-0.617319,-0.287349,-0.169728,-0.221424,0.157649,-0.23441,0.166136,-0.273762,-0.156708,0.176667,-0.12535,0.241334,-0.141831,-0.094852,0.293168,0.107174,0.813204,0.796172,0.555775,-0.170764,-0.305807,0.498214,0.504667,-0.071556,-0.322268,0.195619,-0.333382,0.191049,1.271665,-0.424973,0.769008,0.153496,-0.161694,0
-0.406988,-0.294685,0.325472,-0.109535,-0.137885,-0.379407,-0.265608,-0.287878,0.001114,-0.299701,-0.644518,-0.095296,-0.275006,-0.389057,-0.134293,-0.191586,-0.278808,-0.189827,-0.22421,-0.340845,-1.26168,-0.204046,-0.165312,-0.426747,0.855627,-0.192087,1.328647,-0.396859,2.084086,-0.209172,-0.169728,-0.221424,-0.222164,-0.23441,-0.160836,-0.347063,-0.31158,-0.427441,-0.580287,-0.320566,0.185824,-0.47386,-0.100187,-0.656833,-0.02773,-0.371129,-0.369489,-0.170764,-0.308845,-0.821699,-0.111201,-0.416957,-0.507493,1.919531,-0.38746,1.56666,-0.260174,-0.036958,-0.506247,-0.498565,-0.302687,0
-0.406988,-0.294685,-0.357377,0.224816,-0.137885,-0.379407,-0.270818,-0.287878,-0.38621,-0.299701,-0.644518,-0.095296,-0.275006,-0.389057,-0.134293,-0.191586,-0.278808,-0.452401,-0.22421,-0.340845,-1.26168,-0.204046,-0.165312,-0.426747,-0.580819,-0.327928,-0.281467,-0.396859,0.733384,-0.209172,-0.169728,-0.221424,-0.222164,-0.23441,-0.443221,-0.347063,-0.31158,-0.427441,-0.580287,-0.320566,-0.403955,-0.47386,-0.493543,-0.656833,-0.532291,-0.371129,-0.369489,-0.170764,-0.615716,-0.821699,-0.111201,-0.244257,-0.507493,1.919531,-0.38746,0.411147,-0.643134,-0.531276,-0.506247,-0.498565,-0.302687,0
-0.006665,1.482411,-0.357377,1.22787,-0.137885,1.260226,-0.08929,2.118435,-0.38621,0.900505,0.030014,-0.095296,1.063319,2.575993,-0.134293,-0.191586,-0.278808,1.910766,0.54594,1.45531,0.774205,-0.204046,-0.165312,2.470967,1.334443,0.609815,-0.281467,0.436232,0.733384,-0.209172,-0.169728,-0.221424,-0.022263,-0.23441,2.395492,1.517239,0.618182,1.077334,1.235003,1.622849,0.382417,1.700074,0.391507,0.718381,0.813204,-0.371129,3.322497,-0.170764,0.620882,0.830917,0.491563,0.446544,2.489499,0.080256,0.805369,1.456611,0.633399,1.290136,1.645746,0.997057,1.616303,1
-0.006665,-0.294685,-0.357377,-0.611062,-0.137885,-0.379407,-0.274326,-0.287878,-0.38621,-0.299701,-0.651052,-0.095296,-0.275006,-0.389057,-0.134293,-0.191586,-0.278808,-0.157005,-0.22421,-0.340845,-1.279579,-0.204046,-0.165312,-0.426747,-0.102003,-0.126357,-0.281467,-0.605132,-0.617319,-0.287349,-0.169728,-0.221424,-0.238822,-0.23441,-0.131111,-0.347063,-0.31158,-0.427441,-0.580287,-0.320566,-0.272893,-0.47386,-0.493543,-0.656833,-0.532291,-0.371129,-0.369489,-0.170764,-0.615716,-1.291442,0.491563,-0.676007,-0.507493,0.195619,-0.38746,-0.304171,-0.643134,-0.531276,-0.506247,-1.20698,-0.302687,0
-0.406988,-0.294685,-0.357377,0.224816,-0.137885,-0.379407,-0.077798,-0.287878,-0.38621,-0.299701,1.402362,-0.095296,-0.275006,-0.389057,-0.134293,-0.191586,-0.278808,-0.124183,-0.22421,-0.340845,0.81745,-0.204046,-0.165312,-0.426747,-0.261608,-0.187705,0.121061,0.332096,0.733384,-0.287349,-0.169728,-0.221424,-0.058911,-0.23441,-0.25001,-0.347063,-0.31158,-0.427441,0.320668,-0.320566,-0.338424,-0.11273,-0.395204,0.565579,-0.532291,-0.371129,-0.369489,-0.170764,-0.001974,0.936174,0.491563,0.705594,0.001151,0.195619,-0.204618,0.466171,0.633399,-0.276101,-0.506247,0.875026,-0.302687,0
